ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1,274414,3,234375,-26,4375,	0,8657227,1,239258,-25,14551,	1,186523,2,206055,-30,99463,	1,032715,8,143066,-12,56836,	-0,0774023,14,89034,-36,5129,	Start	Default	
-1,274414,3,234375,-26,4375,	0,8657227,1,239258,-25,14551,	1,186523,2,206055,-30,99463,	1,032715,8,143066,-12,56836,	-0,0593142,14,88234,-36,92067,	ReachForBottle	Default	
-1,256836,3,177246,-26,45068,	0,8833008,1,230469,-25,1499,	1,186523,2,197266,-30,99463,	1,032715,8,143066,-12,56836,	-0,0795167,14,88202,-36,51779,	ReachForBottle	Default	
-1,256836,3,177246,-26,45068,	0,8833008,1,230469,-25,1499,	1,186523,2,197266,-30,99463,	1,032715,8,143066,-12,56836,	-0,05665487,14,90037,-37,07462,	ReachForBottle	Default	
-1,256836,3,177246,-26,45068,	0,8833008,1,230469,-25,1499,	1,186523,2,197266,-30,99463,	1,032715,8,143066,-12,56836,	-0,05886754,14,9043,-37,12135,	ReachForBottle	Default	
-1,239258,3,115723,-26,44189,	0,9228516,1,243652,-25,14111,	1,182129,2,20166,-30,98145,	1,032715,8,143066,-12,56836,	-0,0626305,14,8939,-37,01422,	ReachForBottle	Default	
-1,239258,3,115723,-26,44189,	0,9228516,1,243652,-25,14111,	1,182129,2,20166,-30,98145,	1,032715,8,143066,-12,56836,	-0,003431504,14,88453,-37,36204,	ReachForBottle	Default	
-1,239258,3,115723,-26,44189,	0,9228516,1,243652,-25,14111,	1,182129,2,20166,-30,98145,	1,032715,8,143066,-12,56836,	0,07101683,14,63412,-36,55479,	ReachForBottle	Default	
-1,239258,3,115723,-26,44189,	0,9228516,1,243652,-25,14111,	1,182129,2,20166,-30,98145,	1,032715,8,143066,-12,56836,	0,08010545,14,71158,-36,72343,	ReachForBottle	Default	
-1,199707,3,080566,-26,45508,	1,001953,1,22168,-25,13672,	1,186523,2,179688,-30,98145,	1,032715,8,143066,-12,56836,	0,07478549,14,70992,-36,61418,	ReachForBottle	Default	
-1,199707,3,080566,-26,45508,	1,001953,1,22168,-25,13672,	1,186523,2,179688,-30,98145,	1,032715,8,143066,-12,56836,	0,07974726,14,65548,-36,21016,	ReachForBottle	Default	
-1,199707,3,080566,-26,45508,	1,001953,1,22168,-25,13672,	1,186523,2,179688,-30,98145,	1,032715,8,143066,-12,56836,	0,07325127,14,66261,-36,26792,	ReachForBottle	Default	
-1,199707,3,080566,-26,45508,	1,001953,1,22168,-25,13672,	1,186523,2,179688,-30,98145,	1,032715,8,143066,-12,56836,	0,05872115,14,71963,-36,63335,	ReachForBottle	Default	
-1,103027,3,102539,-26,46826,	1,054688,1,26123,-25,11035,	1,186523,2,20166,-30,96387,	1,032715,8,143066,-12,56836,	0,05656987,14,70716,-36,55323,	ReachForBottle	Default	
-1,103027,3,102539,-26,46826,	1,054688,1,26123,-25,11035,	1,186523,2,20166,-30,96387,	1,032715,8,143066,-12,56836,	-0,008919412,14,72856,-36,80439,	ReachForBottle	Default	
-1,103027,3,102539,-26,46826,	1,054688,1,26123,-25,11035,	1,186523,2,20166,-30,96387,	1,032715,8,143066,-12,56836,	-0,01489,14,76429,-37,0246,	ReachForBottle	Default	
-0,8876953,3,001465,-26,57813,	1,142578,1,313965,-25,09277,	1,195313,2,184082,-30,96387,	1,032715,8,143066,-12,56836,	-0,02000884,14,82582,-37,4087,	ReachForBottle	Default	
