ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1,713867,2,935547,-26,45947,	-0,2592773,1,388672,-25,17188,	1,155762,1,990723,-30,6123,	0,9931641,8,006836,-11,59277,	-0,09240206,14,8288,-35,06052,	Start	Default	
-1,713867,2,935547,-26,45947,	-0,2592773,1,388672,-25,17188,	1,155762,1,990723,-30,6123,	0,9931641,8,006836,-11,59277,	-0,08947195,14,84786,-35,57071,	ReachForBottle	Default	
-1,643555,2,926758,-26,5166,	-0,1933594,1,384277,-25,16309,	1,146973,1,986328,-30,60352,	0,9975586,8,006836,-11,59277,	-0,06749778,14,89422,-37,15444,	ReachForBottle	Default	
-1,643555,2,926758,-26,5166,	-0,1933594,1,384277,-25,16309,	1,146973,1,986328,-30,60352,	0,9975586,8,006836,-11,59277,	-0,076574,14,87837,-36,3851,	ReachForBottle	Default	
-1,643555,2,926758,-26,5166,	-0,1933594,1,384277,-25,16309,	1,146973,1,986328,-30,60352,	0,9975586,8,006836,-11,59277,	-0,07480864,14,88771,-37,16108,	ReachForBottle	Default	
-1,643555,2,926758,-26,5166,	-0,1933594,1,384277,-25,16309,	1,146973,1,986328,-30,60352,	0,9975586,8,006836,-11,59277,	-0,06599977,14,89439,-37,21265,	ReachForBottle	Default	
-1,582031,2,939941,-26,59131,	-0,1669922,1,415039,-25,18066,	1,151367,2,01709,-30,60352,	0,9975586,8,006836,-11,58838,	-0,02647683,14,92021,-37,35277,	ReachForBottle	Default	
-1,582031,2,939941,-26,59131,	-0,1669922,1,415039,-25,18066,	1,151367,2,01709,-30,60352,	0,9975586,8,006836,-11,58838,	-0,01608377,14,92618,-37,39275,	ReachForBottle	Default	
-1,582031,2,939941,-26,59131,	-0,1669922,1,415039,-25,18066,	1,151367,2,01709,-30,60352,	0,9975586,8,006836,-11,58838,	-0,01547656,14,92572,-37,4497,	ReachForBottle	Default	
-1,560059,2,966309,-26,61768,	-0,1450195,1,410645,-25,16309,	1,164551,2,030273,-30,59912,	0,9975586,8,006836,-11,59277,	-0,009735676,14,92558,-37,56849,	ReachForBottle	Default	
-1,560059,2,966309,-26,61768,	-0,1450195,1,410645,-25,16309,	1,164551,2,030273,-30,59912,	0,9975586,8,006836,-11,59277,	-0,01505239,14,9269,-37,41409,	ReachForBottle	Default	
-1,560059,2,966309,-26,61768,	-0,1450195,1,410645,-25,16309,	1,164551,2,030273,-30,59912,	0,9975586,8,006836,-11,59277,	-0,006731763,14,92826,-37,57793,	ReachForBottle	Default	
-1,560059,2,966309,-26,61768,	-0,1450195,1,410645,-25,16309,	1,164551,2,030273,-30,59912,	0,9975586,8,006836,-11,59277,	-0,08448781,14,84279,-37,31915,	ReachForBottle	Default	
-1,573242,2,970703,-26,65723,	-0,08349609,1,476563,-25,13232,	1,155762,2,01709,-30,6167,	0,9931641,8,006836,-11,59717,	-0,09887724,14,73466,-37,13063,	ReachForBottle	Default	
-1,573242,2,970703,-26,65723,	-0,08349609,1,476563,-25,13232,	1,155762,2,01709,-30,6167,	0,9931641,8,006836,-11,59717,	-0,1351073,14,34133,-36,35548,	ReachForBottle	Default	
-1,573242,2,970703,-26,65723,	-0,08349609,1,476563,-25,13232,	1,155762,2,01709,-30,6167,	0,9931641,8,006836,-11,59717,	-0,1293611,14,48534,-36,68373,	ReachForBottle	Default	
-1,595215,2,992676,-26,66162,	-0,05712891,1,560059,-25,08398,	1,155762,1,990723,-30,62988,	0,9931641,8,006836,-11,59717,	-0,1252945,14,51017,-36,72193,	ReachForBottle	Default	
