ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.125:2.86084:-26.10352	0.8876953:1.116211:-25.08398	1.129395:2.021484:-30.73535	1.054688:8.01123:-11.63672	-0.03010896:14.59452:-36.97232	Start	Bottle	
-1.125:2.86084:-26.10352	0.8876953:1.116211:-25.08398	1.129395:2.021484:-30.73535	1.054688:8.01123:-11.63672	-0.02870425:14.60892:-37.00834	Start	Bottle	
-1.037109:2.887207:-26.16943	0.9711914:1.133789:-25.08398	1.125:2.012695:-30.72656	1.054688:8.01123:-11.63232	-0.02093299:14.57326:-36.90604	Start	Bottle	
-1.037109:2.887207:-26.16943	0.9711914:1.133789:-25.08398	1.125:2.012695:-30.72656	1.054688:8.01123:-11.63232	-0.03036536:14.64418:-36.958	Start	Default	
-1.037109:2.887207:-26.16943	0.9711914:1.133789:-25.08398	1.125:2.012695:-30.72656	1.054688:8.01123:-11.63232	-0.01902715:14.535:-36.52123	Start	Default	
-0.9228516:2.913574:-26.20459	1.02832:1.142578:-25.08398	1.125:2.008301:-30.71777	1.054688:8.01123:-11.63672	-0.005039375:14.59577:-36.76295	Start	Default	
-0.9228516:2.913574:-26.20459	1.02832:1.142578:-25.08398	1.125:2.008301:-30.71777	1.054688:8.01123:-11.63672	-0.002845574:14.56811:-36.6451	Start	Default	
-0.9228516:2.913574:-26.20459	1.02832:1.142578:-25.08398	1.125:2.008301:-30.71777	1.054688:8.01123:-11.63672	0.05476381:14.54895:-36.58376	Start	Bottle	
-0.8305664:2.90918:-26.24414	1.103027:1.160156:-25.06641	1.129395:2.003906:-30.71338	1.054688:8.01123:-11.63232	0.06610404:14.55411:-36.6228	Start	Bottle	
-0.8305664:2.90918:-26.24414	1.103027:1.160156:-25.06641	1.129395:2.003906:-30.71338	1.054688:8.01123:-11.63232	0.05962091:14.57644:-36.71353	Start	Bottle	
-0.8305664:2.90918:-26.24414	1.103027:1.160156:-25.06641	1.129395:2.003906:-30.71338	1.054688:8.01123:-11.63232	0.05886152:14.59218:-36.76787	Start	Bottle	
-0.8305664:2.90918:-26.24414	1.103027:1.160156:-25.06641	1.129395:2.003906:-30.71338	1.054688:8.01123:-11.63232	0.06385821:14.56733:-36.68435	Start	Bottle	
-0.7646484:2.900391:-26.29688	1.199707:1.204102:-25.04443	1.129395:1.995117:-30.71338	1.054688:8.01123:-11.63672	0.04852042:14.65847:-37.02915	Start	Bottle	
-0.7646484:2.900391:-26.29688	1.199707:1.204102:-25.04443	1.129395:1.995117:-30.71338	1.054688:8.01123:-11.63672	0.05262614:14.6553:-37.01591	Start	Bottle	
