ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.595215:3.225586:-26.08594	0.3251953:1.40625:-25.24658	1.305176:2.219238:-30.7793	0.918457:8.046387:-11.88721	-0.01813764:14.88997:-36.96508	Start	Default	
-1.731445:3.172852:-25.94971	0.2329102:1.340332:-25.229	1.305176:2.210449:-30.78369	0.918457:8.046387:-11.88721	-0.006967591:14.88821:-36.98121	Start	Default	
-1.731445:3.172852:-25.94971	0.2329102:1.340332:-25.229	1.305176:2.210449:-30.78369	0.918457:8.046387:-11.88721	-0.05493154:14.89296:-36.93894	Start	Default	
-1.731445:3.172852:-25.94971	0.2329102:1.340332:-25.229	1.305176:2.210449:-30.78369	0.918457:8.046387:-11.88721	-0.09236187:14.89476:-36.9278	Start	Default	
-1.731445:3.102539:-25.91455	0.2109375:1.30957:-25.2334	1.305176:2.210449:-30.79248	0.918457:8.046387:-11.88721	-0.08965221:14.90602:-37.02578	Start	Default	
-1.731445:3.102539:-25.91455	0.2109375:1.30957:-25.2334	1.305176:2.210449:-30.79248	0.918457:8.046387:-11.88721	-0.06638804:14.89974:-37.006	Start	Default	
-1.731445:3.102539:-25.91455	0.2109375:1.30957:-25.2334	1.305176:2.210449:-30.79248	0.918457:8.046387:-11.88721	0.01994965:14.88532:-37.10661	Start	Default	
-1.731445:3.102539:-25.91455	0.2109375:1.30957:-25.2334	1.305176:2.210449:-30.79248	0.918457:8.046387:-11.88721	0.08131411:14.78364:-36.74696	Start	Default	
-1.770996:3.084961:-25.91016	0.2241211:1.305176:-25.229	1.296387:2.210449:-30.79248	0.918457:8.046387:-11.88721	-0.0006580129:14.74516:-37.04781	Start	Default	
-1.770996:3.084961:-25.91016	0.2241211:1.305176:-25.229	1.296387:2.210449:-30.79248	0.918457:8.046387:-11.88721	-0.04803386:14.58836:-36.48113	Start	Default	
-1.770996:3.084961:-25.91016	0.2241211:1.305176:-25.229	1.296387:2.210449:-30.79248	0.918457:8.046387:-11.88721	-0.03500883:14.62689:-36.59681	Start	Default	
-1.762207:3.098145:-25.90137	0.2416992:1.313965:-25.22461	1.287598:2.214844:-30.78809	0.918457:8.046387:-11.8916	0.05701484:14.67372:-36.83466	Start	Default	
-1.762207:3.098145:-25.90137	0.2416992:1.313965:-25.22461	1.287598:2.214844:-30.78809	0.918457:8.046387:-11.8916	0.06271385:14.65158:-36.6977	Start	Default	
-1.762207:3.098145:-25.90137	0.2416992:1.313965:-25.22461	1.287598:2.214844:-30.78809	0.918457:8.046387:-11.8916	0.06381398:14.62246:-36.5866	Start	Default	
-1.762207:3.098145:-25.90137	0.2416992:1.313965:-25.22461	1.287598:2.214844:-30.78809	0.918457:8.046387:-11.8916	0.008167304:14.61717:-36.56388	Start	Default	
-1.709473:3.120117:-25.90576	0.3295898:1.322754:-25.21143	1.287598:2.223633:-30.78369	0.918457:8.046387:-11.8916	0.05577905:14.64619:-36.68822	Start	Default	
-1.709473:3.120117:-25.90576	0.3295898:1.322754:-25.21143	1.287598:2.223633:-30.78369	0.918457:8.046387:-11.8916	-0.0132218:14.7107:-37.09666	Start	Default	
-1.709473:3.120117:-25.90576	0.3295898:1.322754:-25.21143	1.287598:2.223633:-30.78369	0.918457:8.046387:-11.8916	-0.0001328997:14.67692:-37.19017	Start	Bottle	
-1.608398:3.111328:-25.9541	0.4042969:1.30957:-25.19385	1.287598:2.228027:-30.7793	0.918457:8.046387:-11.88721	-0.01182799:14.67228:-37.12367	Start	Bottle	
-1.608398:3.111328:-25.9541	0.4042969:1.30957:-25.19385	1.287598:2.228027:-30.7793	0.918457:8.046387:-11.88721	-0.08242998:14.64146:-37.00335	Start	Default	
-1.608398:3.111328:-25.9541	0.4042969:1.30957:-25.19385	1.287598:2.228027:-30.7793	0.918457:8.046387:-11.88721	-0.09021245:14.57566:-36.79387	Start	Default	
-1.608398:3.111328:-25.9541	0.4042969:1.30957:-25.19385	1.287598:2.228027:-30.7793	0.918457:8.046387:-11.88721	-0.09863497:14.65368:-37.02876	Start	Default	
-1.305176:3.128906:-26.06836	0.496582:1.318359:-25.21143	1.287598:2.223633:-30.7749	0.918457:8.046387:-11.88721	-0.09145094:14.68105:-37.09756	Start	Default	
-1.305176:3.128906:-26.06836	0.496582:1.318359:-25.21143	1.287598:2.223633:-30.7749	0.918457:8.046387:-11.88721	-0.07598884:14.60171:-36.8247	Start	Default	
-1.305176:3.128906:-26.06836	0.496582:1.318359:-25.21143	1.287598:2.223633:-30.7749	0.918457:8.046387:-11.88721	-0.07850055:14.653:-37.1039	Start	Default	
-1.186523:3.098145:-26.22217	0.5932617:1.300781:-25.229	1.278809:2.214844:-30.76611	0.918457:8.046387:-11.88721	-0.08256814:14.61487:-36.98888	Start	Default	
-1.186523:3.098145:-26.22217	0.5932617:1.300781:-25.229	1.278809:2.214844:-30.76611	0.918457:8.046387:-11.88721	0.00888843:14.64622:-37.07275	Start	Bottle	
-1.186523:3.098145:-26.22217	0.5932617:1.300781:-25.229	1.278809:2.214844:-30.76611	0.918457:8.046387:-11.88721	0.01871769:14.62443:-36.99516	Start	Bottle	
-1.186523:3.098145:-26.22217	0.5932617:1.300781:-25.229	1.278809:2.214844:-30.76611	0.918457:8.046387:-11.88721	0.0302207:14.6291:-37.00099	Start	Bottle	
-1.085449:3.071777:-26.31006	0.7075195:1.349121:-25.229	1.283203:2.206055:-30.75732	0.918457:8.046387:-11.8916	0.03625425:14.58794:-36.84281	Start	Bottle	
-1.085449:3.071777:-26.31006	0.7075195:1.349121:-25.229	1.283203:2.206055:-30.75732	0.918457:8.046387:-11.8916	0.04204366:14.58456:-36.83655	Start	Bottle	
-1.085449:3.071777:-26.31006	0.7075195:1.349121:-25.229	1.283203:2.206055:-30.75732	0.918457:8.046387:-11.8916	0.03968095:14.5626:-36.75664	Start	Bottle	
-0.9448242:3.084961:-26.34521	0.7470703:1.393066:-25.20264	1.291992:2.206055:-30.74854	0.918457:8.046387:-11.8916	0.03824364:14.56815:-36.78008	Start	Bottle	
-0.9448242:3.084961:-26.34521	0.7470703:1.393066:-25.20264	1.291992:2.206055:-30.74854	0.918457:8.046387:-11.8916	0.02822365:14.58761:-36.85288	Start	Bottle	
-0.9448242:3.084961:-26.34521	0.7470703:1.393066:-25.20264	1.291992:2.206055:-30.74854	0.918457:8.046387:-11.8916	-0.008669965:14.50823:-36.57075	Start	Bottle	
-0.7338867:3.089355:-26.41992	0.8085938:1.423828:-25.17627	1.335938:2.263184:-30.73535	0.918457:8.046387:-11.88721	0.0382317:14.59265:-36.87165	Start	Bottle	
-0.7338867:3.089355:-26.41992	0.8085938:1.423828:-25.17627	1.335938:2.263184:-30.73535	0.918457:8.046387:-11.88721	0.03254974:14.61182:-36.91224	Start	Bottle	
-0.7338867:3.089355:-26.41992	0.8085938:1.423828:-25.17627	1.335938:2.263184:-30.73535	0.918457:8.046387:-11.88721	0.04402594:14.61149:-36.93573	Start	Bottle	
-0.7338867:3.089355:-26.41992	0.8085938:1.423828:-25.17627	1.335938:2.263184:-30.73535	0.918457:8.046387:-11.88721	0.03665273:14.57521:-36.77401	Start	Bottle	
-0.6635742:2.975098:-26.49902	0.9667969:1.573242:-25.08398	1.423828:2.53125:-30.70459	0.918457:8.046387:-11.88721	-0.02397576:14.61991:-36.96296	Start	Bottle	
-0.6635742:2.975098:-26.49902	0.9667969:1.573242:-25.08398	1.423828:2.53125:-30.70459	0.918457:8.046387:-11.88721	-0.06619681:14.68489:-37.17459	Start	Bottle	
