ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2,57959,2,94873,-26,53857,	-0,7602539,1,296387,-24,93896,	0,7822266,2,219238,-30,49365,	0,984375,8,068359,-12,02783,	-0,06469229,14,90693,-37,31129,	Start	Default	
-2,460938,2,944336,-26,57813,	-0,6767578,1,313965,-24,94775,	0,7910156,2,214844,-30,48926,	0,984375,8,068359,-12,02783,	-0,06242865,14,90399,-37,32237,	Start	Default	
-2,460938,2,944336,-26,57813,	-0,6767578,1,313965,-24,94775,	0,7910156,2,214844,-30,48926,	0,984375,8,068359,-12,02783,	-0,06338724,14,90404,-37,30939,	Start	Default	
-2,460938,2,944336,-26,57813,	-0,6767578,1,313965,-24,94775,	0,7910156,2,214844,-30,48926,	0,984375,8,068359,-12,02783,	-0,0644213,14,90438,-37,28363,	Start	Default	
-2,460938,2,944336,-26,57813,	-0,6767578,1,313965,-24,94775,	0,7910156,2,214844,-30,48926,	0,984375,8,068359,-12,02783,	-0,06453172,14,90332,-37,28018,	Start	Default	
-2,399414,2,939941,-26,60889,	-0,6108398,1,30957,-24,97412,	0,7998047,2,210449,-30,48047,	0,9887695,8,068359,-12,02783,	-0,06479204,14,90257,-37,26634,	Start	Default	
-2,399414,2,939941,-26,60889,	-0,6108398,1,30957,-24,97412,	0,7998047,2,210449,-30,48047,	0,9887695,8,068359,-12,02783,	-0,06648751,14,9032,-37,22752,	Start	Default	
-2,399414,2,939941,-26,60889,	-0,6108398,1,30957,-24,97412,	0,7998047,2,210449,-30,48047,	0,9887695,8,068359,-12,02783,	-0,06543666,14,90516,-37,21287,	Start	Default	
-2,245605,2,865234,-26,67041,	-0,5449219,1,283203,-24,96973,	0,7998047,2,197266,-30,47607,	0,9887695,8,068359,-12,02344,	-0,06411441,14,90282,-37,21693,	Start	Default	
-2,245605,2,865234,-26,67041,	-0,5449219,1,283203,-24,96973,	0,7998047,2,197266,-30,47607,	0,9887695,8,068359,-12,02344,	-0,06394447,14,90441,-37,2158,	Start	Default	
-2,245605,2,865234,-26,67041,	-0,5449219,1,283203,-24,96973,	0,7998047,2,197266,-30,47607,	0,9887695,8,068359,-12,02344,	-0,06257216,14,90327,-37,06595,	Start	Default	
-2,245605,2,865234,-26,67041,	-0,5449219,1,283203,-24,96973,	0,7998047,2,197266,-30,47607,	0,9887695,8,068359,-12,02344,	-0,0667184,14,90294,-36,98896,	Start	Default	
-2,11377,2,917969,-26,69678,	-0,5185547,1,331543,-24,95215,	0,8041992,2,192871,-30,46729,	0,9887695,8,068359,-12,02783,	-0,06462545,14,90209,-37,16146,	Start	Default	
-2,11377,2,917969,-26,69678,	-0,5185547,1,331543,-24,95215,	0,8041992,2,192871,-30,46729,	0,9887695,8,068359,-12,02783,	-0,02235672,14,93601,-37,74339,	Start	Default	
-2,11377,2,917969,-26,69678,	-0,5185547,1,331543,-24,95215,	0,8041992,2,192871,-30,46729,	0,9887695,8,068359,-12,02783,	0,001560094,14,89848,-37,86385,	Start	Default	
-2,118164,2,979492,-26,70996,	-0,5097656,1,371094,-24,95215,	0,8129883,2,192871,-30,46289,	0,9887695,8,068359,-12,02783,	-0,001101291,14,61028,-36,86392,	Start	Bottle	
-2,118164,2,979492,-26,70996,	-0,5097656,1,371094,-24,95215,	0,8129883,2,192871,-30,46289,	0,9887695,8,068359,-12,02783,	-0,0816529,14,60155,-36,86727,	Start	Default	
-2,118164,2,979492,-26,70996,	-0,5097656,1,371094,-24,95215,	0,8129883,2,192871,-30,46289,	0,9887695,8,068359,-12,02783,	-0,0803197,14,60715,-36,90937,	Start	Default	
-2,118164,2,979492,-26,70996,	-0,5097656,1,371094,-24,95215,	0,8129883,2,192871,-30,46289,	0,9887695,8,068359,-12,02783,	-0,08260468,14,60311,-36,94421,	Start	Default	
-2,118164,2,979492,-26,70996,	-0,5097656,1,371094,-24,95215,	0,8129883,2,192871,-30,46289,	0,9887695,8,068359,-12,02783,	-0,02383761,14,62183,-36,92861,	Start	Bottle	
-2,06543,3,04541,-26,74512,	-0,4921875,1,393066,-24,94336,	0,8217773,2,20166,-30,4585,	0,9887695,8,068359,-12,02783,	-0,0241027,14,4949,-36,46322,	Start	Bottle	
-2,06543,3,04541,-26,74512,	-0,4921875,1,393066,-24,94336,	0,8217773,2,20166,-30,4585,	0,9887695,8,068359,-12,02783,	-0,01501125,14,51907,-36,54842,	Start	Bottle	
