ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.5888672:3.933105:-26.354	1.305176:2.280762:-24.69727	1.120605:2.228027:-30.84521	0.9931641:8.10791:-12.30029	0.03668963:14.92885:-36.91748	Start	Default	
-0.5668945:3.919922:-26.34961	1.327148:2.307129:-24.6709	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.03334402:14.9264:-36.94443	Start	Default	
-0.5668945:3.919922:-26.34961	1.327148:2.307129:-24.6709	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.05683519:14.90047:-36.88791	Start	Default	
-0.5668945:3.919922:-26.34961	1.327148:2.307129:-24.6709	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.06002928:14.759:-36.9455	Start	Default	
-0.5405273:3.871582:-26.37598	1.335938:2.342285:-24.65771	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.08522437:14.4596:-35.92097	Start	Default	
-0.5405273:3.871582:-26.37598	1.335938:2.342285:-24.65771	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.04892256:14.663:-37.04858	Start	Bottle	
-0.5405273:3.871582:-26.37598	1.335938:2.342285:-24.65771	1.125:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.05074063:14.65757:-36.96803	Start	Default	
-0.5361328:3.858398:-26.40674	1.375488:2.34668:-24.65771	1.129395:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.03714126:14.58937:-36.68198	Start	Default	
-0.5361328:3.858398:-26.40674	1.375488:2.34668:-24.65771	1.129395:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.002991065:14.70033:-37.13446	Start	Default	
-0.5361328:3.858398:-26.40674	1.375488:2.34668:-24.65771	1.129395:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.06052937:14.65454:-36.98414	Start	Bottle	
-0.5493164:3.880371:-26.40234	1.441406:2.289551:-24.67529	1.133789:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.06165581:14.66334:-36.98951	Start	Default	
-0.5493164:3.880371:-26.40234	1.441406:2.289551:-24.67529	1.133789:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.05920095:14.66846:-37.01523	Start	Default	
-0.5493164:3.880371:-26.40234	1.441406:2.289551:-24.67529	1.133789:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.05313284:14.69871:-37.13373	Start	Default	
-0.5493164:3.880371:-26.40234	1.441406:2.289551:-24.67529	1.133789:2.223633:-30.84521	0.9931641:8.10791:-12.30029	0.05120522:14.69542:-37.11768	Start	Default	
-0.5712891:3.84082:-26.4375	1.458984:2.254395:-24.6709	1.138184:2.223633:-30.84082	0.9931641:8.10791:-12.30029	0.05131627:14.69257:-37.10777	Start	Default	
-0.5712891:3.84082:-26.4375	1.458984:2.254395:-24.6709	1.138184:2.223633:-30.84082	0.9931641:8.10791:-12.30029	0.04644905:14.68899:-37.09425	Start	Default	
-0.5712891:3.84082:-26.4375	1.458984:2.254395:-24.6709	1.138184:2.223633:-30.84082	0.9931641:8.10791:-12.30029	-0.07323305:14.69599:-37.08251	Start	Default	
-0.5712891:3.84082:-26.4375	1.458984:2.254395:-24.6709	1.138184:2.223633:-30.84082	0.9931641:8.10791:-12.30029	-0.07818466:14.68612:-37.04771	Start	Default	
-0.5581055:3.757324:-26.44629	1.423828:2.157715:-24.72363	1.129395:2.219238:-30.83643	0.9931641:8.10791:-12.30029	-0.07817501:14.68202:-37.0301	Start	Default	
