ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.1142578:3.893555:-25.89697	1.085449:1.573242:-24.4292	1.146973:2.20166:-30.35303	0.9711914:8.094727:-12.20801	-0.09344871:14.61185:-37.00214	Start	Default	
-0.1142578:3.893555:-25.89697	1.085449:1.573242:-24.4292	1.146973:2.20166:-30.35303	0.9711914:8.094727:-12.20801	-0.07444953:14.64192:-37.11477	Start	Bottle	
-0.1142578:3.893555:-25.89697	1.085449:1.573242:-24.4292	1.146973:2.20166:-30.35303	0.9711914:8.094727:-12.20801	-0.05964017:14.60056:-36.98549	Start	Bottle	
-0.1977539:3.770508:-25.99805	1.072266:1.538086:-24.46875	1.142578:2.192871:-30.33984	0.9711914:8.094727:-12.20801	-0.0344309:14.60606:-37.02168	Start	Bottle	
-0.1977539:3.770508:-25.99805	1.072266:1.538086:-24.46875	1.142578:2.192871:-30.33984	0.9711914:8.094727:-12.20801	-0.02262384:14.59499:-36.99427	Start	Bottle	
-0.1977539:3.770508:-25.99805	1.072266:1.538086:-24.46875	1.142578:2.192871:-30.33984	0.9711914:8.094727:-12.20801	-0.02823384:14.60208:-37.0188	Start	Bottle	
-0.1977539:3.770508:-25.99805	1.072266:1.538086:-24.46875	1.142578:2.192871:-30.33984	0.9711914:8.094727:-12.20801	-0.02972445:14.61465:-37.05835	Start	Bottle	
-0.2241211:3.638672:-26.05078	1.085449:1.520508:-24.5127	1.138184:2.20166:-30.33545	0.9711914:8.094727:-12.20801	-0.02992049:14.58986:-36.98088	Start	Bottle	
-0.2241211:3.638672:-26.05078	1.085449:1.520508:-24.5127	1.138184:2.20166:-30.33545	0.9711914:8.094727:-12.20801	-0.02763274:14.59684:-36.9948	Start	Bottle	
-0.2241211:3.638672:-26.05078	1.085449:1.520508:-24.5127	1.138184:2.20166:-30.33545	0.9711914:8.094727:-12.20801	-0.01964937:14.59335:-37.00162	Start	Bottle	
-0.2416992:3.555176:-26.06396	1.07666:1.485352:-24.56982	1.146973:2.206055:-30.33984	0.9711914:8.094727:-12.2124	-0.007632589:14.53041:-36.80307	Start	Bottle	
-0.2416992:3.555176:-26.06396	1.07666:1.485352:-24.56982	1.146973:2.206055:-30.33984	0.9711914:8.094727:-12.2124	-0.03774722:14.57089:-36.87459	Start	Bottle	
-0.2416992:3.555176:-26.06396	1.07666:1.485352:-24.56982	1.146973:2.206055:-30.33984	0.9711914:8.094727:-12.2124	0.02613872:14.57699:-36.76497	Start	Bottle	
-0.2416992:3.555176:-26.06396	1.07666:1.485352:-24.56982	1.146973:2.206055:-30.33984	0.9711914:8.094727:-12.2124	0.02610899:14.60331:-36.83975	Start	Bottle	
