ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.7954102:2.983887:-26.09473	1.125:1.208496:-25.01807	1.22168:2.126953:-30.52002	1.063477:8.129883:-12.48047	0.04957879:14.59079:-36.87435	Start	Bottle	
-0.7954102:2.983887:-26.09473	1.125:1.208496:-25.01807	1.22168:2.126953:-30.52002	1.063477:8.129883:-12.48047	0.04363155:14.56458:-36.78828	Start	Bottle	
-0.7954102:2.983887:-26.09473	1.125:1.208496:-25.01807	1.22168:2.126953:-30.52002	1.063477:8.129883:-12.48047	0.02975107:14.56396:-36.78069	Start	Bottle	
-0.7954102:2.983887:-26.09473	1.125:1.208496:-25.01807	1.22168:2.126953:-30.52002	1.063477:8.129883:-12.48047	-0.0003853366:14.60517:-36.91213	Start	Bottle	
-0.6987305:2.953125:-26.17822	1.190918:1.182129:-25.01367	1.226074:2.109375:-30.51123	1.063477:8.129883:-12.48047	-0.01181939:14.60799:-36.91949	Start	Bottle	
-0.6987305:2.953125:-26.17822	1.190918:1.182129:-25.01367	1.226074:2.109375:-30.51123	1.063477:8.129883:-12.48047	-0.008061884:14.60933:-36.92731	Start	Bottle	
-0.6987305:2.953125:-26.17822	1.190918:1.182129:-25.01367	1.226074:2.109375:-30.51123	1.063477:8.129883:-12.48047	0.001852017:14.60557:-36.91565	Start	Bottle	
-0.6987305:2.953125:-26.17822	1.190918:1.182129:-25.01367	1.226074:2.109375:-30.51123	1.063477:8.129883:-12.48047	0.0058372:14.6017:-36.89594	Start	Bottle	
-0.6240234:2.95752:-26.23096	1.252441:1.195313:-24.9917	1.226074:2.10498:-30.50684	1.063477:8.129883:-12.48047	-0.0004877597:14.6078:-36.91471	Start	Bottle	
-0.6240234:2.95752:-26.23096	1.252441:1.195313:-24.9917	1.226074:2.10498:-30.50684	1.063477:8.129883:-12.48047	-0.01261942:14.6085:-36.90484	Start	Bottle	
-0.6240234:2.95752:-26.23096	1.252441:1.195313:-24.9917	1.226074:2.10498:-30.50684	1.063477:8.129883:-12.48047	-0.01202574:14.60105:-36.87996	Start	Bottle	
-0.6108398:2.975098:-26.23096	1.278809:1.212891:-24.96533	1.234863:2.10498:-30.49805	1.063477:8.129883:-12.48047	0.04980804:14.59129:-36.8674	Start	Bottle	
-0.6108398:2.975098:-26.23096	1.278809:1.212891:-24.96533	1.234863:2.10498:-30.49805	1.063477:8.129883:-12.48047	0.05886268:14.57175:-36.80449	Start	Bottle	
-0.6108398:2.975098:-26.23096	1.278809:1.212891:-24.96533	1.234863:2.10498:-30.49805	1.063477:8.129883:-12.48047	0.05634465:14.5839:-36.82443	Start	Bottle	
-0.5888672:2.961914:-26.26611	1.327148:1.230469:-24.96533	1.243652:2.10498:-30.49365	1.063477:8.129883:-12.48047	0.04923089:14.56777:-36.76372	Start	Bottle	
-0.5888672:2.961914:-26.26611	1.327148:1.230469:-24.96533	1.243652:2.10498:-30.49365	1.063477:8.129883:-12.48047	-0.01552465:14.56996:-36.77164	Start	Bottle	
-0.5888672:2.961914:-26.26611	1.327148:1.230469:-24.96533	1.243652:2.10498:-30.49365	1.063477:8.129883:-12.48047	0.004454751:14.59479:-36.84718	Start	Bottle	
-0.5229492:2.931152:-26.30566	1.331543:1.248047:-24.97412	1.239258:2.087402:-30.49365	1.063477:8.129883:-12.48047	-0.03528994:14.6398:-37.04369	Start	Bottle	
-0.5229492:2.931152:-26.30566	1.331543:1.248047:-24.97412	1.239258:2.087402:-30.49365	1.063477:8.129883:-12.48047	-0.02684032:14.75534:-37.60321	Start	Bottle	
-0.5229492:2.931152:-26.30566	1.331543:1.248047:-24.97412	1.239258:2.087402:-30.49365	1.063477:8.129883:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.5229492:2.931152:-26.30566	1.331543:1.248047:-24.97412	1.239258:2.087402:-30.49365	1.063477:8.129883:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.5097656:2.917969:-26.32764	1.35791:1.256836:-24.95654	1.243652:2.078613:-30.48926	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.5097656:2.917969:-26.32764	1.35791:1.256836:-24.95654	1.243652:2.078613:-30.48926	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.5097656:2.917969:-26.32764	1.35791:1.256836:-24.95654	1.243652:2.078613:-30.48926	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4833984:2.970703:-26.354	1.401855:1.340332:-24.87744	1.248047:2.078613:-30.48047	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4833984:2.970703:-26.354	1.401855:1.340332:-24.87744	1.248047:2.078613:-30.48047	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4833984:2.970703:-26.354	1.401855:1.340332:-24.87744	1.248047:2.078613:-30.48047	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4482422:3.032227:-26.36719	1.55127:1.529297:-24.67529	1.296387:2.320313:-30.41455	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4482422:3.032227:-26.36719	1.55127:1.529297:-24.67529	1.296387:2.320313:-30.41455	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4482422:3.032227:-26.36719	1.55127:1.529297:-24.67529	1.296387:2.320313:-30.41455	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.4482422:3.032227:-26.36719	1.55127:1.529297:-24.67529	1.296387:2.320313:-30.41455	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.3164063:2.834473:-26.23096	1.810547:1.977539:-24.46875	1.27002:2.794922:-30.23438	1.063477:8.134277:-12.48047	-0.02275043:14.68222:-37.64133	Start	Default	
-0.3164063:2.834473:-26.23096	1.810547:1.977539:-24.46875	1.27002:2.794922:-30.23438	1.063477:8.134277:-12.48047	-0.09013127:14.7621:-37.60474	Start	Default	
-0.3164063:2.834473:-26.23096	1.810547:1.977539:-24.46875	1.27002:2.794922:-30.23438	1.063477:8.134277:-12.48047	-0.08121199:14.78466:-37.59737	Start	Bottle	
-0.347168:2.737793:-25.80908	1.942383:2.8125:-24.0293	1.283203:3.449707:-29.88281	1.063477:8.129883:-12.48047	-0.08552995:14.79595:-37.76955	Start	Default	
-0.347168:2.737793:-25.80908	1.942383:2.8125:-24.0293	1.283203:3.449707:-29.88281	1.063477:8.129883:-12.48047	-0.07539643:14.76188:-37.68472	Start	Default	
-0.347168:2.737793:-25.80908	1.942383:2.8125:-24.0293	1.283203:3.449707:-29.88281	1.063477:8.129883:-12.48047	-0.06390371:14.79736:-37.72618	Start	Bottle	
-0.347168:2.737793:-25.80908	1.942383:2.8125:-24.0293	1.283203:3.449707:-29.88281	1.063477:8.129883:-12.48047	-0.06848006:14.7994:-37.73596	Start	Bottle	
-0.4921875:3.22998:-25.18066	1.937988:3.915527:-23.48438	1.35791:4.196777:-29.35107	1.063477:8.129883:-12.48047	-0.06584062:14.81351:-37.77181	Start	Bottle	
-0.4921875:3.22998:-25.18066	1.937988:3.915527:-23.48438	1.35791:4.196777:-29.35107	1.063477:8.129883:-12.48047	-0.06332642:14.85626:-37.86787	Start	Bottle	
-0.4921875:3.22998:-25.18066	1.937988:3.915527:-23.48438	1.35791:4.196777:-29.35107	1.063477:8.129883:-12.48047	-0.0789893:14.81535:-37.75521	Start	Bottle	
-0.6108398:3.968262:-24.3457	1.986328:5.203125:-22.72412	1.485352:4.970215:-28.6084	1.063477:8.134277:-12.48047	-0.08644741:14.75619:-37.61183	Start	Bottle	
-0.6108398:3.968262:-24.3457	1.986328:5.203125:-22.72412	1.485352:4.970215:-28.6084	1.063477:8.134277:-12.48047	-0.08702429:14.79515:-37.69807	Start	Bottle	
-0.6108398:3.968262:-24.3457	1.986328:5.203125:-22.72412	1.485352:4.970215:-28.6084	1.063477:8.134277:-12.48047	-0.0804264:14.81914:-37.75842	Start	Bottle	
-0.6108398:3.968262:-24.3457	1.986328:5.203125:-22.72412	1.485352:4.970215:-28.6084	1.063477:8.134277:-12.48047	-0.07409474:14.83927:-37.80939	Start	Bottle	
-0.6943359:4.631836:-23.43164	2.192871:6.178711:-21.89355	1.595215:5.567871:-27.79102	1.063477:8.134277:-12.48047	-0.07667356:14.88442:-37.92372	Start	Bottle	
-0.6943359:4.631836:-23.43164	2.192871:6.178711:-21.89355	1.595215:5.567871:-27.79102	1.063477:8.134277:-12.48047	-0.08137267:14.82416:-37.78021	Start	Bottle	
-0.6943359:4.631836:-23.43164	2.192871:6.178711:-21.89355	1.595215:5.567871:-27.79102	1.063477:8.134277:-12.48047	-0.08121071:14.85045:-37.84406	Start	Bottle	
-0.7734375:5.299805:-22.44727	2.302734:6.903809:-21.02783	1.683105:6.020508:-26.86816	1.063477:8.134277:-12.48047	-0.08194706:14.88077:-37.91827	ReachForBottle	Bottle	
