ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.7866211:3.287109:-26.57813	1.621582:1.467773:-25.02686	1.388672:1.933594:-30.42334	1.001953:8.072754:-12.07617	-0.03105075:14.87364:-36.70116	Start	Default	
-0.7866211:3.287109:-26.57813	1.621582:1.467773:-25.02686	1.388672:1.933594:-30.42334	1.001953:8.072754:-12.07617	-0.03049298:14.8745:-36.71083	Start	Default	
-0.7514648:3.295898:-26.56055	1.634766:1.415039:-25.04004	1.388672:1.937988:-30.42334	1.001953:8.072754:-12.07617	-0.03064325:14.87383:-36.69042	Start	Default	
-0.7514648:3.295898:-26.56055	1.634766:1.415039:-25.04004	1.388672:1.937988:-30.42334	1.001953:8.072754:-12.07617	-0.02913466:14.87242:-36.65531	Start	Default	
-0.7514648:3.295898:-26.56055	1.634766:1.415039:-25.04004	1.388672:1.937988:-30.42334	1.001953:8.072754:-12.07617	-0.02851382:14.87362:-36.63863	Start	Default	
-0.7163086:3.282715:-26.521	1.617188:1.397461:-25.02246	1.384277:1.937988:-30.43213	1.001953:8.072754:-12.08057	-0.03029875:14.87487:-36.66889	Start	Default	
-0.7163086:3.282715:-26.521	1.617188:1.397461:-25.02246	1.384277:1.937988:-30.43213	1.001953:8.072754:-12.08057	-0.03412527:14.87623:-36.69934	Start	Default	
-0.7163086:3.282715:-26.521	1.617188:1.397461:-25.02246	1.384277:1.937988:-30.43213	1.001953:8.072754:-12.08057	-0.03610229:14.87556:-36.75156	Start	Default	
-0.6943359:3.225586:-26.49023	1.608398:1.366699:-25.00049	1.375488:1.946777:-30.43652	1.001953:8.072754:-12.07617	-0.03391372:14.87202:-36.67703	Start	Default	
-0.6943359:3.225586:-26.49023	1.608398:1.366699:-25.00049	1.375488:1.946777:-30.43652	1.001953:8.072754:-12.07617	-0.03458475:14.8694:-36.62568	Start	Default	
-0.6943359:3.225586:-26.49023	1.608398:1.366699:-25.00049	1.375488:1.946777:-30.43652	1.001953:8.072754:-12.07617	-0.03287266:14.86885:-36.61772	Start	Default	
-0.6943359:3.225586:-26.49023	1.608398:1.366699:-25.00049	1.375488:1.946777:-30.43652	1.001953:8.072754:-12.07617	-0.03347846:14.86522:-36.52151	Start	Default	
-0.7075195:3.234375:-26.48584	1.582031:1.362305:-24.9917	1.362305:1.959961:-30.43213	1.006348:8.072754:-12.07617	-0.01631653:14.87235:-36.66607	Start	Default	
-0.7075195:3.234375:-26.48584	1.582031:1.362305:-24.9917	1.362305:1.959961:-30.43213	1.006348:8.072754:-12.07617	-0.0679898:14.79886:-37.15173	Start	Default	
-0.7075195:3.234375:-26.48584	1.582031:1.362305:-24.9917	1.362305:1.959961:-30.43213	1.006348:8.072754:-12.07617	-0.06253773:14.71365:-37.05085	Start	Default	
-0.7163086:3.23877:-26.48145	1.560059:1.353516:-24.96533	1.362305:1.973145:-30.42773	1.001953:8.072754:-12.07617	-0.04074044:14.61079:-36.99381	Start	Bottle	
-0.7163086:3.23877:-26.48145	1.560059:1.353516:-24.96533	1.362305:1.973145:-30.42773	1.001953:8.072754:-12.07617	0.02836:14.61078:-36.94835	Start	Bottle	
-0.7163086:3.23877:-26.48145	1.560059:1.353516:-24.96533	1.362305:1.973145:-30.42773	1.001953:8.072754:-12.07617	0.05365703:14.64149:-37.03801	Start	Bottle	
-0.7294922:3.247559:-26.47705	1.568848:1.35791:-24.93896	1.362305:1.995117:-30.43213	1.001953:8.072754:-12.07617	0.06913075:14.60694:-36.94524	Start	Bottle	
-0.7294922:3.247559:-26.47705	1.568848:1.35791:-24.93896	1.362305:1.995117:-30.43213	1.001953:8.072754:-12.07617	0.07941271:14.53814:-36.71719	Start	Bottle	
-0.7294922:3.247559:-26.47705	1.568848:1.35791:-24.93896	1.362305:1.995117:-30.43213	1.001953:8.072754:-12.07617	0.06944469:14.57524:-36.85179	Start	Bottle	
-0.7294922:3.247559:-26.47705	1.568848:1.35791:-24.93896	1.362305:1.995117:-30.43213	1.001953:8.072754:-12.07617	0.06206851:14.59315:-36.92025	Start	Bottle	
-0.7470703:3.247559:-26.46387	1.595215:1.366699:-24.92578	1.35791:2.003906:-30.43652	1.001953:8.077148:-12.07617	0.04566054:14.59086:-36.91983	Start	Bottle	
-0.7470703:3.247559:-26.46387	1.595215:1.366699:-24.92578	1.35791:2.003906:-30.43652	1.001953:8.077148:-12.07617	0.02593081:14.61416:-36.9912	Start	Bottle	
-0.7470703:3.247559:-26.46387	1.595215:1.366699:-24.92578	1.35791:2.003906:-30.43652	1.001953:8.077148:-12.07617	-0.0328382:14.61262:-36.96492	Start	Bottle	
-0.7470703:3.247559:-26.46387	1.595215:1.366699:-24.92578	1.35791:2.003906:-30.43652	1.001953:8.077148:-12.07617	-0.01463836:14.63427:-37.05574	Start	Bottle	
-0.7602539:3.260742:-26.45508	1.529297:1.458984:-24.85547	1.35791:2.025879:-30.44092	1.001953:8.072754:-12.07617	0.009661604:14.60801:-36.96158	Start	Bottle	
-0.7602539:3.260742:-26.45508	1.529297:1.458984:-24.85547	1.35791:2.025879:-30.44092	1.001953:8.072754:-12.07617	0.02030243:14.57112:-36.86891	Start	Bottle	
-0.7602539:3.260742:-26.45508	1.529297:1.458984:-24.85547	1.35791:2.025879:-30.44092	1.001953:8.072754:-12.07617	0.04246327:14.54536:-36.76411	Start	Bottle	
