ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.968262:-1.880859:-29.91797	-3.027832:0.3295898:-26.21777	1.652344:2.71582:-30.854	1.059082:8.02002:-11.92676	0.2819166:14.909:-38.00347	Start	Bottle	
-3.968262:-1.880859:-29.91797	-3.027832:0.3295898:-26.21777	1.652344:2.71582:-30.854	1.059082:8.02002:-11.92676	0.2794279:14.91:-38.00725	Start	Bottle	
-3.968262:-1.880859:-29.91797	-3.027832:0.3295898:-26.21777	1.652344:2.71582:-30.854	1.059082:8.02002:-11.92676	0.2743735:14.90977:-38.00731	Start	Bottle	
-3.968262:-1.880859:-29.91797	-3.027832:0.3295898:-26.21777	1.652344:2.71582:-30.854	1.059082:8.02002:-11.92676	0.2664805:14.90973:-38.00729	Start	Bottle	
-3.98584:-1.83252:-29.92676	-2.983887:0.2856445:-26.24414	1.656738:2.702637:-30.854	1.059082:8.024414:-11.92676	0.2653611:14.90312:-37.98544	Start	Bottle	
-3.98584:-1.83252:-29.92676	-2.983887:0.2856445:-26.24414	1.656738:2.702637:-30.854	1.059082:8.024414:-11.92676	0.2729686:14.89274:-37.94912	Start	Bottle	
-3.98584:-1.83252:-29.92676	-2.983887:0.2856445:-26.24414	1.656738:2.702637:-30.854	1.059082:8.024414:-11.92676	0.2867818:14.90104:-37.97654	Start	Bottle	
-3.98584:-1.83252:-29.92676	-2.983887:0.2856445:-26.24414	1.656738:2.702637:-30.854	1.059082:8.024414:-11.92676	0.2911782:14.90254:-37.98119	Start	Bottle	
-3.977051:-1.845703:-29.91797	-2.953125:0.206543:-26.29248	1.665527:2.685059:-30.84961	1.059082:8.02002:-11.92676	0.2892679:14.9007:-37.97588	Start	Bottle	
-3.977051:-1.845703:-29.91797	-2.953125:0.206543:-26.29248	1.665527:2.685059:-30.84961	1.059082:8.02002:-11.92676	0.2893776:14.89566:-37.95916	Start	Bottle	
-3.977051:-1.845703:-29.91797	-2.953125:0.206543:-26.29248	1.665527:2.685059:-30.84961	1.059082:8.02002:-11.92676	0.2864712:14.89987:-37.97264	Start	Bottle	
-3.941895:-1.867676:-29.87402	-2.935547:0.1142578:-26.37158	1.669922:2.66748:-30.84961	1.059082:8.02002:-11.92676	0.2849193:14.8991:-37.96989	Start	Bottle	
