ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.581543:2.021484:-29.13135	-1.538086:3.124512:-26.81543	1.17334:2.122559:-31.0166	0.9228516:8.046387:-11.83447	0.2469774:14.75217:-36.83685	Start	Default	
-3.581543:2.021484:-29.13135	-1.538086:3.124512:-26.81543	1.17334:2.122559:-31.0166	0.9228516:8.046387:-11.83447	0.2163463:14.75559:-36.89218	Start	Default	
-3.581543:2.021484:-29.13135	-1.538086:3.124512:-26.81543	1.17334:2.122559:-31.0166	0.9228516:8.046387:-11.83447	0.2248763:14.74006:-36.79077	Start	Default	
-3.568359:1.955566:-29.14453	-1.533691:3.19043:-26.77588	1.168945:2.118164:-31.0166	0.9228516:8.046387:-11.83008	0.2184607:14.76625:-36.92807	Start	Default	
-3.568359:1.955566:-29.14453	-1.533691:3.19043:-26.77588	1.168945:2.118164:-31.0166	0.9228516:8.046387:-11.83008	0.218063:14.76969:-36.95167	Start	Default	
-3.568359:1.955566:-29.14453	-1.533691:3.19043:-26.77588	1.168945:2.118164:-31.0166	0.9228516:8.046387:-11.83008	0.2316335:14.75341:-36.84309	Start	Default	
-3.568359:1.955566:-29.14453	-1.533691:3.19043:-26.77588	1.168945:2.118164:-31.0166	0.9228516:8.046387:-11.83008	0.2497036:14.72503:-36.65978	Start	Default	
-3.585938:1.911621:-29.16211	-1.50293:3.137695:-26.7583	1.164551:2.126953:-31.0166	0.9228516:8.046387:-11.83008	0.254409:14.70669:-36.55224	Start	Default	
-3.585938:1.911621:-29.16211	-1.50293:3.137695:-26.7583	1.164551:2.126953:-31.0166	0.9228516:8.046387:-11.83008	0.2515203:14.70117:-36.53496	Start	Default	
-3.585938:1.911621:-29.16211	-1.50293:3.137695:-26.7583	1.164551:2.126953:-31.0166	0.9228516:8.046387:-11.83008	0.2278864:14.6822:-36.48046	Start	Default	
-3.585938:1.911621:-29.16211	-1.50293:3.137695:-26.7583	1.164551:2.126953:-31.0166	0.9228516:8.046387:-11.83008	0.2227836:14.67666:-36.46189	Start	Default	
-3.603516:1.814941:-29.15771	-1.50293:3.111328:-26.74512	1.164551:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2309994:14.65094:-36.32743	Start	Default	
-3.603516:1.814941:-29.15771	-1.50293:3.111328:-26.74512	1.164551:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2323828:14.62601:-36.20402	Start	Default	
-3.603516:1.814941:-29.15771	-1.50293:3.111328:-26.74512	1.164551:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2275795:14.66862:-36.40222	Start	Default	
-3.638672:1.753418:-29.1709	-1.494141:3.133301:-26.69238	1.168945:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2285305:14.66107:-36.36993	Start	Default	
-3.638672:1.753418:-29.1709	-1.494141:3.133301:-26.69238	1.168945:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2825913:14.5954:-35.85668	Start	Default	
-3.638672:1.753418:-29.1709	-1.494141:3.133301:-26.69238	1.168945:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.3169811:14.55988:-35.612	Start	Default	
-3.638672:1.753418:-29.1709	-1.494141:3.133301:-26.69238	1.168945:2.126953:-31.021	0.9228516:8.046387:-11.83008	0.2851624:14.58889:-35.65977	Start	Default	
-3.621094:1.797363:-29.1709	-1.489746:3.09375:-26.68359	1.17334:2.122559:-31.021	0.9228516:8.046387:-11.83008	0.300361:14.52288:-35.27443	Start	Default	
-3.621094:1.797363:-29.1709	-1.489746:3.09375:-26.68359	1.17334:2.122559:-31.021	0.9228516:8.046387:-11.83008	0.2958004:14.4568:-34.9988	Start	Default	
-3.621094:1.797363:-29.1709	-1.489746:3.09375:-26.68359	1.17334:2.122559:-31.021	0.9228516:8.046387:-11.83008	0.3436349:14.3254:-34.07478	Start	Default	
-3.621094:1.797363:-29.1709	-1.489746:3.09375:-26.68359	1.17334:2.122559:-31.021	0.9228516:8.046387:-11.83008	0.2141792:14.85248:-37.45667	Start	Default	
-3.458496:2.500488:-29.11377	-1.546875:3.172852:-26.79346	1.283203:2.29834:-30.90234	0.9228516:8.046387:-11.83008	0.2465565:14.76799:-36.91839	Start	Default	
-3.458496:2.500488:-29.11377	-1.546875:3.172852:-26.79346	1.283203:2.29834:-30.90234	0.9228516:8.046387:-11.83008	0.2669057:14.59932:-36.15709	Start	Default	
-3.458496:2.500488:-29.11377	-1.546875:3.172852:-26.79346	1.283203:2.29834:-30.90234	0.9228516:8.046387:-11.83008	0.228504:14.79148:-37.3305	Start	Bottle	
-3.269531:3.594727:-28.86768	-1.55127:3.418945:-26.71875	1.45459:2.852051:-30.41895	0.9228516:8.046387:-11.83008	0.1465375:14.71206:-37.35698	Start	Bottle	
-3.269531:3.594727:-28.86768	-1.55127:3.418945:-26.71875	1.45459:2.852051:-30.41895	0.9228516:8.046387:-11.83008	0.1577234:14.77449:-37.33415	Start	Bottle	
-3.269531:3.594727:-28.86768	-1.55127:3.418945:-26.71875	1.45459:2.852051:-30.41895	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-3.269531:3.594727:-28.86768	-1.55127:3.418945:-26.71875	1.45459:2.852051:-30.41895	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-3.186035:4.587891:-28.19971	-1.283203:3.546387:-26.09033	1.524902:3.867188:-29.54883	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-3.186035:4.587891:-28.19971	-1.283203:3.546387:-26.09033	1.524902:3.867188:-29.54883	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-3.186035:4.587891:-28.19971	-1.283203:3.546387:-26.09033	1.524902:3.867188:-29.54883	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-3.186035:4.587891:-28.19971	-1.283203:3.546387:-26.09033	1.524902:3.867188:-29.54883	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-2.869629:5.312988:-27.06152	-1.072266:4.196777:-24.97852	1.625977:4.754883:-28.37109	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-2.869629:5.312988:-27.06152	-1.072266:4.196777:-24.97852	1.625977:4.754883:-28.37109	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-2.869629:5.312988:-27.06152	-1.072266:4.196777:-24.97852	1.625977:4.754883:-28.37109	0.9228516:8.046387:-11.83008	0.3136907:14.62546:-37.41616	Start	Default	
-2.869629:5.312988:-27.06152	-1.072266:4.196777:-24.97852	1.625977:4.754883:-28.37109	0.9228516:8.046387:-11.83008	0.2028596:14.89747:-37.77494	Start	Bottle	
-2.438965:5.567871:-25.40479	-0.9931641:5.093262:-23.63379	1.801758:5.229492:-27.03076	0.9228516:8.046387:-11.83008	0.208976:14.89427:-37.77676	ReachForBottle	Default	
-2.438965:5.567871:-25.40479	-0.9931641:5.093262:-23.63379	1.801758:5.229492:-27.03076	0.9228516:8.046387:-11.83008	0.2038905:14.90314:-37.77153	ReachForBottle	Bottle	
-2.438965:5.567871:-25.40479	-0.9931641:5.093262:-23.63379	1.801758:5.229492:-27.03076	0.9228516:8.046387:-11.83008	0.3571526:13.59853:-34.0631	ReachForBottle	Bottle	
-2.438965:5.567871:-25.40479	-0.9931641:5.093262:-23.63379	1.801758:5.229492:-27.03076	0.9228516:8.046387:-11.83008	0.2015499:14.89852:-37.77157	ReachForBottle	Bottle	
-2.012695:5.682129:-23.66455	-0.7558594:5.752441:-21.91992	2.025879:5.334961:-25.41357	0.9228516:8.046387:-11.83008	0.1463456:14.75904:-37.28534	ReachForBottle	Bottle	
