ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.878418:2.794922:-28.06787	-1.120605:3.445313:-26.64404	1.032715:2.399414:-30.62109	1.054688:8.055176:-11.90039	0.2046771:14.82971:-37.52124	Start	Bottle	
-2.878418:2.794922:-28.06787	-1.120605:3.445313:-26.64404	1.032715:2.399414:-30.62109	1.054688:8.055176:-11.90039	0.1924745:14.84593:-37.57042	Start	Bottle	
-2.869629:2.790527:-28.08984	-1.199707:3.440918:-26.6792	1.032715:2.399414:-30.62549	1.054688:8.055176:-11.90479	0.1878221:14.83321:-37.5186	Start	Bottle	
-2.869629:2.790527:-28.08984	-1.199707:3.440918:-26.6792	1.032715:2.399414:-30.62549	1.054688:8.055176:-11.90479	0.1892307:14.82554:-37.49174	Start	Bottle	
-2.869629:2.790527:-28.08984	-1.199707:3.440918:-26.6792	1.032715:2.399414:-30.62549	1.054688:8.055176:-11.90479	0.184538:14.8527:-37.59658	Start	Bottle	
-2.759766:2.720215:-28.10303	-1.274414:3.436523:-26.68359	1.037109:2.399414:-30.62988	1.054688:8.055176:-11.90479	0.1801157:14.88364:-37.71105	Start	Bottle	
-2.759766:2.720215:-28.10303	-1.274414:3.436523:-26.68359	1.037109:2.399414:-30.62988	1.054688:8.055176:-11.90479	0.1831383:14.87097:-37.67102	Start	Bottle	
-2.759766:2.720215:-28.10303	-1.274414:3.436523:-26.68359	1.037109:2.399414:-30.62988	1.054688:8.055176:-11.90479	0.2105694:14.68726:-37.03459	Start	Bottle	
-2.693848:2.583984:-28.08984	-1.344727:3.366211:-26.65723	1.023926:2.408203:-30.64307	1.054688:8.055176:-11.90039	0.2358322:14.52599:-36.4761	Start	Bottle	
-2.693848:2.583984:-28.08984	-1.344727:3.366211:-26.65723	1.023926:2.408203:-30.64307	1.054688:8.055176:-11.90039	0.2141805:14.64903:-36.90265	Start	Bottle	
-2.693848:2.583984:-28.08984	-1.344727:3.366211:-26.65723	1.023926:2.408203:-30.64307	1.054688:8.055176:-11.90039	0.2175329:14.6241:-36.80675	Start	Bottle	
-2.693848:2.583984:-28.08984	-1.344727:3.366211:-26.65723	1.023926:2.408203:-30.64307	1.054688:8.055176:-11.90039	0.220214:14.59299:-36.70054	Start	Bottle	
-2.693848:2.583984:-28.08984	-1.344727:3.366211:-26.65723	1.023926:2.408203:-30.64307	1.054688:8.055176:-11.90039	0.2412582:14.46603:-36.25132	Start	Bottle	
-2.680664:2.597168:-28.08545	-1.415039:3.32666:-26.66162	1.02832:2.430176:-30.66064	1.054688:8.055176:-11.90039	0.2405559:14.46869:-36.26067	Start	Bottle	
-2.680664:2.597168:-28.08545	-1.415039:3.32666:-26.66162	1.02832:2.430176:-30.66064	1.054688:8.055176:-11.90039	0.2451009:14.42974:-36.12801	Start	Bottle	
-2.680664:2.597168:-28.08545	-1.415039:3.32666:-26.66162	1.02832:2.430176:-30.66064	1.054688:8.055176:-11.90039	0.2519915:14.38128:-35.95382	Start	Bottle	
-2.689453:2.649902:-28.08545	-1.489746:3.304688:-26.65723	1.023926:2.43457:-30.66504	1.054688:8.055176:-11.90479	0.2457735:14.44387:-36.16937	Start	Bottle	
-2.689453:2.649902:-28.08545	-1.489746:3.304688:-26.65723	1.023926:2.43457:-30.66504	1.054688:8.055176:-11.90479	0.3651566:13.73105:-33.56475	Start	Bottle	
-2.689453:2.649902:-28.08545	-1.489746:3.304688:-26.65723	1.023926:2.43457:-30.66504	1.054688:8.055176:-11.90479	0.2706957:14.32039:-35.68206	Start	Bottle	
-2.689453:2.649902:-28.08545	-1.489746:3.304688:-26.65723	1.023926:2.43457:-30.66504	1.054688:8.055176:-11.90479	0.2437894:14.47588:-36.23481	Start	Bottle	
-2.632324:2.76416:-28.11621	-1.511719:3.287109:-26.65283	1.059082:2.487305:-30.63867	1.050293:8.055176:-11.90479	0.1840687:14.84723:-37.59655	Start	Default	
-2.632324:2.76416:-28.11621	-1.511719:3.287109:-26.65283	1.059082:2.487305:-30.63867	1.050293:8.055176:-11.90479	0.1692207:14.90409:-37.79312	Start	Default	
-2.632324:2.76416:-28.11621	-1.511719:3.287109:-26.65283	1.059082:2.487305:-30.63867	1.050293:8.055176:-11.90479	0.1834264:14.90001:-37.79593	Start	Default	
-2.632324:2.76416:-28.11621	-1.511719:3.287109:-26.65283	1.059082:2.487305:-30.63867	1.050293:8.055176:-11.90479	0.2463519:14.85005:-37.70407	Start	CupRight	
-2.416992:3.067383:-28.23047	-1.524902:3.32666:-26.521	1.208496:2.733398:-30.37061	1.050293:8.055176:-11.90479	0.5654877:14.48028:-36.84744	Start	CupRight	
-2.416992:3.067383:-28.23047	-1.524902:3.32666:-26.521	1.208496:2.733398:-30.37061	1.050293:8.055176:-11.90479	0.6041704:14.39904:-36.64734	Start	CupRight	
-2.416992:3.067383:-28.23047	-1.524902:3.32666:-26.521	1.208496:2.733398:-30.37061	1.050293:8.055176:-11.90479	0.5328892:14.50723:-36.89537	Start	CupRight	
-2.355469:3.700195:-27.93604	-1.349121:3.414551:-26.02441	1.419434:3.186035:-29.77734	1.050293:8.055176:-11.90479	0.4509909:14.6103:-37.13286	Start	CupRight	
-2.355469:3.700195:-27.93604	-1.349121:3.414551:-26.02441	1.419434:3.186035:-29.77734	1.050293:8.055176:-11.90479	0.4239428:14.65281:-37.21053	Start	CupRight	
-2.355469:3.700195:-27.93604	-1.349121:3.414551:-26.02441	1.419434:3.186035:-29.77734	1.050293:8.055176:-11.90479	0.3971825:14.6862:-37.29309	Start	CupRight	
-2.355469:3.700195:-27.93604	-1.349121:3.414551:-26.02441	1.419434:3.186035:-29.77734	1.050293:8.055176:-11.90479	0.3954374:14.68493:-37.2911	Start	CupRight	
-1.946777:4.447266:-27.02197	-0.8964844:3.581543:-25.14111	1.683105:3.968262:-28.80176	1.054688:8.055176:-11.90039	0.4210185:14.65144:-37.21831	Start	CupRight	
-1.946777:4.447266:-27.02197	-0.8964844:3.581543:-25.14111	1.683105:3.968262:-28.80176	1.054688:8.055176:-11.90039	0.3885796:14.69248:-37.3213	Start	CupRight	
-1.946777:4.447266:-27.02197	-0.8964844:3.581543:-25.14111	1.683105:3.968262:-28.80176	1.054688:8.055176:-11.90039	0.3855924:14.69521:-37.32913	Start	CupRight	
-1.946777:4.447266:-27.02197	-0.8964844:3.581543:-25.14111	1.683105:3.968262:-28.80176	1.054688:8.055176:-11.90039	0.3851979:14.69832:-37.33709	Start	CupRight	
-1,683105,4,87793,-26,1167,	-0,4790039,3,902344,-24,07324,	1,999512,4,750488,-27,7251,	1,054688,8,055176,-11,90039,	0,3800208,14,70073,-37,34399,	Start	CupRight	
-1,683105,4,87793,-26,1167,	-0,4790039,3,902344,-24,07324,	1,999512,4,750488,-27,7251,	1,054688,8,055176,-11,90039,	0,4558384,14,59865,-37,10818,	Start	CupRight	
-1,683105,4,87793,-26,1167,	-0,4790039,3,902344,-24,07324,	1,999512,4,750488,-27,7251,	1,054688,8,055176,-11,90039,	0,3968415,14,67554,-37,28486,	Start	CupRight	
-1.428223:5.132813:-24.85547	-0.2329102:4.368164:-22.8999	2.271973:5.260254:-26.66602	1.050293:8.055176:-11.90479	0.3864956:14.6853:-37.30577	ReachForBottle	CupRight	
-1.428223:5.132813:-24.85547	-0.2329102:4.368164:-22.8999	2.271973:5.260254:-26.66602	1.050293:8.055176:-11.90479	0.3777599:14.69636:-37.33103	ReachForBottle	CupRight	
-1.428223:5.132813:-24.85547	-0.2329102:4.368164:-22.8999	2.271973:5.260254:-26.66602	1.050293:8.055176:-11.90479	0.3802558:14.69516:-37.32492	ReachForBottle	CupRight	
-1.428223:5.132813:-24.85547	-0.2329102:4.368164:-22.8999	2.271973:5.260254:-26.66602	1.050293:8.055176:-11.90479	0.3621237:14.71213:-37.36256	ReachForBottle	CupRight	
-1.432617:5.361328:-23.40527	0.1318359:4.92627:-21.35742	2.474121:5.563477:-25.35205	1.050293:8.05957:-11.90479	0.3576369:14.71807:-37.37174	ReachForBottle	CupRight	
-1.432617:5.361328:-23.40527	0.1318359:4.92627:-21.35742	2.474121:5.563477:-25.35205	1.050293:8.05957:-11.90479	0.3715035:14.70317:-37.33464	ReachForBottle	CupRight	
-1.432617:5.361328:-23.40527	0.1318359:4.92627:-21.35742	2.474121:5.563477:-25.35205	1.050293:8.05957:-11.90479	0.3655646:14.71353:-37.35608	ReachForBottle	CupRight	
-1.432617:5.361328:-23.40527	0.1318359:4.92627:-21.35742	2.474121:5.563477:-25.35205	1.050293:8.05957:-11.90479	0.3902097:14.68541:-37.28577	ReachForBottle	CupRight	
-1.274414:5.510742:-21.95508	0.5185547:5.339355:-19.90283	2.583984:5.646973:-24.06006	1.050293:8.05957:-11.90479	0.3801355:14.69099:-37.30151	ReachForBottle	CupRight	
-1.274414:5.510742:-21.95508	0.5185547:5.339355:-19.90283	2.583984:5.646973:-24.06006	1.050293:8.05957:-11.90479	0.4240429:14.63466:-37.1656	ReachForBottle	CupRight	
-1.274414:5.510742:-21.95508	0.5185547:5.339355:-19.90283	2.583984:5.646973:-24.06006	1.050293:8.05957:-11.90479	0.3909588:14.68102:-37.26991	ReachForBottle	CupRight	
-1.274414:5.510742:-21.95508	0.5185547:5.339355:-19.90283	2.583984:5.646973:-24.06006	1.050293:8.05957:-11.90479	0.4068862:14.65441:-37.20027	ReachForBottle	CupRight	
-1.085449:5.493164:-20.29395	1.111816:5.695313:-18.2417	2.671875:5.598633:-22.60107	1.054688:8.05957:-11.90039	0.3035709:14.79187:-37.51886	ReachForBottle	CupRight	
-1.085449:5.493164:-20.29395	1.111816:5.695313:-18.2417	2.671875:5.598633:-22.60107	1.054688:8.05957:-11.90039	0.2956553:14.7957:-37.53664	ReachForBottle	CupRight	
-1.085449:5.493164:-20.29395	1.111816:5.695313:-18.2417	2.671875:5.598633:-22.60107	1.054688:8.05957:-11.90039	0.4571137:14.59227:-37.04111	ReachForBottle	CupRight	
-1.085449:5.493164:-20.29395	1.111816:5.695313:-18.2417	2.671875:5.598633:-22.60107	1.054688:8.05957:-11.90039	0.2788588:14.81896:-37.58741	ReachForBottle	CupRight	
-0.8085938:5.48877:-18.68555	1.705078:5.840332:-16.7915	2.772949:5.471191:-21.27832	1.054688:8.055176:-11.90039	0.278264:14.81861:-37.58651	ReachForBottle	CupRight	
-0.8085938:5.48877:-18.68555	1.705078:5.840332:-16.7915	2.772949:5.471191:-21.27832	1.054688:8.055176:-11.90039	0.2767811:14.81944:-37.58273	ReachForBottle	CupRight	
-0.8085938:5.48877:-18.68555	1.705078:5.840332:-16.7915	2.772949:5.471191:-21.27832	1.054688:8.055176:-11.90039	0.3559864:14.71861:-37.3358	ReachForBottle	CupRight	
-0.6064453:5.466797:-17.2793	2.179688:5.862305:-15.5918	2.852051:5.334961:-20.14014	1.054688:8.05957:-11.90039	0.3448341:14.73316:-37.36661	ReachForBottle	CupRight	
-0.6064453:5.466797:-17.2793	2.179688:5.862305:-15.5918	2.852051:5.334961:-20.14014	1.054688:8.05957:-11.90039	0.3450236:14.73454:-37.36296	ReachForBottle	CupRight	
-0.6064453:5.466797:-17.2793	2.179688:5.862305:-15.5918	2.852051:5.334961:-20.14014	1.054688:8.05957:-11.90039	0.350825:14.72916:-37.34907	ReachForBottle	CupRight	
-0.6064453:5.466797:-17.2793	2.179688:5.862305:-15.5918	2.852051:5.334961:-20.14014	1.054688:8.05957:-11.90039	0.3399404:14.73881:-37.37054	ReachForBottle	CupRight	
-0.4833984:5.352539:-16.06641	2.504883:5.774414:-14.48877	2.847656:5.163574:-19.06348	1.054688:8.05957:-11.90039	0.3327404:14.75061:-37.38818	ReachForBottle	CupRight	
-0.4833984:5.352539:-16.06641	2.504883:5.774414:-14.48877	2.847656:5.163574:-19.06348	1.054688:8.05957:-11.90039	0.3983632:14.66371:-37.16973	ReachForBottle	CupRight	
-0.4833984:5.352539:-16.06641	2.504883:5.774414:-14.48877	2.847656:5.163574:-19.06348	1.054688:8.05957:-11.90039	0.3591502:14.70724:-37.27804	ReachForBottle	CupRight	
-0.4833984:5.352539:-16.06641	2.504883:5.774414:-14.48877	2.847656:5.163574:-19.06348	1.054688:8.05957:-11.90039	0.3379188:14.7313:-37.33735	ReachForBottle	CupRight	
-0.4702148:5.211914:-15.21826	2.645508:5.607422:-13.71973	2.794922:4.992188:-18.29004	1.054688:8.055176:-11.90479	0.3658287:14.69857:-37.26508	ReachForBottle	CupRight	
-0.4702148:5.211914:-15.21826	2.645508:5.607422:-13.71973	2.794922:4.992188:-18.29004	1.054688:8.055176:-11.90479	0.2674946:14.82271:-37.57534	ReachForBottle	CupRight	
-0.4702148:5.211914:-15.21826	2.645508:5.607422:-13.71973	2.794922:4.992188:-18.29004	1.054688:8.055176:-11.90479	0.4942405:14.53585:-36.87702	ReachForBottle	CupRight	
-0.4702148:5.211914:-15.21826	2.645508:5.607422:-13.71973	2.794922:4.992188:-18.29004	1.054688:8.055176:-11.90479	0.4029745:14.63783:-37.1684	ReachForBottle	CupRight	
-0,5581055,4,957031,-14,60742,	2,597168,5,374512,-13,12207,	2,685059,4,798828,-17,70557,	1,054688,8,05957,-11,90479,	0,342747,14,722,-37,32934,	ReachForBottle	CupRight	
-0,5581055,4,957031,-14,60742,	2,597168,5,374512,-13,12207,	2,685059,4,798828,-17,70557,	1,054688,8,05957,-11,90479,	0,3528718,14,70043,-37,29232,	ReachForBottle	CupRight	
-0,5581055,4,957031,-14,60742,	2,597168,5,374512,-13,12207,	2,685059,4,798828,-17,70557,	1,054688,8,05957,-11,90479,	0,438746,14,59137,-37,03822,	ReachForBottle	CupRight	
-0.6855469:4.59668:-14.13721	2.447754:5.115234:-12.64746	2.562012:4.565918:-17.23535	1.054688:8.05957:-11.90039	0.4217354:14.61556:-37.09323	Grasped	CupRight	
-0.6855469:4.59668:-14.13721	2.447754:5.115234:-12.64746	2.562012:4.565918:-17.23535	1.054688:8.05957:-11.90039	0.4641654:14.56758:-36.97535	Grasped	CupRight	
-0.6855469:4.59668:-14.13721	2.447754:5.115234:-12.64746	2.562012:4.565918:-17.23535	1.054688:8.05957:-11.90039	0.4277883:14.61355:-37.0792	Grasped	CupRight	
-0.6855469:4.59668:-14.13721	2.447754:5.115234:-12.64746	2.562012:4.565918:-17.23535	1.054688:8.05957:-11.90039	0.4244975:14.61398:-37.07523	Grasped	CupRight	
-0.8217773:4.245117:-13.76807	2.289551:4.838379:-12.25195	2.456543:4.31543:-16.84424	1.050293:8.05957:-11.90479	0.3236247:14.73296:-37.38522	Grasped	CupRight	
-0.8217773:4.245117:-13.76807	2.289551:4.838379:-12.25195	2.456543:4.31543:-16.84424	1.050293:8.05957:-11.90479	0.4082282:14.64857:-37.14503	Grasped	CupRight	
-0.8217773:4.245117:-13.76807	2.289551:4.838379:-12.25195	2.456543:4.31543:-16.84424	1.050293:8.05957:-11.90479	0.3471387:14.70709:-37.31718	Grasped	CupRight	
