ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.489258:1.573242:-28.23486	-1.349121:3.304688:-26.72314	0.8569336:2.267578:-30.7749	0.8217773:8.037598:-11.75977	0.1302864:14.93192:-37.75839	Start	Default	
-3.432129:1.55127:-28.23047	-1.349121:3.331055:-26.70117	0.8613281:2.267578:-30.7793	0.8173828:8.037598:-11.76416	0.1281802:14.9301:-37.66189	Start	Default	
-3.432129:1.55127:-28.23047	-1.349121:3.331055:-26.70117	0.8613281:2.267578:-30.7793	0.8173828:8.037598:-11.76416	0.1230035:14.93151:-37.76082	Start	Default	
-3.432129:1.55127:-28.23047	-1.349121:3.331055:-26.70117	0.8613281:2.267578:-30.7793	0.8173828:8.037598:-11.76416	0.420121:15.01342:-30.64732	Start	Default	
-3.414551:1.498535:-28.25244	-1.423828:3.331055:-26.6748	0.8569336:2.271973:-30.7793	0.8173828:8.037598:-11.76416	0.5215141:14.98852:-30.629	Start	Default	
-3.414551:1.498535:-28.25244	-1.423828:3.331055:-26.6748	0.8569336:2.271973:-30.7793	0.8173828:8.037598:-11.76416	0.4558775:14.97058:-32.17003	Start	Default	
-3.414551:1.498535:-28.25244	-1.423828:3.331055:-26.6748	0.8569336:2.271973:-30.7793	0.8173828:8.037598:-11.76416	0.2802149:14.94727:-35.67379	Start	Default	
-3.414551:1.498535:-28.25244	-1.423828:3.331055:-26.6748	0.8569336:2.271973:-30.7793	0.8173828:8.037598:-11.76416	0.2902396:14.95563:-34.93825	Start	Default	
-3.392578:1.494141:-28.26563	-1.524902:3.344238:-26.60889	0.8481445:2.271973:-30.7749	0.8173828:8.037598:-11.76855	0.276307:14.95956:-34.91308	Start	Default	
-3.392578:1.494141:-28.26563	-1.524902:3.344238:-26.60889	0.8481445:2.271973:-30.7749	0.8173828:8.037598:-11.76855	0.2348675:14.94816:-35.84936	Start	Default	
-3.392578:1.494141:-28.26563	-1.524902:3.344238:-26.60889	0.8481445:2.271973:-30.7749	0.8173828:8.037598:-11.76855	0.2517845:14.94969:-35.51385	Start	Default	
-3.344238:1.560059:-28.2832	-1.582031:3.344238:-26.58691	0.8217773:2.34668:-30.75293	0.8173828:8.037598:-11.76855	0.1952964:14.93445:-36.7271	Start	Default	
-3.344238:1.560059:-28.2832	-1.582031:3.344238:-26.58691	0.8217773:2.34668:-30.75293	0.8173828:8.037598:-11.76855	0.5199026:14.81361:-29.69207	Start	Default	
