ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.04541:3.625488:-26.41113	-1.524902:2.469727:-25.47949	1.248047:2.320313:-30.73975	1.362305:8.063965:-11.9707	-0.02342864:14.83949:-37.46214	Start	Default	
-3.04541:3.625488:-26.41113	-1.524902:2.469727:-25.47949	1.248047:2.320313:-30.73975	1.362305:8.063965:-11.9707	-0.02519363:14.84033:-37.50776	Start	Default	
-3.049805:3.585938:-26.41113	-1.529297:2.478516:-25.48389	1.248047:2.320313:-30.74854	1.362305:8.063965:-11.9707	-0.02304447:14.83848:-37.44664	Start	Default	
-3.049805:3.585938:-26.41113	-1.529297:2.478516:-25.48389	1.248047:2.320313:-30.74854	1.362305:8.063965:-11.9707	-0.0249861:14.84119:-37.51547	Start	Default	
-3.049805:3.585938:-26.41113	-1.529297:2.478516:-25.48389	1.248047:2.320313:-30.74854	1.362305:8.063965:-11.9707	-0.02625291:14.84189:-37.52661	Start	Default	
-3.054199:3.55957:-26.40234	-1.546875:2.469727:-25.48389	1.248047:2.320313:-30.75732	1.35791:8.063965:-11.9707	-0.0262192:14.84074:-37.51686	Start	Default	
-3.054199:3.55957:-26.40234	-1.546875:2.469727:-25.48389	1.248047:2.320313:-30.75732	1.35791:8.063965:-11.9707	-0.02892251:14.8422:-37.57704	Start	Default	
-3.054199:3.55957:-26.40234	-1.546875:2.469727:-25.48389	1.248047:2.320313:-30.75732	1.35791:8.063965:-11.9707	-0.02898712:14.84223:-37.57097	Start	Default	
-3.054199:3.55957:-26.40234	-1.546875:2.469727:-25.48389	1.248047:2.320313:-30.75732	1.35791:8.063965:-11.9707	-0.02541454:14.83864:-37.48211	Start	Default	
-3.058594:3.528809:-26.40234	-1.546875:2.452148:-25.48389	1.248047:2.324707:-30.75732	1.35791:8.063965:-11.9751	-0.02485053:14.83794:-37.47289	Start	Default	
-3.058594:3.528809:-26.40234	-1.546875:2.452148:-25.48389	1.248047:2.324707:-30.75732	1.35791:8.063965:-11.9751	-0.02739126:14.83991:-37.53788	Start	Default	
-3.058594:3.528809:-26.40234	-1.546875:2.452148:-25.48389	1.248047:2.324707:-30.75732	1.35791:8.063965:-11.9751	-0.02610418:14.83744:-37.36939	Start	Default	
-3.058594:3.528809:-26.40234	-1.546875:2.452148:-25.48389	1.248047:2.324707:-30.75732	1.35791:8.063965:-11.9751	-0.05545728:14.84706:-37.50826	Start	Default	
-3.049805:3.502441:-26.39795	-1.555664:2.478516:-25.49268	1.256836:2.342285:-30.76611	1.35791:8.063965:-11.9751	-0.02252495:14.78033:-36.95481	Start	Default	
-3.049805:3.502441:-26.39795	-1.555664:2.478516:-25.49268	1.256836:2.342285:-30.76611	1.35791:8.063965:-11.9751	-0.05336761:14.84243:-38.02293	Start	Default	
-3.049805:3.502441:-26.39795	-1.555664:2.478516:-25.49268	1.256836:2.342285:-30.76611	1.35791:8.063965:-11.9751	-0.001339527:14.74103:-37.71725	Start	Bottle	
-3.067383:3.502441:-26.41113	-1.54248:2.504883:-25.51904	1.26123:2.34668:-30.77051	1.35791:8.068359:-11.9751	0.02300308:14.68633:-37.62912	Start	Bottle	
-3.067383:3.502441:-26.41113	-1.54248:2.504883:-25.51904	1.26123:2.34668:-30.77051	1.35791:8.068359:-11.9751	0.00030086:14.79022:-37.93523	Start	Bottle	
