ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.300293:3.335449:-26.55176	-1.652344:2.917969:-25.25977	1.713867:2.649902:-30.52441	1.186523:8.103516:-12.24316	-0.02755779:14.85067:-37.72276	Start	Default	
-3.247559:3.335449:-26.54736	-1.612793:2.90918:-25.24219	1.705078:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.0242713:14.85054:-37.72221	Start	Default	
-3.247559:3.335449:-26.54736	-1.612793:2.90918:-25.24219	1.705078:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.02409983:14.85034:-37.72576	Start	Default	
-3.247559:3.335449:-26.54736	-1.612793:2.90918:-25.24219	1.705078:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.02565253:14.85051:-37.72296	Start	Default	
-3.243164:3.379395:-26.52979	-1.604004:2.891602:-25.23779	1.700684:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.02657387:14.8504:-37.69849	Start	Default	
-3.243164:3.379395:-26.52979	-1.604004:2.891602:-25.23779	1.700684:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.02682781:14.84956:-37.69489	Start	Default	
-3.243164:3.379395:-26.52979	-1.604004:2.891602:-25.23779	1.700684:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.02586479:14.8487:-37.67664	Start	Default	
-3.243164:3.379395:-26.52979	-1.604004:2.891602:-25.23779	1.700684:2.658691:-30.52002	1.186523:8.103516:-12.24316	-0.04402962:14.84947:-37.34982	Start	Default	
-3.234375:3.414551:-26.50342	-1.599609:2.900391:-25.21582	1.696289:2.654297:-30.52002	1.186523:8.103516:-12.24316	-0.04784499:14.84712:-37.35527	Start	Default	
-3.234375:3.414551:-26.50342	-1.599609:2.900391:-25.21582	1.696289:2.654297:-30.52002	1.186523:8.103516:-12.24316	-0.03271046:14.83717:-37.04867	Start	Default	
-3.234375:3.414551:-26.50342	-1.599609:2.900391:-25.21582	1.696289:2.654297:-30.52002	1.186523:8.103516:-12.24316	0.08935051:14.76533:-35.96915	Start	Default	
-3.199219:3.370605:-26.51221	-1.608398:2.926758:-25.20264	1.691895:2.645508:-30.52881	1.186523:8.103516:-12.24316	0.103184:14.7683:-36.17111	Start	Default	
-3.199219:3.370605:-26.51221	-1.608398:2.926758:-25.20264	1.691895:2.645508:-30.52881	1.186523:8.103516:-12.24316	0.003177469:14.78603:-37.65063	Start	Default	
-3.199219:3.370605:-26.51221	-1.608398:2.926758:-25.20264	1.691895:2.645508:-30.52881	1.186523:8.103516:-12.24316	-0.00961323:14.83137:-38.00948	Start	Bottle	
-3.155273:3.370605:-26.5166	-1.604004:2.926758:-25.21143	1.683105:2.654297:-30.52881	1.186523:8.103516:-12.24316	0.03344049:14.50915:-37.11619	Start	Bottle	
-3.155273:3.370605:-26.5166	-1.604004:2.926758:-25.21143	1.683105:2.654297:-30.52881	1.186523:8.103516:-12.24316	0.008366526:14.64315:-37.53733	Start	Bottle	
-3.155273:3.370605:-26.5166	-1.604004:2.926758:-25.21143	1.683105:2.654297:-30.52881	1.186523:8.103516:-12.24316	-0.02578281:14.7793:-37.89162	Start	Bottle	
-3.155273:3.370605:-26.5166	-1.604004:2.926758:-25.21143	1.683105:2.654297:-30.52881	1.186523:8.103516:-12.24316	-0.002513764:14.76903:-37.87481	Start	Bottle	
