ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.155273:3.858398:-26.39795	-1.230469:2.518066:-25.35645	1.296387:2.188477:-30.66504	1.230469:8.015625:-11.64551	-0.01774446:14.82787:-37.24155	Start	Default	
-3.155273:3.858398:-26.39795	-1.230469:2.518066:-25.35645	1.296387:2.188477:-30.66504	1.230469:8.015625:-11.64551	-0.01984054:14.83087:-37.26955	Start	Default	
-3.111328:3.849609:-26.38477	-1.186523:2.509277:-25.29053	1.296387:2.192871:-30.66943	1.230469:8.015625:-11.64551	-0.02203068:14.83158:-37.29096	Start	Default	
-3.111328:3.849609:-26.38477	-1.186523:2.509277:-25.29053	1.296387:2.192871:-30.66943	1.230469:8.015625:-11.64551	-0.03349459:14.84475:-37.58705	Start	Default	
-3.111328:3.849609:-26.38477	-1.186523:2.509277:-25.29053	1.296387:2.192871:-30.66943	1.230469:8.015625:-11.64551	-0.02756853:14.84155:-37.52747	Start	Default	
-3.111328:3.849609:-26.38477	-1.186523:2.509277:-25.29053	1.296387:2.192871:-30.66943	1.230469:8.015625:-11.64551	-0.02587874:14.84021:-37.51381	Start	Default	
-3.080566:3.84082:-26.38477	-1.186523:2.48291:-25.25977	1.296387:2.197266:-30.66943	1.230469:8.015625:-11.64551	-0.01913247:14.83462:-37.40778	Start	Default	
-3.080566:3.84082:-26.38477	-1.186523:2.48291:-25.25977	1.296387:2.197266:-30.66943	1.230469:8.015625:-11.64551	-0.02505222:14.83903:-37.53919	Start	Default	
-3.080566:3.84082:-26.38477	-1.186523:2.48291:-25.25977	1.296387:2.197266:-30.66943	1.230469:8.015625:-11.64551	-0.02893405:14.83893:-37.52028	Start	Default	
-3.080566:3.84082:-26.38477	-1.186523:2.48291:-25.25977	1.296387:2.197266:-30.66943	1.230469:8.015625:-11.64551	-0.04173855:14.8431:-37.62339	Start	Default	
-3.054199:3.814453:-26.38916	-1.142578:2.456543:-25.22461	1.300781:2.20166:-30.67383	1.230469:8.015625:-11.64551	-0.04599655:14.84483:-37.65713	Start	Default	
-3.054199:3.814453:-26.38916	-1.142578:2.456543:-25.22461	1.300781:2.20166:-30.67383	1.230469:8.015625:-11.64551	0.03554944:14.79341:-36.73447	Start	Default	
-3.054199:3.814453:-26.38916	-1.142578:2.456543:-25.22461	1.300781:2.20166:-30.67383	1.230469:8.015625:-11.64551	0.03311295:14.79756:-37.0638	Start	Default	
-3.001465:3.766113:-26.38477	-1.116211:2.456543:-25.18066	1.300781:2.206055:-30.67383	1.230469:8.015625:-11.64551	-0.003421445:14.81654:-37.85105	Start	Default	
-3.001465:3.766113:-26.38477	-1.116211:2.456543:-25.18066	1.300781:2.206055:-30.67383	1.230469:8.015625:-11.64551	-0.01918194:14.83552:-38.02692	Start	Bottle	
-3.001465:3.766113:-26.38477	-1.116211:2.456543:-25.18066	1.300781:2.206055:-30.67383	1.230469:8.015625:-11.64551	-0.0140587:14.81883:-38.00416	Start	Bottle	
-2.975098:3.80127:-26.3584	-1.120605:2.452148:-25.14111	1.296387:2.223633:-30.66943	1.230469:8.015625:-11.64551	-0.008097512:14.78852:-37.94066	Start	Bottle	
-2.975098:3.80127:-26.3584	-1.120605:2.452148:-25.14111	1.296387:2.223633:-30.66943	1.230469:8.015625:-11.64551	-0.02812262:14.8169:-38.01411	Start	Bottle	
