ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.623535:3.70459:-26.39355	-0.4702148:2.390625:-25.18945	1.204102:2.258789:-31.08691	1.35791:8.10791:-12.28271	-0.02917401:14.83731:-37.59169	Start	Default	
-2.623535:3.70459:-26.39355	-0.4702148:2.390625:-25.18945	1.204102:2.258789:-31.08691	1.35791:8.10791:-12.28271	-0.03308743:14.84221:-37.69046	Start	Default	
-2.623535:3.70459:-26.39355	-0.4702148:2.390625:-25.18945	1.204102:2.258789:-31.08691	1.35791:8.10791:-12.28271	-0.03643319:14.84559:-37.74647	Start	Default	
-2.649902:3.695801:-26.41992	-0.4658203:2.408203:-25.20264	1.208496:2.258789:-31.09131	1.35791:8.10791:-12.28271	-0.03733536:14.8461:-37.73294	Start	Default	
-2.649902:3.695801:-26.41992	-0.4658203:2.408203:-25.20264	1.208496:2.258789:-31.09131	1.35791:8.10791:-12.28271	-0.06132374:14.85343:-37.90547	Start	Default	
-2.649902:3.695801:-26.41992	-0.4658203:2.408203:-25.20264	1.208496:2.258789:-31.09131	1.35791:8.10791:-12.28271	-0.0682428:14.85384:-37.90733	Start	Default	
-2.698242:3.700195:-26.42871	-0.4394531:2.403809:-25.27734	1.217285:2.254395:-31.09131	1.35791:8.10791:-12.28271	-0.06348419:14.85242:-37.86971	Start	Default	
-2.698242:3.700195:-26.42871	-0.4394531:2.403809:-25.27734	1.217285:2.254395:-31.09131	1.35791:8.10791:-12.28271	-0.04706313:14.8512:-37.86282	Start	Default	
-2.698242:3.700195:-26.42871	-0.4394531:2.403809:-25.27734	1.217285:2.254395:-31.09131	1.35791:8.10791:-12.28271	-0.04182386:14.85308:-37.90025	Start	Default	
-2.729004:3.665039:-26.46826	-0.4262695:2.337891:-25.35645	1.217285:2.25:-31.08691	1.35791:8.10791:-12.28271	-0.04305925:14.85224:-37.88152	Start	Default	
-2.729004:3.665039:-26.46826	-0.4262695:2.337891:-25.35645	1.217285:2.25:-31.08691	1.35791:8.10791:-12.28271	-0.05864394:14.85053:-37.7729	Start	Default	
-2.729004:3.665039:-26.46826	-0.4262695:2.337891:-25.35645	1.217285:2.25:-31.08691	1.35791:8.10791:-12.28271	-0.06263649:14.84956:-37.72855	Start	Default	
-2.729004:3.665039:-26.46826	-0.4262695:2.337891:-25.35645	1.217285:2.25:-31.08691	1.35791:8.10791:-12.28271	-0.05917932:14.84637:-37.65496	Start	Default	
-2.772949:3.695801:-26.46826	-0.4570313:2.337891:-25.36963	1.22168:2.236816:-31.08691	1.35791:8.10791:-12.28271	-0.01126725:14.82818:-37.39305	Start	Default	
-2.772949:3.695801:-26.46826	-0.4570313:2.337891:-25.36963	1.22168:2.236816:-31.08691	1.35791:8.10791:-12.28271	-0.01363857:14.84609:-37.99857	Start	Default	
-2.772949:3.695801:-26.46826	-0.4570313:2.337891:-25.36963	1.22168:2.236816:-31.08691	1.35791:8.10791:-12.28271	-0.005030328:14.7739:-37.79414	Start	Bottle	
-2.772949:3.695801:-26.46826	-0.4570313:2.337891:-25.36963	1.22168:2.236816:-31.08691	1.35791:8.10791:-12.28271	0.004067789:14.75811:-37.81269	Start	Bottle	
-2.799316:3.695801:-26.46826	-0.4790039:2.337891:-25.37402	1.230469:2.232422:-31.07373	1.35791:8.10791:-12.28271	-0.009892276:14.83026:-38.02401	Start	Bottle	
-2.799316:3.695801:-26.46826	-0.4790039:2.337891:-25.37402	1.230469:2.232422:-31.07373	1.35791:8.10791:-12.28271	0.02070399:14.65456:-37.53331	Start	Bottle	
-2.799316:3.695801:-26.46826	-0.4790039:2.337891:-25.37402	1.230469:2.232422:-31.07373	1.35791:8.10791:-12.28271	-0.007985223:14.81776:-37.99525	Start	Bottle	
-2.504883:3.849609:-26.41992	-0.5053711:2.421387:-25.36963	1.234863:2.280762:-31.0166	1.35791:8.10791:-12.28271	-0.005751323:14.80283:-37.95179	Start	Bottle	
-2.504883:3.849609:-26.41992	-0.5053711:2.421387:-25.36963	1.234863:2.280762:-31.0166	1.35791:8.10791:-12.28271	-0.003230821:14.79029:-37.91803	Start	Bottle	
-2.504883:3.849609:-26.41992	-0.5053711:2.421387:-25.36963	1.234863:2.280762:-31.0166	1.35791:8.10791:-12.28271	0.001619103:14.7622:-37.85372	Start	Bottle	
-2.504883:3.849609:-26.41992	-0.5053711:2.421387:-25.36963	1.234863:2.280762:-31.0166	1.35791:8.10791:-12.28271	-0.03461887:14.81261:-37.97921	Start	Bottle	
-2.003906:3.418945:-26.21338	-0.5229492:2.324707:-24.89063	1.318359:2.742188:-30.40576	1.35791:8.10791:-12.28271	-0.01908399:14.73679:-37.76561	Start	Bottle	
-2.003906:3.418945:-26.21338	-0.5229492:2.324707:-24.89063	1.318359:2.742188:-30.40576	1.35791:8.10791:-12.28271	-0.001931496:14.71973:-37.71099	Start	Bottle	
-2.003906:3.418945:-26.21338	-0.5229492:2.324707:-24.89063	1.318359:2.742188:-30.40576	1.35791:8.10791:-12.28271	-0.03042148:14.58369:-37.2528	Start	Bottle	
-1.538086:2.95752:-25.36523	-0.09228516:2.443359:-23.58545	1.45459:3.541992:-29.27637	1.35791:8.10791:-12.28711	-0.04500105:14.66202:-37.49591	Start	Bottle	
-1.538086:2.95752:-25.36523	-0.09228516:2.443359:-23.58545	1.45459:3.541992:-29.27637	1.35791:8.10791:-12.28711	-0.04792549:14.63801:-37.41708	Start	Bottle	
-1.538086:2.95752:-25.36523	-0.09228516:2.443359:-23.58545	1.45459:3.541992:-29.27637	1.35791:8.10791:-12.28711	-0.03854257:14.64338:-37.44755	Start	Bottle	
-1.538086:2.95752:-25.36523	-0.09228516:2.443359:-23.58545	1.45459:3.541992:-29.27637	1.35791:8.10791:-12.28711	-0.05087043:14.67129:-37.53862	Start	Bottle	
-1.190918:2.838867:-23.93701	0.3647461:3.071777:-22.08691	1.555664:4.469238:-27.97119	1.35791:8.10791:-12.28711	-0.06020333:14.67579:-37.54193	Start	Bottle	
-1.190918:2.838867:-23.93701	0.3647461:3.071777:-22.08691	1.555664:4.469238:-27.97119	1.35791:8.10791:-12.28711	-0.06056664:14.6714:-37.53137	Start	Bottle	
-1.190918:2.838867:-23.93701	0.3647461:3.071777:-22.08691	1.555664:4.469238:-27.97119	1.35791:8.10791:-12.28711	-0.05960322:14.67137:-37.52968	Start	Bottle	
-1.190918:2.838867:-23.93701	0.3647461:3.071777:-22.08691	1.555664:4.469238:-27.97119	1.35791:8.10791:-12.28711	-0.0419085:14.67723:-37.56629	Start	Bottle	
-0.9887695:3.287109:-22.20557	0.6459961:3.950684:-20.42139	1.669922:5.141602:-26.53418	1.35791:8.10791:-12.28711	-0.031757:14.67905:-37.57476	ReachForBottle	Bottle	
