ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1,819336,3,186035,-26,19141,	-0,2504883,2,329102,-24,45996,	1,256836,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,02881632,14,8533,-37,91265,	Start	Default	
-1,819336,3,186035,-26,19141,	-0,2504883,2,329102,-24,45996,	1,256836,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,02403395,14,85444,-37,95606,	Start	Default	
-1,814941,3,208008,-26,20459,	-0,2548828,2,337891,-24,48193,	1,26123,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,02730124,14,85621,-38,00178,	Start	Default	
-1,814941,3,208008,-26,20459,	-0,2548828,2,337891,-24,48193,	1,26123,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,03612071,14,85528,-37,9792,	Start	Default	
-1,814941,3,208008,-26,20459,	-0,2548828,2,337891,-24,48193,	1,26123,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,03826413,14,85266,-37,90923,	Start	Default	
-1,814941,3,208008,-26,20459,	-0,2548828,2,337891,-24,48193,	1,26123,2,175293,-30,20361,	1,353516,7,989258,-11,43457,	0,03352246,14,85114,-37,83393,	Start	Default	
-1,819336,3,234375,-26,18701,	-0,2592773,2,329102,-24,49512,	1,26123,2,170898,-30,2124,	1,353516,7,989258,-11,43457,	0,02704457,14,85052,-37,77774,	Start	Default	
-1,819336,3,234375,-26,18701,	-0,2592773,2,329102,-24,49512,	1,26123,2,170898,-30,2124,	1,353516,7,989258,-11,43457,	0,02935846,14,84994,-37,76978,	Start	Default	
-1,819336,3,234375,-26,18701,	-0,2592773,2,329102,-24,49512,	1,26123,2,170898,-30,2124,	1,353516,7,989258,-11,43457,	0,03180256,14,85004,-37,78211,	Start	Default	
-1,828125,3,260742,-26,16504,	-0,2636719,2,324707,-24,49951,	1,252441,2,170898,-30,2168,	1,353516,7,989258,-11,43457,	0,03720548,14,84428,-37,64564,	Start	Default	
-1,828125,3,260742,-26,16504,	-0,2636719,2,324707,-24,49951,	1,252441,2,170898,-30,2168,	1,353516,7,989258,-11,43457,	0,03661418,14,84442,-37,66063,	Start	Default	
-1,828125,3,260742,-26,16504,	-0,2636719,2,324707,-24,49951,	1,252441,2,170898,-30,2168,	1,353516,7,989258,-11,43457,	0,03686081,14,84341,-37,6218,	Start	Default	
-1,828125,3,260742,-26,16504,	-0,2636719,2,324707,-24,49951,	1,252441,2,170898,-30,2168,	1,353516,7,989258,-11,43457,	0,03751199,14,84246,-37,57765,	Start	Default	
-1,82373,3,273926,-26,15625,	-0,2680664,2,324707,-24,5083,	1,252441,2,166504,-30,22119,	1,353516,7,989258,-11,43896,	0,03720364,14,84262,-37,57979,	Start	Default	
-1,82373,3,273926,-26,15625,	-0,2680664,2,324707,-24,5083,	1,252441,2,166504,-30,22119,	1,353516,7,989258,-11,43896,	0,03707481,14,84291,-37,58986,	Start	Default	
-1,82373,3,273926,-26,15625,	-0,2680664,2,324707,-24,5083,	1,252441,2,166504,-30,22119,	1,353516,7,989258,-11,43896,	0,03917957,14,8407,-37,53472,	Start	Default	
-1,792969,3,322266,-26,13428,	-0,2548828,2,329102,-24,51709,	1,252441,2,170898,-30,22559,	1,353516,7,989258,-11,43457,	0,03913904,14,84018,-37,52121,	Start	Default	
-1,792969,3,322266,-26,13428,	-0,2548828,2,329102,-24,51709,	1,252441,2,170898,-30,22559,	1,353516,7,989258,-11,43457,	0,02920132,14,85197,-37,8592,	Start	Default	
-1,792969,3,322266,-26,13428,	-0,2548828,2,329102,-24,51709,	1,252441,2,170898,-30,22559,	1,353516,7,989258,-11,43457,	0,03256227,14,85196,-37,86689,	Start	Default	
-1,792969,3,322266,-26,13428,	-0,2548828,2,329102,-24,51709,	1,252441,2,170898,-30,22559,	1,353516,7,989258,-11,43457,	0,03376002,14,85146,-37,85746,	Start	Default	
-1,775391,3,379395,-26,1167,	-0,2548828,2,333496,-24,52588,	1,256836,2,175293,-30,23438,	1,353516,7,989258,-11,43457,	0,04357869,14,84161,-37,61847,	Start	Default	
-1,775391,3,379395,-26,1167,	-0,2548828,2,333496,-24,52588,	1,256836,2,175293,-30,23438,	1,353516,7,989258,-11,43457,	0,05094351,14,83836,-37,5532,	Start	Default	
-1,775391,3,379395,-26,1167,	-0,2548828,2,333496,-24,52588,	1,256836,2,175293,-30,23438,	1,353516,7,989258,-11,43457,	0,05239357,14,84176,-37,66983,	Start	Default	
-1,775391,3,379395,-26,1167,	-0,2548828,2,333496,-24,52588,	1,256836,2,175293,-30,23438,	1,353516,7,989258,-11,43457,	0,0471073,14,84467,-37,73686,	Start	Default	
-1,753418,3,405762,-26,10352,	-0,2724609,2,342285,-24,55664,	1,26123,2,184082,-30,24756,	1,353516,7,989258,-11,43457,	0,03851867,14,84541,-37,72048,	Start	Default	
-1,753418,3,405762,-26,10352,	-0,2724609,2,342285,-24,55664,	1,26123,2,184082,-30,24756,	1,353516,7,989258,-11,43457,	0,03100281,14,84791,-37,77753,	Start	Default	
-1,753418,3,405762,-26,10352,	-0,2724609,2,342285,-24,55664,	1,26123,2,184082,-30,24756,	1,353516,7,989258,-11,43457,	0,0313905,14,84739,-37,76271,	Start	Default	
-1,740234,3,392578,-26,1167,	-0,28125,2,34668,-24,56543,	1,256836,2,188477,-30,26074,	1,353516,7,989258,-11,43457,	0,02920147,14,84975,-37,82562,	Start	Default	
-1,740234,3,392578,-26,1167,	-0,28125,2,34668,-24,56543,	1,256836,2,188477,-30,26074,	1,353516,7,989258,-11,43457,	0,03256781,14,84748,-37,75228,	Start	Default	
-1,740234,3,392578,-26,1167,	-0,28125,2,34668,-24,56543,	1,256836,2,188477,-30,26074,	1,353516,7,989258,-11,43457,	0,03771996,14,84501,-37,68494,	Start	Default	
-1,740234,3,392578,-26,1167,	-0,28125,2,34668,-24,56543,	1,256836,2,188477,-30,26074,	1,353516,7,989258,-11,43457,	0,04273039,14,84187,-37,61018,	Start	Default	
-1,709473,3,379395,-26,1123,	-0,3032227,2,337891,-24,56104,	1,252441,2,184082,-30,27393,	1,353516,7,989258,-11,43457,	0,04234795,14,84127,-37,57373,	Start	Default	
-1,709473,3,379395,-26,1123,	-0,3032227,2,337891,-24,56104,	1,252441,2,184082,-30,27393,	1,353516,7,989258,-11,43457,	0,04028511,14,84221,-37,60732,	Start	Default	
-1,709473,3,379395,-26,1123,	-0,3032227,2,337891,-24,56104,	1,252441,2,184082,-30,27393,	1,353516,7,989258,-11,43457,	0,04120653,14,842,-37,57396,	Start	Default	
-1,709473,3,379395,-26,1123,	-0,3032227,2,337891,-24,56104,	1,252441,2,184082,-30,27393,	1,353516,7,989258,-11,43457,	0,04136466,14,84267,-37,57317,	Start	Default	
-1,691895,3,383789,-26,08594,	-0,2900391,2,355469,-24,56543,	1,252441,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04228719,14,84154,-37,54149,	Start	Default	
-1,691895,3,383789,-26,08594,	-0,2900391,2,355469,-24,56543,	1,252441,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04473376,14,83964,-37,50031,	Start	Default	
-1,691895,3,383789,-26,08594,	-0,2900391,2,355469,-24,56543,	1,252441,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04110771,14,84184,-37,55974,	Start	Default	
-1,678711,3,436523,-26,06396,	-0,2900391,2,390625,-24,56543,	1,26123,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04413242,14,83985,-37,49841,	Start	Default	
-1,678711,3,436523,-26,06396,	-0,2900391,2,390625,-24,56543,	1,26123,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04481677,14,83778,-37,44579,	Start	Default	
-1,678711,3,436523,-26,06396,	-0,2900391,2,390625,-24,56543,	1,26123,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,04139679,14,83951,-37,48018,	Start	Default	
-1,678711,3,436523,-26,06396,	-0,2900391,2,390625,-24,56543,	1,26123,2,184082,-30,27832,	1,353516,7,989258,-11,43457,	0,03449715,14,8428,-37,60171,	Start	Default	
-1,700684,3,445313,-26,07715,	-0,2988281,2,38623,-24,57861,	1,27002,2,188477,-30,28271,	1,353516,7,989258,-11,43457,	0,01586838,14,85405,-37,96696,	Start	Default	
-1,700684,3,445313,-26,07715,	-0,2988281,2,38623,-24,57861,	1,27002,2,188477,-30,28271,	1,353516,7,989258,-11,43457,	0,06098855,14,84413,-37,85182,	Start	Default	
-1,700684,3,445313,-26,07715,	-0,2988281,2,38623,-24,57861,	1,27002,2,188477,-30,28271,	1,353516,7,989258,-11,43457,	0,05824046,14,84406,-38,04662,	Start	Default	
-1,705078,3,440918,-26,08154,	-0,2900391,2,373047,-24,57861,	1,274414,2,188477,-30,28711,	1,353516,7,989258,-11,43457,	0,06094413,14,82175,-38,01186,	Start	Bottle	
-1,705078,3,440918,-26,08154,	-0,2900391,2,373047,-24,57861,	1,274414,2,188477,-30,28711,	1,353516,7,989258,-11,43457,	0,07551413,14,75933,-37,85614,	Start	Bottle	
-1,705078,3,440918,-26,08154,	-0,2900391,2,373047,-24,57861,	1,274414,2,188477,-30,28711,	1,353516,7,989258,-11,43457,	0,05965807,14,82728,-38,06145,	Start	Bottle	
-1,705078,3,440918,-26,08154,	-0,2900391,2,373047,-24,57861,	1,274414,2,188477,-30,28711,	1,353516,7,989258,-11,43457,	0,06561951,14,80044,-37,98498,	Start	Bottle	
-1,705078,3,440918,-26,08154,	-0,2900391,2,373047,-24,57861,	1,274414,2,188477,-30,28711,	1,353516,7,989258,-11,43457,	0,06807313,14,79076,-37,95704,	Start	Bottle	
-1,6875,3,396973,-26,10352,	-0,215332,2,509277,-24,40723,	1,252441,2,232422,-30,25195,	1,353516,7,989258,-11,43457,	0,06763155,14,74997,-37,82451,	Start	Bottle	
-1,6875,3,396973,-26,10352,	-0,215332,2,509277,-24,40723,	1,252441,2,232422,-30,25195,	1,353516,7,989258,-11,43457,	0,07080552,14,74432,-37,80902,	Start	Bottle	
-1,6875,3,396973,-26,10352,	-0,215332,2,509277,-24,40723,	1,252441,2,232422,-30,25195,	1,353516,7,989258,-11,43457,	0,06410612,14,75283,-37,82561,	Start	Bottle	
-1,942383,3,155273,-25,83105,	0,1230469,3,09375,-23,84473,	1,195313,2,86084,-29,76416,	1,353516,7,989258,-11,43896,	0,08937547,14,65382,-37,53546,	Start	Bottle	
-1,942383,3,155273,-25,83105,	0,1230469,3,09375,-23,84473,	1,195313,2,86084,-29,76416,	1,353516,7,989258,-11,43896,	0,1371515,14,3248,-36,41905,	Start	Bottle	
-1,942383,3,155273,-25,83105,	0,1230469,3,09375,-23,84473,	1,195313,2,86084,-29,76416,	1,353516,7,989258,-11,43896,	0,02436902,14,70536,-37,63791,	Start	Bottle	
-1,942383,3,155273,-25,83105,	0,1230469,3,09375,-23,84473,	1,195313,2,86084,-29,76416,	1,353516,7,989258,-11,43896,	0,0354673,14,6647,-37,52443,	Start	Bottle	
-2,056641,3,146484,-24,93457,	0,4306641,4,069336,-22,86035,	1,300781,3,849609,-28,77539,	1,353516,7,989258,-11,43457,	0,0831726,14,62468,-37,41924,	Start	Bottle	
-2,056641,3,146484,-24,93457,	0,4306641,4,069336,-22,86035,	1,300781,3,849609,-28,77539,	1,353516,7,989258,-11,43457,	0,0765664,14,65472,-37,52378,	Start	Bottle	
-2,056641,3,146484,-24,93457,	0,4306641,4,069336,-22,86035,	1,300781,3,849609,-28,77539,	1,353516,7,989258,-11,43457,	0,06654777,14,578,-37,24845,	Start	Bottle	
-1,955566,3,524414,-23,56348,	0,9360352,5,01416,-21,58594,	1,445801,4,899902,-27,47021,	1,353516,7,989258,-11,43457,	0,06727806,14,57642,-37,24028,	Start	Bottle	
-1,955566,3,524414,-23,56348,	0,9360352,5,01416,-21,58594,	1,445801,4,899902,-27,47021,	1,353516,7,989258,-11,43457,	0,05871782,14,60593,-37,33723,	Start	Bottle	
-1,955566,3,524414,-23,56348,	0,9360352,5,01416,-21,58594,	1,445801,4,899902,-27,47021,	1,353516,7,989258,-11,43457,	0,08834348,14,54604,-37,16705,	Start	Bottle	
-1,955566,3,524414,-23,56348,	0,9360352,5,01416,-21,58594,	1,445801,4,899902,-27,47021,	1,353516,7,989258,-11,43457,	0,05527512,14,72569,-37,74109,	Start	Bottle	
-1,643555,4,12207,-21,88037,	1,450195,5,888672,-20,07422,	1,621582,5,506348,-26,09912,	1,353516,7,989258,-11,43457,	0,06997281,14,64,-37,47366,	Start	Bottle	
-1,643555,4,12207,-21,88037,	1,450195,5,888672,-20,07422,	1,621582,5,506348,-26,09912,	1,353516,7,989258,-11,43457,	0,0425263,14,69773,-37,64733,	Start	Bottle	
-1,643555,4,12207,-21,88037,	1,450195,5,888672,-20,07422,	1,621582,5,506348,-26,09912,	1,353516,7,989258,-11,43457,	0,03919517,14,70855,-37,68924,	Start	Bottle	
-1,643555,4,12207,-21,88037,	1,450195,5,888672,-20,07422,	1,621582,5,506348,-26,09912,	1,353516,7,989258,-11,43457,	0,04279616,14,71548,-37,70907,	Start	Bottle	
-1,480957,4,640625,-20,19287,	1,946777,6,279785,-18,60205,	1,713867,5,72168,-24,64453,	1,353516,7,989258,-11,43457,	0,05546534,14,6897,-37,63823,	Start	Bottle	
-1,480957,4,640625,-20,19287,	1,946777,6,279785,-18,60205,	1,713867,5,72168,-24,64453,	1,353516,7,989258,-11,43457,	0,03423833,14,70401,-37,66869,	Start	Bottle	
-1,480957,4,640625,-20,19287,	1,946777,6,279785,-18,60205,	1,713867,5,72168,-24,64453,	1,353516,7,989258,-11,43457,	-0,001684288,14,79468,-37,95164,	Start	Bottle	
-1,340332,5,058105,-18,61084,	2,351074,6,341309,-17,23535,	1,753418,5,752441,-23,24268,	1,353516,7,989258,-11,43457,	-0,000275082,14,77313,-37,88069,	Start	Bottle	
-1,340332,5,058105,-18,61084,	2,351074,6,341309,-17,23535,	1,753418,5,752441,-23,24268,	1,353516,7,989258,-11,43457,	0,0140035,14,75512,-37,82476,	Start	Bottle	
-1,340332,5,058105,-18,61084,	2,351074,6,341309,-17,23535,	1,753418,5,752441,-23,24268,	1,353516,7,989258,-11,43457,	0,03143368,14,7044,-37,7268,	Start	Bottle	
