ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.401367:3.669434:-26.41553	-2.320313:3.137695:-25.70801	1.45459:2.162109:-30.88477	1.366699:8.081543:-12.10254	0.01683735:14.83644:-37.72931	Start	Default	
-3.405762:3.634277:-26.42432	-2.293945:3.150879:-25.70361	1.45459:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.03028:14.82708:-37.56217	Start	Default	
-3.405762:3.634277:-26.42432	-2.293945:3.150879:-25.70361	1.45459:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.02133073:14.8297:-37.63681	Start	Default	
-3.405762:3.634277:-26.42432	-2.293945:3.150879:-25.70361	1.45459:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.07242222:14.7769:-36.79644	Start	Default	
-3.405762:3.634277:-26.42432	-2.293945:3.150879:-25.70361	1.45459:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.06429285:14.79578:-37.12757	Start	Default	
-3.353027:3.625488:-26.4375	-2.285156:3.133301:-25.69482	1.458984:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.01878936:14.83332:-37.74096	Start	Default	
-3.353027:3.625488:-26.4375	-2.285156:3.133301:-25.69482	1.458984:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.008610736:14.84091:-37.83487	Start	Default	
-3.353027:3.625488:-26.4375	-2.285156:3.133301:-25.69482	1.458984:2.166504:-30.88477	1.366699:8.085938:-12.10254	0.02031007:14.83163:-37.67483	Start	Default	
-3.331055:3.638672:-26.41992	-2.280762:3.133301:-25.68164	1.450195:2.170898:-30.88477	1.366699:8.085938:-12.10254	0.01719957:14.82951:-37.62376	Start	Default	
-3.331055:3.638672:-26.41992	-2.280762:3.133301:-25.68164	1.450195:2.170898:-30.88477	1.366699:8.085938:-12.10254	-0.03698217:14.84811:-37.71749	Start	Default	
-3.331055:3.638672:-26.41992	-2.280762:3.133301:-25.68164	1.450195:2.170898:-30.88477	1.366699:8.085938:-12.10254	-0.03026015:14.84239:-37.61045	Start	Default	
-3.331055:3.638672:-26.41992	-2.280762:3.133301:-25.68164	1.450195:2.170898:-30.88477	1.366699:8.085938:-12.10254	-0.02387764:14.84906:-37.81647	Start	Default	
-3.344238:3.599121:-26.41992	-2.223633:3.133301:-25.67285	1.441406:2.175293:-30.88916	1.366699:8.085938:-12.10254	0.006741397:14.83898:-37.67874	Start	Default	
-3.344238:3.599121:-26.41992	-2.223633:3.133301:-25.67285	1.441406:2.175293:-30.88916	1.366699:8.085938:-12.10254	0.0006793588:14.84183:-37.84285	Start	Default	
-3.344238:3.599121:-26.41992	-2.223633:3.133301:-25.67285	1.441406:2.175293:-30.88916	1.366699:8.085938:-12.10254	-0.01163651:14.81404:-37.84314	Start	Default	
-3.348633:3.594727:-26.4375	-2.148926:3.089355:-25.67285	1.432617:2.184082:-30.88916	1.366699:8.081543:-12.10254	-0.01925009:14.74075:-37.75816	Start	Default	
-3.348633:3.594727:-26.4375	-2.148926:3.089355:-25.67285	1.432617:2.184082:-30.88916	1.366699:8.081543:-12.10254	-0.05638265:14.26167:-36.59326	Start	Default	
-3.348633:3.594727:-26.4375	-2.148926:3.089355:-25.67285	1.432617:2.184082:-30.88916	1.366699:8.081543:-12.10254	-0.05362861:14.25673:-36.9393	Start	Default	
-3.348633:3.594727:-26.4375	-2.148926:3.089355:-25.67285	1.432617:2.184082:-30.88916	1.366699:8.081543:-12.10254	-0.01438356:14.70039:-37.81675	Start	Default	
