ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.544434:3.713379:-26.38916	-1.032715:2.759766:-25.65967	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61035	-0.03466661:14.84713:-37.69825	Start	Default	
-2.544434:3.713379:-26.38916	-1.032715:2.759766:-25.65967	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61035	-0.03139023:14.84708:-37.70485	Start	Default	
-2.544434:3.70459:-26.38916	-1.041504:2.729004:-25.68604	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61035	-0.02732096:14.84612:-37.68488	Start	Default	
-2.544434:3.70459:-26.38916	-1.041504:2.729004:-25.68604	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61035	-0.02606764:14.84546:-37.65619	Start	Default	
-2.544434:3.70459:-26.38916	-1.041504:2.729004:-25.68604	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61035	-0.02854288:14.84617:-37.664	Start	Default	
-2.57959:3.65625:-26.40234	-1.041504:2.707031:-25.69043	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61475	-0.02824527:14.84566:-37.63422	Start	Default	
-2.57959:3.65625:-26.40234	-1.041504:2.707031:-25.69043	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61475	-0.03174677:14.84672:-37.65601	Start	Default	
-2.57959:3.65625:-26.40234	-1.041504:2.707031:-25.69043	1.467773:2.254395:-30.99463	1.045898:8.01123:-11.61475	-0.03832921:14.84881:-37.74997	Start	Default	
-2.570801:3.660645:-26.40234	-1.072266:2.698242:-25.69922	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61475	-0.04378438:14.8503:-37.76917	Start	Default	
-2.570801:3.660645:-26.40234	-1.072266:2.698242:-25.69922	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61475	-0.04703862:14.85164:-37.80321	Start	Default	
-2.570801:3.660645:-26.40234	-1.072266:2.698242:-25.69922	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61475	-0.04536253:14.8511:-37.79927	Start	Default	
-2.570801:3.660645:-26.40234	-1.072266:2.698242:-25.69922	1.467773:2.25:-30.99463	1.045898:8.01123:-11.61475	-0.03916695:14.8504:-37.80768	Start	Default	
-2.588379:3.65625:-26.39355	-1.063477:2.671875:-25.72559	1.472168:2.245605:-30.99463	1.045898:8.01123:-11.61475	-0.05881326:14.85021:-37.90711	Start	Default	
-2.588379:3.65625:-26.39355	-1.063477:2.671875:-25.72559	1.472168:2.245605:-30.99463	1.045898:8.01123:-11.61475	-0.03569346:14.78439:-37.58146	Start	Default	
-2.588379:3.65625:-26.39355	-1.063477:2.671875:-25.72559	1.472168:2.245605:-30.99463	1.045898:8.01123:-11.61475	-0.02237482:14.76685:-37.75986	Start	Bottle	
-2.588379:3.65625:-26.39355	-1.063477:2.671875:-25.72559	1.472168:2.245605:-30.99463	1.045898:8.01123:-11.61475	-0.05007725:14.64408:-37.37322	Start	Bottle	
-2.575195:3.651855:-26.38037	-1.089844:2.67627:-25.74756	1.472168:2.25:-30.99463	1.045898:8.01123:-11.61035	-0.05214936:14.57184:-37.11025	Start	Bottle	
-2.575195:3.651855:-26.38037	-1.089844:2.67627:-25.74756	1.472168:2.25:-30.99463	1.045898:8.01123:-11.61035	0.005283905:14.69791:-37.6179	Start	Bottle	
-2.575195:3.651855:-26.38037	-1.089844:2.67627:-25.74756	1.472168:2.25:-30.99463	1.045898:8.01123:-11.61035	-0.04502387:14.67912:-37.53259	Start	Bottle	
-2.544434:3.60791:-26.38916	-1.089844:2.67627:-25.76953	1.472168:2.258789:-31.00342	1.045898:8.01123:-11.61475	-0.07217884:14.82834:-38.02425	Start	Bottle	
-2.544434:3.60791:-26.38916	-1.089844:2.67627:-25.76953	1.472168:2.258789:-31.00342	1.045898:8.01123:-11.61475	-0.07205193:14.81764:-37.98823	Start	Bottle	
-2.544434:3.60791:-26.38916	-1.089844:2.67627:-25.76953	1.472168:2.258789:-31.00342	1.045898:8.01123:-11.61475	-0.0594173:14.59505:-37.22282	Start	Bottle	
-2.544434:3.60791:-26.38916	-1.089844:2.67627:-25.76953	1.472168:2.258789:-31.00342	1.045898:8.01123:-11.61475	-0.03762585:14.49702:-36.87563	Start	Bottle	
-2.526855:3.625488:-26.37598	-1.177734:2.575195:-25.80029	1.476563:2.280762:-30.99902	1.045898:8.01123:-11.61475	-0.03798441:14.4545:-36.74269	Start	Bottle	
-2.526855:3.625488:-26.37598	-1.177734:2.575195:-25.80029	1.476563:2.280762:-30.99902	1.045898:8.01123:-11.61475	-0.04452768:14.5421:-37.02842	Start	Bottle	
-2.526855:3.625488:-26.37598	-1.177734:2.575195:-25.80029	1.476563:2.280762:-30.99902	1.045898:8.01123:-11.61475	-0.04909252:14.58858:-37.1918	Start	Bottle	
-2.526855:3.625488:-26.37598	-1.177734:2.575195:-25.80029	1.476563:2.280762:-30.99902	1.045898:8.01123:-11.61475	-0.03802397:14.57471:-37.15637	Start	Bottle	
-2.588379:3.766113:-26.31445	-1.208496:2.403809:-25.67285	1.415039:2.496094:-30.81445	1.045898:8.01123:-11.61475	-0.007153034:14.60017:-37.27307	Start	Bottle	
-2.588379:3.766113:-26.31445	-1.208496:2.403809:-25.67285	1.415039:2.496094:-30.81445	1.045898:8.01123:-11.61475	-0.01464817:14.73451:-37.72821	Start	Bottle	
-2.588379:3.766113:-26.31445	-1.208496:2.403809:-25.67285	1.415039:2.496094:-30.81445	1.045898:8.01123:-11.61475	-0.06247558:14.78415:-37.86106	Start	Bottle	
-2.588379:3.766113:-26.31445	-1.208496:2.403809:-25.67285	1.415039:2.496094:-30.81445	1.045898:8.01123:-11.61475	-0.05554474:14.73862:-37.71215	Start	Bottle	
-2.557617:3.594727:-26.31006	-1.230469:2.289551:-25.43555	1.353516:2.882813:-30.43213	1.045898:8.01123:-11.61475	-0.02672641:14.79954:-37.93311	Start	Bottle	
-2.557617:3.594727:-26.31006	-1.230469:2.289551:-25.43555	1.353516:2.882813:-30.43213	1.045898:8.01123:-11.61475	-0.01297493:14.82936:-38.02584	Start	Bottle	
-2.557617:3.594727:-26.31006	-1.230469:2.289551:-25.43555	1.353516:2.882813:-30.43213	1.045898:8.01123:-11.61475	-0.01622388:14.76592:-37.83526	Start	Bottle	
-2.408203:3.106934:-25.92334	-1.094238:2.364258:-24.63574	1.30957:3.476074:-29.80811	1.045898:8.01123:-11.61475	-0.02998703:14.8004:-37.93385	Start	Bottle	
-2.408203:3.106934:-25.92334	-1.094238:2.364258:-24.63574	1.30957:3.476074:-29.80811	1.045898:8.01123:-11.61475	-0.02031692:14.70636:-37.66494	Start	Bottle	
-2.408203:3.106934:-25.92334	-1.094238:2.364258:-24.63574	1.30957:3.476074:-29.80811	1.045898:8.01123:-11.61475	0.03553695:14.30193:-36.54436	Start	Bottle	
-2.408203:3.106934:-25.92334	-1.094238:2.364258:-24.63574	1.30957:3.476074:-29.80811	1.045898:8.01123:-11.61475	-0.01297975:14.56653:-37.28484	Start	Bottle	
-2.289551:2.992676:-25.01807	-1.067871:2.865234:-23.57227	1.252441:4.275879:-28.88525	1.045898:8.01123:-11.61475	-0.01007441:14.60125:-37.40101	Start	Bottle	
-2.289551:2.992676:-25.01807	-1.067871:2.865234:-23.57227	1.252441:4.275879:-28.88525	1.045898:8.01123:-11.61475	-0.01261826:14.73121:-37.7557	Start	Bottle	
-2.289551:2.992676:-25.01807	-1.067871:2.865234:-23.57227	1.252441:4.275879:-28.88525	1.045898:8.01123:-11.61475	-0.01157586:14.74295:-37.80167	Start	Bottle	
-2.289551:2.992676:-25.01807	-1.067871:2.865234:-23.57227	1.252441:4.275879:-28.88525	1.045898:8.01123:-11.61475	-0.03848651:14.73131:-37.75193	Start	Bottle	
-2.021484:3.071777:-23.69092	-0.9052734:3.401367:-22.21436	1.208496:5.036133:-27.77783	1.045898:8.01123:-11.61475	-0.04394697:14.7213:-37.71918	Start	Bottle	
-2.021484:3.071777:-23.69092	-0.9052734:3.401367:-22.21436	1.208496:5.036133:-27.77783	1.045898:8.01123:-11.61475	-0.02044568:14.69187:-37.65436	Start	Bottle	
-2.021484:3.071777:-23.69092	-0.9052734:3.401367:-22.21436	1.208496:5.036133:-27.77783	1.045898:8.01123:-11.61475	0.04662053:14.32533:-36.64912	Start	Bottle	
-1.951172:3.32666:-22.13525	-0.4746094:3.950684:-20.51807	1.155762:5.581055:-26.44189	1.045898:8.01123:-11.61475	-0.0145504:14.77392:-37.89701	ReachForBottle	Bottle	
