ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2,096191,3,502441,-26,56494,	-0,777832,2,280762,-25,35645,	1,27002,2,047852,-30,7793,	1,17334,8,028809,-11,72461,	0,01734751,14,85573,-37,95811,	Start	Default	
-2,069824,3,533203,-26,54736,	-0,7910156,2,307129,-25,33008,	1,27002,2,052246,-30,7793,	1,17334,8,028809,-11,72461,	0,0179561,14,85416,-37,84091,	Start	Default	
-2,069824,3,533203,-26,54736,	-0,7910156,2,307129,-25,33008,	1,27002,2,052246,-30,7793,	1,17334,8,028809,-11,72461,	0,01894423,14,8547,-37,80808,	Start	Default	
-2,069824,3,533203,-26,54736,	-0,7910156,2,307129,-25,33008,	1,27002,2,052246,-30,7793,	1,17334,8,028809,-11,72461,	0,0210544,14,8543,-37,81764,	Start	Default	
-2,069824,3,533203,-26,54736,	-0,7910156,2,307129,-25,33008,	1,27002,2,052246,-30,7793,	1,17334,8,028809,-11,72461,	0,0203516,14,85547,-37,8988,	Start	Default	
-2,06543,3,541992,-26,54297,	-0,769043,2,315918,-25,32568,	1,274414,2,052246,-30,7749,	1,17334,8,028809,-11,72461,	0,01925894,14,85558,-37,88414,	Start	Default	
-2,06543,3,541992,-26,54297,	-0,769043,2,315918,-25,32568,	1,274414,2,052246,-30,7749,	1,17334,8,028809,-11,72461,	0,01966008,14,85433,-37,85066,	Start	Default	
-2,06543,3,541992,-26,54297,	-0,769043,2,315918,-25,32568,	1,274414,2,052246,-30,7749,	1,17334,8,028809,-11,72461,	0,000943304,14,85558,-37,91256,	Start	Default	
-2,052246,3,541992,-26,53857,	-0,7470703,2,342285,-25,31689,	1,27002,2,056641,-30,7793,	1,17334,8,028809,-11,72461,	-0,008773407,14,85603,-38,02361,	Start	Default	
-2,052246,3,541992,-26,53857,	-0,7470703,2,342285,-25,31689,	1,27002,2,056641,-30,7793,	1,17334,8,028809,-11,72461,	-0,004882537,14,85554,-37,93518,	Start	Default	
-2,052246,3,541992,-26,53857,	-0,7470703,2,342285,-25,31689,	1,27002,2,056641,-30,7793,	1,17334,8,028809,-11,72461,	0,005186269,14,85423,-37,85016,	Start	Default	
-2,056641,3,541992,-26,5166,	-0,7470703,2,34668,-25,30371,	1,27002,2,069824,-30,78369,	1,17334,8,028809,-11,72461,	0,02878589,14,8499,-37,7584,	Start	Default	
-2,056641,3,541992,-26,5166,	-0,7470703,2,34668,-25,30371,	1,27002,2,069824,-30,78369,	1,17334,8,028809,-11,72461,	0,02941362,14,85004,-37,76059,	Start	Default	
-2,056641,3,541992,-26,5166,	-0,7470703,2,34668,-25,30371,	1,27002,2,069824,-30,78369,	1,17334,8,028809,-11,72461,	0,03161114,14,8482,-37,7009,	Start	Default	
-2,056641,3,541992,-26,5166,	-0,7470703,2,34668,-25,30371,	1,27002,2,069824,-30,78369,	1,17334,8,028809,-11,72461,	0,02804311,14,84954,-37,74339,	Start	Default	
-2,074219,3,550781,-26,49463,	-0,7514648,2,315918,-25,27734,	1,265625,2,074219,-30,78369,	1,17334,8,028809,-11,72461,	0,02521291,14,85141,-37,8144,	Start	Default	
-2,074219,3,550781,-26,49463,	-0,7514648,2,315918,-25,27734,	1,265625,2,074219,-30,78369,	1,17334,8,028809,-11,72461,	0,02484787,14,8516,-37,81499,	Start	Default	
-2,074219,3,550781,-26,49463,	-0,7514648,2,315918,-25,27734,	1,265625,2,074219,-30,78369,	1,17334,8,028809,-11,72461,	0,002230507,14,85643,-37,86078,	Start	Default	
-2,074219,3,550781,-26,49463,	-0,7514648,2,315918,-25,27734,	1,265625,2,074219,-30,78369,	1,17334,8,028809,-11,72461,	0,01618041,14,78329,-37,32934,	Start	Default	
-2,109375,3,555176,-26,46387,	-0,7426758,2,293945,-25,23779,	1,256836,2,078613,-30,7749,	1,17334,8,028809,-11,72461,	-0,01216224,14,83634,-38,0485,	Start	Default	
-2,109375,3,555176,-26,46387,	-0,7426758,2,293945,-25,23779,	1,256836,2,078613,-30,7749,	1,17334,8,028809,-11,72461,	-0,006461891,14,816,-37,99385,	Start	Bottle	
-2,109375,3,555176,-26,46387,	-0,7426758,2,293945,-25,23779,	1,256836,2,078613,-30,7749,	1,17334,8,028809,-11,72461,	0,04785288,14,82858,-38,05496,	Start	Bottle	
-2,126953,3,528809,-26,45068,	-0,7207031,2,293945,-25,22021,	1,248047,2,083008,-30,7749,	1,17334,8,028809,-11,72461,	0,04418292,14,82817,-38,05496,	Start	Bottle	
-2,126953,3,528809,-26,45068,	-0,7207031,2,293945,-25,22021,	1,248047,2,083008,-30,7749,	1,17334,8,028809,-11,72461,	0,02741695,14,82941,-38,05292,	Start	Bottle	
-2,126953,3,528809,-26,45068,	-0,7207031,2,293945,-25,22021,	1,248047,2,083008,-30,7749,	1,17334,8,028809,-11,72461,	0,03729955,14,8287,-38,05359,	Start	Bottle	
-2,126953,3,528809,-26,45068,	-0,7207031,2,293945,-25,22021,	1,248047,2,083008,-30,7749,	1,17334,8,028809,-11,72461,	0,03508745,14,82852,-38,0535,	Start	Bottle	
-2,162109,3,515625,-26,43311,	-0,703125,2,351074,-25,16748,	1,230469,2,10498,-30,77051,	1,17334,8,028809,-11,72461,	0,04289117,14,82759,-38,05384,	Start	Bottle	
-2,162109,3,515625,-26,43311,	-0,703125,2,351074,-25,16748,	1,230469,2,10498,-30,77051,	1,17334,8,028809,-11,72461,	0,0416633,14,82752,-38,05358,	Start	Bottle	
-2,162109,3,515625,-26,43311,	-0,703125,2,351074,-25,16748,	1,230469,2,10498,-30,77051,	1,17334,8,028809,-11,72461,	0,0452398,14,82633,-38,05376,	Start	Bottle	
