ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.863281:0.7822266:-25.51904	0.1669922:2.619141:-26.38916	1.520508:2.157715:-30.94629	1.120605:8.055176:-11.96191	-0.432636:14.93953:-37.71503	Start	Default	
-1.845703:0.7075195:-25.5498	0.215332:2.663086:-26.3584	1.507324:2.131348:-30.95068	1.120605:8.055176:-11.96191	-0.4310153:14.93808:-37.69646	Start	Default	
-1.845703:0.7075195:-25.5498	0.215332:2.663086:-26.3584	1.507324:2.131348:-30.95068	1.120605:8.055176:-11.96191	-0.4309414:14.93813:-37.68587	Start	Default	
-1.845703:0.7075195:-25.5498	0.215332:2.663086:-26.3584	1.507324:2.131348:-30.95068	1.120605:8.055176:-11.96191	-0.4300825:14.93815:-37.66943	Start	Default	
-1.880859:0.7734375:-25.70801	0.2548828:2.733398:-26.29248	1.498535:2.122559:-30.95947	1.120605:8.055176:-11.96191	-0.428569:14.93827:-37.65821	Start	Default	
-1.880859:0.7734375:-25.70801	0.2548828:2.733398:-26.29248	1.498535:2.122559:-30.95947	1.120605:8.055176:-11.96191	-0.4282487:14.93766:-37.6543	Start	Default	
-1.880859:0.7734375:-25.70801	0.2548828:2.733398:-26.29248	1.498535:2.122559:-30.95947	1.120605:8.055176:-11.96191	-0.423689:14.93841:-37.65855	Start	Default	
-1.889648:0.7910156:-25.9541	0.2680664:2.830078:-26.22217	1.50293:2.126953:-30.95947	1.120605:8.055176:-11.96191	-0.4223909:14.93772:-37.65981	Start	Default	
-1.889648:0.7910156:-25.9541	0.2680664:2.830078:-26.22217	1.50293:2.126953:-30.95947	1.120605:8.055176:-11.96191	-0.4256578:14.94001:-37.66455	Start	Default	
-1.889648:0.7910156:-25.9541	0.2680664:2.830078:-26.22217	1.50293:2.126953:-30.95947	1.120605:8.055176:-11.96191	-0.430382:14.9405:-37.67426	Start	Default	
-1.867676:0.8613281:-26.15625	0.3208008:3.010254:-26.06396	1.50293:2.126953:-30.96387	1.120605:8.055176:-11.96191	-0.4172888:14.94299:-37.6667	Start	Default	
