ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.012695:0.5844727:-26.71436	0.08789063:2.799316:-26.60449	1.393066:2.148926:-30.91553	1.02832:8.134277:-12.56396	-0.4542261:14.94328:-37.64398	Start	Default	
-2.012695:0.5844727:-26.71436	0.08789063:2.799316:-26.60449	1.393066:2.148926:-30.91553	1.02832:8.134277:-12.56396	-0.4534437:14.94342:-37.63222	Start	Default	
-2.012695:0.5844727:-26.71436	0.08789063:2.799316:-26.60449	1.393066:2.148926:-30.91553	1.02832:8.134277:-12.56396	-0.4487719:14.94438:-37.62786	Start	Default	
-2.258789:0.5844727:-26.74512	-0.07910156:2.720215:-26.6792	1.388672:2.148926:-30.91113	1.02832:8.134277:-12.56396	-0.4435386:14.94624:-37.62996	Start	Default	
-2.258789:0.5844727:-26.74512	-0.07910156:2.720215:-26.6792	1.388672:2.148926:-30.91113	1.02832:8.134277:-12.56396	-0.4420362:14.94609:-37.63161	Start	Default	
-2.258789:0.5844727:-26.74512	-0.07910156:2.720215:-26.6792	1.388672:2.148926:-30.91113	1.02832:8.134277:-12.56396	-0.4406371:14.94516:-37.63338	Start	Default	
-2.258789:0.5844727:-26.74512	-0.07910156:2.720215:-26.6792	1.388672:2.148926:-30.91113	1.02832:8.134277:-12.56396	-0.4378534:14.94337:-37.62651	Start	Default	
-2.329102:0.2856445:-26.78906	-0.1845703:2.737793:-26.68359	1.388672:2.15332:-30.91553	1.02832:8.134277:-12.56396	-0.4377365:14.94333:-37.62976	Start	Default	
-2.329102:0.2856445:-26.78906	-0.1845703:2.737793:-26.68359	1.388672:2.15332:-30.91553	1.02832:8.134277:-12.56396	-0.4381503:14.94379:-37.62592	Start	Default	
-2.329102:0.2856445:-26.78906	-0.1845703:2.737793:-26.68359	1.388672:2.15332:-30.91553	1.02832:8.134277:-12.56396	-0.4408361:14.9437:-37.63033	Start	Default	
