ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
0.08789063:4.337402:-26.65283	1.959961:3.019043:-26.23975	1.595215:2.034668:-30.54639	1.019531:8.006836:-11.65869	-0.4501992:14.94046:-37.62108	Start	Default	
0.08789063:4.337402:-26.65283	1.959961:3.019043:-26.23975	1.595215:2.034668:-30.54639	1.019531:8.006836:-11.65869	-0.4239979:14.93939:-37.65123	Start	Default	
0.08789063:4.337402:-26.65283	1.959961:3.019043:-26.23975	1.595215:2.034668:-30.54639	1.019531:8.006836:-11.65869	-0.4060066:14.93871:-37.63377	Start	Default	
0.07910156:4.249512:-26.77148	1.946777:2.992676:-26.26172	1.599609:2.043457:-30.52881	1.019531:8.006836:-11.65869	-0.4015406:14.93488:-37.596	Start	Default	
0.07910156:4.249512:-26.77148	1.946777:2.992676:-26.26172	1.599609:2.043457:-30.52881	1.019531:8.006836:-11.65869	-0.4257724:14.95009:-37.65836	Start	Default	
0.07910156:4.249512:-26.77148	1.946777:2.992676:-26.26172	1.599609:2.043457:-30.52881	1.019531:8.006836:-11.65869	-0.4888906:14.94609:-37.59681	Start	Default	
0.09667969:4.148438:-26.82861	1.959961:2.944336:-26.2793	1.599609:2.047852:-30.52002	1.019531:8.006836:-11.65869	-0.4794202:14.94788:-37.65682	Start	Default	
0.09667969:4.148438:-26.82861	1.959961:2.944336:-26.2793	1.599609:2.047852:-30.52002	1.019531:8.006836:-11.65869	-0.4709477:14.94844:-37.64329	Start	Default	
0.09667969:4.148438:-26.82861	1.959961:2.944336:-26.2793	1.599609:2.047852:-30.52002	1.019531:8.006836:-11.65869	-0.4814987:14.95054:-37.66313	Start	Default	
0.09667969:4.148438:-26.82861	1.959961:2.944336:-26.2793	1.599609:2.047852:-30.52002	1.019531:8.006836:-11.65869	-0.4832892:14.95014:-37.66816	Start	Default	
0.1186523:4.060547:-26.82861	1.973145:2.865234:-26.29248	1.604004:2.052246:-30.52441	1.019531:8.006836:-11.65869	-0.4938574:14.95053:-37.67249	Start	Default	
0.1186523:4.060547:-26.82861	1.973145:2.865234:-26.29248	1.604004:2.052246:-30.52441	1.019531:8.006836:-11.65869	-0.5008016:14.95434:-37.64286	Start	Default	
