ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-4,96582,0,9228516,-28,38428,	-2,562012,3,963867,-26,24854,	1,177734,2,047852,-30,30469,	0,9624023,7,945313,-11,41699,	0,3091115,14,87808,-37,38213,	Start	Default	
-4,96582,0,9228516,-28,38428,	-2,562012,3,963867,-26,24854,	1,177734,2,047852,-30,30469,	0,9624023,7,945313,-11,41699,	0,3159595,14,86657,-37,29426,	Start	Default	
-4,983398,0,9316406,-28,34473,	-2,588379,3,933105,-26,25732,	1,177734,2,039063,-30,30029,	0,9580078,7,945313,-11,41699,	0,3181466,14,86301,-37,27563,	Start	Default	
-4,983398,0,9316406,-28,34473,	-2,588379,3,933105,-26,25732,	1,177734,2,039063,-30,30029,	0,9580078,7,945313,-11,41699,	0,3178606,14,86776,-37,33463,	Start	Default	
-4,983398,0,9316406,-28,34473,	-2,588379,3,933105,-26,25732,	1,177734,2,039063,-30,30029,	0,9580078,7,945313,-11,41699,	0,3160612,14,87144,-37,359,	Start	Default	
-5,000977,0,9140625,-28,33594,	-2,601563,3,919922,-26,24414,	1,177734,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3119546,14,88469,-37,48767,	Start	Default	
-5,000977,0,9140625,-28,33594,	-2,601563,3,919922,-26,24414,	1,177734,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3100815,14,89125,-37,55035,	Start	Default	
-5,000977,0,9140625,-28,33594,	-2,601563,3,919922,-26,24414,	1,177734,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3101167,14,889,-37,51777,	Start	Default	
-4,957031,0,9272461,-28,34912,	-2,592773,3,906738,-26,23535,	1,17334,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3091444,14,89019,-37,52621,	Start	Default	
-4,957031,0,9272461,-28,34912,	-2,592773,3,906738,-26,23535,	1,17334,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3066707,14,89789,-37,59966,	Start	Default	
-4,957031,0,9272461,-28,34912,	-2,592773,3,906738,-26,23535,	1,17334,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3100837,14,89114,-37,51676,	Start	Default	
-4,957031,0,9272461,-28,34912,	-2,592773,3,906738,-26,23535,	1,17334,2,034668,-30,2959,	0,9580078,7,945313,-11,42139,	0,3111764,14,88973,-37,51095,	Start	Default	
-4,913086,0,9316406,-28,3667,	-2,57959,3,893555,-26,26172,	1,17334,2,039063,-30,2959,	0,9580078,7,945313,-11,42139,	0,3115755,14,8917,-37,52972,	Start	Default	
-4,913086,0,9316406,-28,3667,	-2,57959,3,893555,-26,26172,	1,17334,2,039063,-30,2959,	0,9580078,7,945313,-11,42139,	0,3097489,14,89654,-37,57333,	Start	Default	
-4,913086,0,9316406,-28,3667,	-2,57959,3,893555,-26,26172,	1,17334,2,039063,-30,2959,	0,9580078,7,945313,-11,42139,	0,3089351,14,89726,-37,57869,	Start	Default	
-4,913086,0,9316406,-28,3667,	-2,57959,3,893555,-26,26172,	1,17334,2,039063,-30,2959,	0,9580078,7,945313,-11,42139,	0,3108341,14,88887,-37,48907,	Start	Default	
-4,768066,0,9536133,-28,41943,	-2,575195,3,880371,-26,27051,	1,168945,2,043457,-30,2959,	0,9580078,7,945313,-11,41699,	0,3122647,14,88509,-37,44666,	Start	Default	
-4,768066,0,9536133,-28,41943,	-2,575195,3,880371,-26,27051,	1,168945,2,043457,-30,2959,	0,9580078,7,945313,-11,41699,	0,3361841,14,85882,-37,51863,	Start	Default	
-4,768066,0,9536133,-28,41943,	-2,575195,3,880371,-26,27051,	1,168945,2,043457,-30,2959,	0,9580078,7,945313,-11,41699,	0,2995784,14,84402,-37,65006,	Start	Default	
-4,715332,0,9272461,-28,47217,	-2,605957,3,875977,-26,26611,	1,160156,2,047852,-30,2915,	0,9580078,7,945313,-11,41699,	0,3086855,14,78838,-37,39199,	Start	Default	
-4,715332,0,9272461,-28,47217,	-2,605957,3,875977,-26,26611,	1,160156,2,047852,-30,2915,	0,9580078,7,945313,-11,41699,	0,2885279,14,85968,-37,72165,	Start	Default	
