ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2,737793,0,8261719,-27,84814,	-2,540039,3,739746,-26,45947,	1,344727,2,320313,-30,71338,	1,212891,8,081543,-12,31787,	0,3182989,14,83351,-37,22778,	Grasped	Default	
-2,729004,0,8349609,-27,87891,	-2,522461,3,744141,-26,45508,	1,349121,2,320313,-30,70898,	1,212891,8,081543,-12,31787,	0,3187768,14,81036,-37,05339,	Grasped	Default	
-2,729004,0,8349609,-27,87891,	-2,522461,3,744141,-26,45508,	1,349121,2,320313,-30,70898,	1,212891,8,081543,-12,31787,	0,319079,14,89044,-37,21815,	Grasped	Default	
-2,729004,0,8349609,-27,87891,	-2,522461,3,744141,-26,45508,	1,349121,2,320313,-30,70898,	1,212891,8,081543,-12,31787,	0,348217,14,89186,-37,1736,	Grasped	Default	
-2,742188,0,8349609,-27,93164,	-2,496094,3,783691,-26,4375,	1,353516,2,320313,-30,70459,	1,212891,8,081543,-12,31787,	0,3374647,14,89443,-37,38311,	Grasped	Default	
-2,742188,0,8349609,-27,93164,	-2,496094,3,783691,-26,4375,	1,353516,2,320313,-30,70459,	1,212891,8,081543,-12,31787,	0,337047,14,89694,-37,40636,	Grasped	Default	
-2,742188,0,8349609,-27,93164,	-2,496094,3,783691,-26,4375,	1,353516,2,320313,-30,70459,	1,212891,8,081543,-12,31787,	0,3174521,14,91378,-37,40191,	Grasped	Default	
-2,891602,0,8393555,-27,99756,	-2,478516,3,805664,-26,40234,	1,35791,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3132024,14,91891,-37,4292,	Grasped	Default	
-2,891602,0,8393555,-27,99756,	-2,478516,3,805664,-26,40234,	1,35791,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3115962,14,9232,-37,46181,	Grasped	Default	
-2,891602,0,8393555,-27,99756,	-2,478516,3,805664,-26,40234,	1,35791,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3109956,14,92287,-37,43362,	Grasped	Default	
-2,891602,0,8393555,-27,99756,	-2,478516,3,805664,-26,40234,	1,35791,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,310533,14,92404,-37,43948,	Grasped	Default	
-2,891602,0,8393555,-27,99756,	-2,478516,3,805664,-26,40234,	1,35791,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3114532,14,92251,-37,41644,	Grasped	Default	
-3,010254,0,8745117,-28,07227,	-2,403809,3,827637,-26,37598,	1,362305,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3202385,14,92047,-37,53887,	Grasped	Default	
-3,010254,0,8745117,-28,07227,	-2,403809,3,827637,-26,37598,	1,362305,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3239478,14,91937,-37,55459,	Grasped	Default	
-3,010254,0,8745117,-28,07227,	-2,403809,3,827637,-26,37598,	1,362305,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,324578,14,91803,-37,52336,	Grasped	Default	
-3,010254,0,8745117,-28,07227,	-2,403809,3,827637,-26,37598,	1,362305,2,315918,-30,7002,	1,212891,8,081543,-12,31787,	0,3218395,14,92057,-37,54151,	Grasped	Default	
-3,04541,0,909668,-28,09424,	-2,342285,3,818848,-26,37158,	1,366699,2,320313,-30,6958,	1,212891,8,081543,-12,31787,	0,3203283,14,92027,-37,51764,	Grasped	Default	
-3,04541,0,909668,-28,09424,	-2,342285,3,818848,-26,37158,	1,366699,2,320313,-30,6958,	1,212891,8,081543,-12,31787,	0,3182681,14,837,-37,20786,	Grasped	Default	
-3,04541,0,909668,-28,09424,	-2,342285,3,818848,-26,37158,	1,366699,2,320313,-30,6958,	1,212891,8,081543,-12,31787,	0,2821496,14,92548,-37,99779,	Grasped	Default	
-3,106934,0,8920898,-28,13818,	-2,320313,3,79248,-26,37598,	1,375488,2,320313,-30,68701,	1,212891,8,081543,-12,31787,	0,2823913,14,924,-37,99836,	Grasped	Default	
-3,106934,0,8920898,-28,13818,	-2,320313,3,79248,-26,37598,	1,375488,2,320313,-30,68701,	1,212891,8,081543,-12,31787,	0,2816986,14,92282,-37,99873,	Grasped	Default	
-3,106934,0,8920898,-28,13818,	-2,320313,3,79248,-26,37598,	1,375488,2,320313,-30,68701,	1,212891,8,081543,-12,31787,	0,2934302,14,87387,-37,78505,	Grasped	Default	
-3,106934,0,8920898,-28,13818,	-2,320313,3,79248,-26,37598,	1,375488,2,320313,-30,68701,	1,212891,8,081543,-12,31787,	0,2879481,14,92276,-37,99908,	Grasped	Default	
-3,106934,0,8613281,-28,16895,	-2,307129,3,779297,-26,36279,	1,375488,2,320313,-30,68262,	1,212891,8,081543,-12,31787,	0,3125881,14,89137,-37,86431,	Grasped	Default	
-3,106934,0,8613281,-28,16895,	-2,307129,3,779297,-26,36279,	1,375488,2,320313,-30,68262,	1,212891,8,081543,-12,31787,	0,3129583,14,85969,-37,72963,	Grasped	Default	
-3,106934,0,8613281,-28,16895,	-2,307129,3,779297,-26,36279,	1,375488,2,320313,-30,68262,	1,212891,8,081543,-12,31787,	0,2901534,14,88611,-37,83705,	Grasped	Default	
-3,106934,0,8613281,-28,16895,	-2,307129,3,779297,-26,36279,	1,375488,2,320313,-30,68262,	1,212891,8,081543,-12,31787,	0,2842343,14,92212,-37,99948,	Grasped	Default	
-3,133301,0,8217773,-28,19531,	-2,276367,3,810059,-26,33203,	1,379883,2,324707,-30,68262,	1,212891,8,081543,-12,31787,	0,2860503,14,92184,-37,99961,	Grasped	Default	
-3,133301,0,8217773,-28,19531,	-2,276367,3,810059,-26,33203,	1,379883,2,324707,-30,68262,	1,212891,8,081543,-12,31787,	0,2821217,14,91363,-37,96616,	Grasped	Default	
-3,133301,0,8217773,-28,19531,	-2,276367,3,810059,-26,33203,	1,379883,2,324707,-30,68262,	1,212891,8,081543,-12,31787,	0,2807663,14,92161,-37,99951,	Grasped	Default	
-3,225586,0,769043,-28,26563,	-2,267578,3,818848,-26,32324,	1,379883,2,333496,-30,68262,	1,212891,8,081543,-12,31787,	0,281351,14,92178,-37,99964,	Grasped	Default	
-3,225586,0,769043,-28,26563,	-2,267578,3,818848,-26,32324,	1,379883,2,333496,-30,68262,	1,212891,8,081543,-12,31787,	0,2882158,14,92217,-37,99964,	Grasped	Default	
-3,225586,0,769043,-28,26563,	-2,267578,3,818848,-26,32324,	1,379883,2,333496,-30,68262,	1,212891,8,081543,-12,31787,	0,3142061,14,9227,-38,00004,	Grasped	Default	
-3,225586,0,769043,-28,26563,	-2,267578,3,818848,-26,32324,	1,379883,2,333496,-30,68262,	1,212891,8,081543,-12,31787,	0,3141631,14,92261,-37,99993,	Grasped	Default	
-3,287109,0,637207,-28,35352,	-2,223633,3,836426,-26,31006,	1,388672,2,337891,-30,68262,	1,212891,8,081543,-12,31787,	0,3056377,14,92263,-37,99967,	Grasped	Default	
-3,287109,0,637207,-28,35352,	-2,223633,3,836426,-26,31006,	1,388672,2,337891,-30,68262,	1,212891,8,081543,-12,31787,	0,2913083,14,92226,-37,9995,	Grasped	Default	
