ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.638672:0.004394531:-28.81934	-2.544434:4.139648:-25.72119	1.669922:2.43457:-30.60791	1.02832:8.068359:-12.22119	0.325337:14.83114:-37.70662	Start	Bottle	
-3.638672:0.004394531:-28.81934	-2.544434:4.139648:-25.72119	1.669922:2.43457:-30.60791	1.02832:8.068359:-12.22119	0.3192984:14.86088:-37.80898	Start	Bottle	
-3.638672:0.004394531:-28.81934	-2.544434:4.139648:-25.72119	1.669922:2.43457:-30.60791	1.02832:8.068359:-12.22119	0.3142039:14.8745:-37.85472	Start	Bottle	
-3.638672:0.004394531:-28.81934	-2.544434:4.139648:-25.72119	1.669922:2.43457:-30.60791	1.02832:8.068359:-12.22119	0.285908:14.88913:-37.89822	Start	Bottle	
-3.669434:0.01757813:-28.81934	-2.487305:4.390137:-25.7124	1.678711:2.443359:-30.6123	1.02832:8.068359:-12.22119	0.2871879:14.87949:-37.86071	Start	Bottle	
-3.669434:0.01757813:-28.81934	-2.487305:4.390137:-25.7124	1.678711:2.443359:-30.6123	1.02832:8.068359:-12.22119	0.2846521:14.89156:-37.90638	Start	Bottle	
-3.669434:0.01757813:-28.81934	-2.487305:4.390137:-25.7124	1.678711:2.443359:-30.6123	1.02832:8.068359:-12.22119	0.2807773:14.89129:-37.90315	Start	Default	
-3.691406:0.04394531:-28.82813	-2.412598:4.473633:-25.69482	1.683105:2.452148:-30.6167	1.02832:8.068359:-12.22119	0.2773199:14.89682:-37.92336	Start	Default	
-3.691406:0.04394531:-28.82813	-2.412598:4.473633:-25.69482	1.683105:2.452148:-30.6167	1.02832:8.068359:-12.22119	0.2744924:14.91463:-37.99322	Start	Default	
-3.691406:0.04394531:-28.82813	-2.412598:4.473633:-25.69482	1.683105:2.452148:-30.6167	1.02832:8.068359:-12.22119	0.2754341:14.91455:-37.99316	Start	Default	
-3.739746:0.08789063:-28.83252	-2.351074:4.486816:-25.67725	1.6875:2.465332:-30.62109	1.02832:8.068359:-12.22119	0.2760522:14.91601:-37.99908	Start	Default	
-3.739746:0.08789063:-28.83252	-2.351074:4.486816:-25.67725	1.6875:2.465332:-30.62109	1.02832:8.068359:-12.22119	0.2754066:14.9161:-37.9992	Start	Default	
-3.739746:0.08789063:-28.83252	-2.351074:4.486816:-25.67725	1.6875:2.465332:-30.62109	1.02832:8.068359:-12.22119	0.2752966:14.91512:-37.99528	Start	Default	
