ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2,799316,2,768555,-26,31445,	-1,177734,2,478516,-25,75635,	1,305176,1,889648,-30,18164,	0,909668,8,05957,-12,19922,	0,3688538,14,89694,-36,89489,	Start	Default	
-2,786133,2,742188,-26,30566,	-1,217285,2,469727,-25,76514,	1,291992,1,889648,-30,18604,	0,909668,8,05957,-12,19922,	0,3664244,14,90049,-36,92124,	Start	Default	
-2,786133,2,742188,-26,30566,	-1,217285,2,469727,-25,76514,	1,291992,1,889648,-30,18604,	0,909668,8,05957,-12,19922,	0,3684318,14,89928,-36,83758,	Start	Default	
-2,786133,2,742188,-26,30566,	-1,217285,2,469727,-25,76514,	1,291992,1,889648,-30,18604,	0,909668,8,05957,-12,19922,	0,3672312,14,90463,-36,9054,	Start	Default	
-2,781738,2,777344,-26,27051,	-1,243652,2,469727,-25,77393,	1,278809,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,369691,14,90472,-36,88033,	Start	Default	
-2,781738,2,777344,-26,27051,	-1,243652,2,469727,-25,77393,	1,278809,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3741578,14,90251,-36,76817,	Start	Default	
-2,781738,2,777344,-26,27051,	-1,243652,2,469727,-25,77393,	1,278809,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3762657,14,90324,-36,75491,	Start	Default	
-2,707031,2,816895,-26,17822,	-1,283203,2,460938,-25,7915,	1,27002,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3794992,14,90283,-36,70534,	Start	Default	
-2,707031,2,816895,-26,17822,	-1,283203,2,460938,-25,7915,	1,27002,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3809157,14,90024,-36,63874,	Start	Default	
-2,707031,2,816895,-26,17822,	-1,283203,2,460938,-25,7915,	1,27002,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3701872,14,91168,-36,80587,	Start	Default	
-2,707031,2,816895,-26,17822,	-1,283203,2,460938,-25,7915,	1,27002,1,880859,-30,18604,	0,909668,8,05957,-12,19922,	0,3731257,14,91073,-36,71889,	Start	Default	
-2,66748,2,834473,-26,13428,	-1,322754,2,460938,-25,82227,	1,265625,1,885254,-30,19043,	0,909668,8,05957,-12,19922,	0,3723634,14,9107,-36,73694,	Start	Default	
-2,66748,2,834473,-26,13428,	-1,322754,2,460938,-25,82227,	1,265625,1,885254,-30,19043,	0,909668,8,05957,-12,19922,	0,38178,14,90243,-36,57999,	Start	Default	
-2,66748,2,834473,-26,13428,	-1,322754,2,460938,-25,82227,	1,265625,1,885254,-30,19043,	0,909668,8,05957,-12,19922,	0,3955389,14,89062,-36,37121,	Start	Default	
-2,66748,2,834473,-26,13428,	-1,322754,2,460938,-25,82227,	1,265625,1,885254,-30,19043,	0,909668,8,05957,-12,19922,	0,3930907,14,89406,-36,41064,	Start	Default	
-2,614746,2,86084,-26,1167,	-1,379883,2,474121,-25,83545,	1,256836,1,889648,-30,19922,	0,909668,8,05957,-12,19922,	0,3936899,14,89383,-36,40425,	Start	Default	
-2,614746,2,86084,-26,1167,	-1,379883,2,474121,-25,83545,	1,256836,1,889648,-30,19922,	0,909668,8,05957,-12,19922,	0,4036207,14,88497,-36,19518,	Start	Default	
-2,614746,2,86084,-26,1167,	-1,379883,2,474121,-25,83545,	1,256836,1,889648,-30,19922,	0,909668,8,05957,-12,19922,	0,4142873,14,8773,-35,92001,	Start	Default	
-2,597168,2,847656,-26,07275,	-1,458984,2,447754,-25,86621,	1,248047,1,894043,-30,20361,	0,909668,8,05957,-12,19922,	0,4051872,14,88663,-36,21479,	Start	Default	
-2,597168,2,847656,-26,07275,	-1,458984,2,447754,-25,86621,	1,248047,1,894043,-30,20361,	0,909668,8,05957,-12,19922,	0,4077597,14,88623,-36,15168,	Start	Default	
-2,597168,2,847656,-26,07275,	-1,458984,2,447754,-25,86621,	1,248047,1,894043,-30,20361,	0,909668,8,05957,-12,19922,	0,4024734,14,89053,-36,28313,	Start	Default	
-2,597168,2,847656,-26,07275,	-1,458984,2,447754,-25,86621,	1,248047,1,894043,-30,20361,	0,909668,8,05957,-12,19922,	0,3953256,14,8964,-36,43095,	Start	Default	
-2,610352,2,838867,-26,00684,	-1,485352,2,443359,-25,89697,	1,239258,1,898438,-30,19922,	0,909668,8,05957,-12,19922,	0,4052464,14,8898,-36,19711,	Start	Default	
-2,610352,2,838867,-26,00684,	-1,485352,2,443359,-25,89697,	1,239258,1,898438,-30,19922,	0,909668,8,05957,-12,19922,	0,4064945,14,88961,-36,17957,	Start	Default	
-2,610352,2,838867,-26,00684,	-1,485352,2,443359,-25,89697,	1,239258,1,898438,-30,19922,	0,909668,8,05957,-12,19922,	0,4127307,14,88397,-36,0392,	Start	Default	
-2,610352,2,838867,-26,00684,	-1,485352,2,443359,-25,89697,	1,239258,1,898438,-30,19922,	0,909668,8,05957,-12,19922,	0,402104,14,88972,-36,30384,	Start	Default	
-2,588379,2,834473,-25,94092,	-1,494141,2,438965,-25,91895,	1,234863,1,902832,-30,19922,	0,909668,8,05957,-12,19922,	0,4033361,14,88965,-36,2871,	Start	Default	
-2,588379,2,834473,-25,94092,	-1,494141,2,438965,-25,91895,	1,234863,1,902832,-30,19922,	0,909668,8,05957,-12,19922,	0,3807855,14,88515,-36,95752,	Start	Default	
-2,588379,2,834473,-25,94092,	-1,494141,2,438965,-25,91895,	1,234863,1,902832,-30,19922,	0,909668,8,05957,-12,19922,	0,3614478,14,84232,-37,27542,	Start	Default	
-2,588379,2,834473,-25,94092,	-1,494141,2,438965,-25,91895,	1,234863,1,902832,-30,19922,	0,909668,8,05957,-12,19922,	0,3185549,14,91551,-37,88516,	Start	Default	
-2,540039,2,843262,-25,92773,	-1,50293,2,452148,-25,92773,	1,226074,1,907227,-30,20801,	0,909668,8,05957,-12,19922,	0,3200202,14,91041,-37,82584,	Start	Default	
-2,540039,2,843262,-25,92773,	-1,50293,2,452148,-25,92773,	1,226074,1,907227,-30,20801,	0,909668,8,05957,-12,19922,	0,3274612,14,89671,-37,67555,	Start	Default	
-2,540039,2,843262,-25,92773,	-1,50293,2,452148,-25,92773,	1,226074,1,907227,-30,20801,	0,909668,8,05957,-12,19922,	0,3190929,14,91116,-37,84276,	Start	Default	
-2,491699,2,869629,-25,92334,	-1,54248,2,474121,-25,91455,	1,22168,1,916016,-30,2168,	0,909668,8,05957,-12,19922,	0,329425,14,91002,-37,84812,	Start	Default	
-2,491699,2,869629,-25,92334,	-1,54248,2,474121,-25,91455,	1,22168,1,916016,-30,2168,	0,909668,8,05957,-12,19922,	0,3449993,14,89712,-37,73726,	Start	Default	
