ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3,796875,0,2504883,-28,25244,	-2,518066,4,016602,-26,27051,	1,45459,2,39502,-30,25635,	0,918457,8,046387,-12,08936,	0,3325316,14,95447,-37,0532,	Start	Default	
-3,665039,0,2768555,-28,19092,	-2,562012,4,047363,-26,27051,	1,450195,2,408203,-30,25635,	0,9140625,8,046387,-12,08936,	0,3286504,14,95583,-37,08928,	ReachForBottle	Default	
-3,665039,0,2768555,-28,19092,	-2,562012,4,047363,-26,27051,	1,450195,2,408203,-30,25635,	0,9140625,8,046387,-12,08936,	0,328131,14,9569,-37,06974,	ReachForBottle	Default	
-3,665039,0,2768555,-28,19092,	-2,562012,4,047363,-26,27051,	1,450195,2,408203,-30,25635,	0,9140625,8,046387,-12,08936,	0,3293354,14,95867,-37,0302,	ReachForBottle	Default	
-3,55957,0,3427734,-28,12939,	-2,605957,4,056152,-26,28369,	1,445801,2,412598,-30,26514,	0,9140625,8,046387,-12,08936,	0,3280445,14,95752,-37,07138,	ReachForBottle	Default	
-3,55957,0,3427734,-28,12939,	-2,605957,4,056152,-26,28369,	1,445801,2,412598,-30,26514,	0,9140625,8,046387,-12,08936,	0,3246851,14,9545,-37,16605,	ReachForBottle	Default	
-3,55957,0,3427734,-28,12939,	-2,605957,4,056152,-26,28369,	1,445801,2,412598,-30,26514,	0,9140625,8,046387,-12,08936,	0,3276253,14,95609,-37,10798,	ReachForBottle	Default	
-3,379395,0,5009766,-28,09863,	-2,649902,4,056152,-26,2793,	1,441406,2,412598,-30,27393,	0,9140625,8,046387,-12,08936,	0,3273432,14,95487,-37,13683,	ReachForBottle	Default	
-3,379395,0,5009766,-28,09863,	-2,649902,4,056152,-26,2793,	1,441406,2,412598,-30,27393,	0,9140625,8,046387,-12,08936,	0,3276178,14,95397,-37,13957,	ReachForBottle	Default	
-3,379395,0,5009766,-28,09863,	-2,649902,4,056152,-26,2793,	1,441406,2,412598,-30,27393,	0,9140625,8,046387,-12,08936,	0,3286053,14,95382,-37,11839,	ReachForBottle	Default	
-3,379395,0,5009766,-28,09863,	-2,649902,4,056152,-26,2793,	1,441406,2,412598,-30,27393,	0,9140625,8,046387,-12,08936,	0,328328,14,95469,-37,09731,	ReachForBottle	Default	
-3,199219,0,4702148,-27,99756,	-2,711426,4,060547,-26,26611,	1,432617,2,412598,-30,27832,	0,9140625,8,046387,-12,08936,	0,3298082,14,95534,-37,05877,	ReachForBottle	Default	
-3,199219,0,4702148,-27,99756,	-2,711426,4,060547,-26,26611,	1,432617,2,412598,-30,27832,	0,9140625,8,046387,-12,08936,	0,3298879,14,955,-37,04972,	ReachForBottle	Default	
-3,199219,0,4702148,-27,99756,	-2,711426,4,060547,-26,26611,	1,432617,2,412598,-30,27832,	0,9140625,8,046387,-12,08936,	0,327869,14,95327,-37,09049,	ReachForBottle	Default	
-3,080566,0,347168,-27,94482,	-2,737793,4,047363,-26,29688,	1,415039,2,416992,-30,28271,	0,9140625,8,046387,-12,08936,	0,3384593,14,9528,-36,83533,	ReachForBottle	Default	
-3,080566,0,347168,-27,94482,	-2,737793,4,047363,-26,29688,	1,415039,2,416992,-30,28271,	0,9140625,8,046387,-12,08936,	0,495127,14,74338,-36,53605,	ReachForBottle	Default	
-3,080566,0,347168,-27,94482,	-2,737793,4,047363,-26,29688,	1,415039,2,416992,-30,28271,	0,9140625,8,046387,-12,08936,	0,4225006,14,79463,-37,56045,	ReachForBottle	Default	
-3,001465,0,3999023,-27,89209,	-2,808105,4,025391,-26,33203,	1,401855,2,425781,-30,28271,	0,9140625,8,046387,-12,08936,	0,3856971,14,8522,-37,88076,	ReachForBottle	CupRight	
-3,001465,0,3999023,-27,89209,	-2,808105,4,025391,-26,33203,	1,401855,2,425781,-30,28271,	0,9140625,8,046387,-12,08936,	0,3461991,14,90232,-38,01962,	ReachForBottle	Default	
-3,001465,0,3999023,-27,89209,	-2,808105,4,025391,-26,33203,	1,401855,2,425781,-30,28271,	0,9140625,8,046387,-12,08936,	0,3575936,14,88672,-37,99131,	ReachForBottle	Default	
-3,001465,0,3999023,-27,89209,	-2,808105,4,025391,-26,33203,	1,401855,2,425781,-30,28271,	0,9140625,8,046387,-12,08936,	0,3602028,14,8628,-37,94753,	ReachForBottle	Default	
-2,887207,0,4482422,-27,82617,	-2,882813,4,029785,-26,33203,	1,388672,2,430176,-30,28711,	0,9140625,8,046387,-12,08936,	0,3371014,14,88206,-37,97965,	ReachForBottle	CupRight	
-2,887207,0,4482422,-27,82617,	-2,882813,4,029785,-26,33203,	1,388672,2,430176,-30,28711,	0,9140625,8,046387,-12,08936,	0,3273248,14,89495,-38,00613,	ReachForBottle	CupRight	
-2,887207,0,4482422,-27,82617,	-2,882813,4,029785,-26,33203,	1,388672,2,430176,-30,28711,	0,9140625,8,046387,-12,08936,	0,3582733,14,85706,-37,92923,	ReachForBottle	CupRight	
-2,878418,0,4394531,-27,81299,	-2,966309,4,016602,-26,32764,	1,371094,2,43457,-30,2959,	0,9140625,8,046387,-12,08936,	0,3489504,14,86907,-37,95401,	ReachForBottle	CupRight	
-2,878418,0,4394531,-27,81299,	-2,966309,4,016602,-26,32764,	1,371094,2,43457,-30,2959,	0,9140625,8,046387,-12,08936,	0,356298,14,85889,-37,93377,	ReachForBottle	CupRight	
-2,878418,0,4394531,-27,81299,	-2,966309,4,016602,-26,32764,	1,371094,2,43457,-30,2959,	0,9140625,8,046387,-12,08936,	0,3735527,14,8377,-37,89106,	ReachForBottle	CupRight	
-2,878418,0,4394531,-27,81299,	-2,966309,4,016602,-26,32764,	1,371094,2,43457,-30,2959,	0,9140625,8,046387,-12,08936,	0,3828424,14,82582,-37,86707,	ReachForBottle	CupRight	
-2,825684,0,4658203,-27,79102,	-2,99707,3,999023,-26,34082,	1,362305,2,430176,-30,30469,	0,9140625,8,046387,-12,08936,	0,3778987,14,83253,-37,88098,	ReachForBottle	CupRight	
-2,825684,0,4658203,-27,79102,	-2,99707,3,999023,-26,34082,	1,362305,2,430176,-30,30469,	0,9140625,8,046387,-12,08936,	0,3784404,14,83183,-37,8797,	ReachForBottle	CupRight	
-2,825684,0,4658203,-27,79102,	-2,99707,3,999023,-26,34082,	1,362305,2,430176,-30,30469,	0,9140625,8,046387,-12,08936,	0,3830324,14,8254,-37,86657,	ReachForBottle	CupRight	
-2,750977,0,487793,-27,79541,	-3,071777,3,990234,-26,36279,	1,353516,2,43457,-30,31348,	0,9140625,8,046387,-12,08936,	0,3375001,14,87424,-37,95729,	ReachForBottle	CupRight	
-2,750977,0,487793,-27,79541,	-3,071777,3,990234,-26,36279,	1,353516,2,43457,-30,31348,	0,9140625,8,046387,-12,08936,	0,3051189,14,90386,-38,01251,	ReachForBottle	Default	
-2,750977,0,487793,-27,79541,	-3,071777,3,990234,-26,36279,	1,353516,2,43457,-30,31348,	0,9140625,8,046387,-12,08936,	0,3126281,14,8899,-37,97895,	ReachForBottle	Bottle	
-2,750977,0,487793,-27,79541,	-3,071777,3,990234,-26,36279,	1,353516,2,43457,-30,31348,	0,9140625,8,046387,-12,08936,	0,3185069,14,87769,-37,94398,	ReachForBottle	Bottle	
-2,685059,0,5888672,-27,83496,	-3,102539,4,016602,-26,38916,	1,344727,2,443359,-30,31348,	0,9140625,8,046387,-12,08936,	0,3177604,14,90567,-38,01088,	ReachForBottle	Bottle	
-2,685059,0,5888672,-27,83496,	-3,102539,4,016602,-26,38916,	1,344727,2,443359,-30,31348,	0,9140625,8,046387,-12,08936,	0,3075455,14,87278,-37,92353,	ReachForBottle	Bottle	
-2,685059,0,5888672,-27,83496,	-3,102539,4,016602,-26,38916,	1,344727,2,443359,-30,31348,	0,9140625,8,046387,-12,08936,	0,2974751,14,89318,-37,97156,	ReachForBottle	Bottle	
-2,685059,0,5888672,-27,83496,	-3,102539,4,016602,-26,38916,	1,344727,2,443359,-30,31348,	0,9140625,8,046387,-12,08936,	0,2953884,14,90773,-38,00839,	ReachForBottle	Bottle	
-2,605957,1,476563,-28,05908,	-3,076172,3,946289,-26,32324,	1,494141,2,746582,-30,25195,	0,9140625,8,046387,-12,08936,	0,2939772,14,90618,-38,00433,	ReachForBottle	Bottle	
-2,605957,1,476563,-28,05908,	-3,076172,3,946289,-26,32324,	1,494141,2,746582,-30,25195,	0,9140625,8,046387,-12,08936,	0,2943859,14,89885,-37,98548,	ReachForBottle	Bottle	
-2,605957,1,476563,-28,05908,	-3,076172,3,946289,-26,32324,	1,494141,2,746582,-30,25195,	0,9140625,8,046387,-12,08936,	0,2942719,14,89538,-37,97585,	ReachForBottle	Bottle	
-2,333496,3,55957,-28,18213,	-2,641113,3,454102,-26,06396,	1,933594,3,339844,-30,17285,	0,9140625,8,046387,-12,08936,	0,2938955,14,90646,-38,00691,	ReachForBottle	Bottle	
-2,333496,3,55957,-28,18213,	-2,641113,3,454102,-26,06396,	1,933594,3,339844,-30,17285,	0,9140625,8,046387,-12,08936,	0,2937995,14,89731,-37,98174,	ReachForBottle	Bottle	
-2,333496,3,55957,-28,18213,	-2,641113,3,454102,-26,06396,	1,933594,3,339844,-30,17285,	0,9140625,8,046387,-12,08936,	0,2965164,14,83862,-37,82806,	ReachForBottle	Bottle	
-1,779785,5,115234,-27,86572,	-1,898438,3,79248,-25,74316,	2,408203,4,025391,-30,01904,	0,9140625,8,046387,-12,08936,	0,2954413,14,85378,-37,87033,	ReachForBottle	Bottle	
-1,779785,5,115234,-27,86572,	-1,898438,3,79248,-25,74316,	2,408203,4,025391,-30,01904,	0,9140625,8,046387,-12,08936,	0,2953792,14,86731,-37,90323,	ReachForBottle	Bottle	
-1,779785,5,115234,-27,86572,	-1,898438,3,79248,-25,74316,	2,408203,4,025391,-30,01904,	0,9140625,8,046387,-12,08936,	0,2963328,14,89856,-37,98601,	ReachForBottle	Bottle	
-1,779785,5,115234,-27,86572,	-1,898438,3,79248,-25,74316,	2,408203,4,025391,-30,01904,	0,9140625,8,046387,-12,08936,	0,2969927,14,89815,-37,98611,	ReachForBottle	Bottle	
-1,524902,5,554688,-27,77783,	-1,401855,4,17041,-25,53662,	2,750977,4,504395,-29,87402,	0,9140625,8,046387,-12,08936,	0,2983088,14,87151,-37,91786,	ReachForBottle	Bottle	
-1,524902,5,554688,-27,77783,	-1,401855,4,17041,-25,53662,	2,750977,4,504395,-29,87402,	0,9140625,8,046387,-12,08936,	0,297251,14,85897,-37,88608,	ReachForBottle	Bottle	
-1,524902,5,554688,-27,77783,	-1,401855,4,17041,-25,53662,	2,750977,4,504395,-29,87402,	0,9140625,8,046387,-12,08936,	0,2964375,14,85804,-37,88168,	ReachForBottle	Bottle	
-1,384277,5,967773,-27,75146,	-0,9492188,4,258301,-25,42676,	3,106934,4,851563,-29,68506,	0,9140625,8,046387,-12,08936,	0,2951137,14,85646,-37,87717,	ReachForBottle	Bottle	
-1,384277,5,967773,-27,75146,	-0,9492188,4,258301,-25,42676,	3,106934,4,851563,-29,68506,	0,9140625,8,046387,-12,08936,	0,296071,14,84493,-37,8452,	ReachForBottle	Bottle	
-1,384277,5,967773,-27,75146,	-0,9492188,4,258301,-25,42676,	3,106934,4,851563,-29,68506,	0,9140625,8,046387,-12,08936,	0,2959704,14,83525,-37,81797,	ReachForBottle	Bottle	
-1,384277,5,967773,-27,75146,	-0,9492188,4,258301,-25,42676,	3,106934,4,851563,-29,68506,	0,9140625,8,046387,-12,08936,	0,295182,14,83702,-37,82362,	ReachForBottle	Bottle	
-1,199707,6,429199,-27,83936,	-0,5185547,4,5,-25,31689,	3,827637,5,238281,-29,43457,	0,9140625,8,046387,-12,08936,	0,2940656,14,83298,-37,81271,	ReachForBottle	Bottle	
-1,199707,6,429199,-27,83936,	-0,5185547,4,5,-25,31689,	3,827637,5,238281,-29,43457,	0,9140625,8,046387,-12,08936,	0,2944489,14,82295,-37,78537,	ReachForBottle	Bottle	
