ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2,847656,0,215332,-27,9624,	-2,518066,4,350586,-26,29688,	1,476563,2,100586,-30,90234,	0,909668,8,094727,-12,42773,	0,3338869,14,94274,-37,08738,	Start	Default	
-2,847656,0,215332,-27,9624,	-2,518066,4,350586,-26,29688,	1,476563,2,100586,-30,90234,	0,909668,8,094727,-12,42773,	0,3333451,14,94296,-37,10501,	Start	Default	
-2,847656,0,215332,-27,9624,	-2,518066,4,350586,-26,29688,	1,476563,2,100586,-30,90234,	0,909668,8,094727,-12,42773,	0,33308,14,94066,-37,10161,	Start	Default	
-2,847656,0,215332,-27,9624,	-2,518066,4,350586,-26,29688,	1,476563,2,100586,-30,90234,	0,909668,8,094727,-12,42773,	0,3343027,14,94001,-37,0871,	Start	Default	
-2,86084,0,1801758,-27,97559,	-2,478516,4,324219,-26,29688,	1,485352,2,10498,-30,89795,	0,909668,8,094727,-12,42773,	0,3342954,14,94031,-37,08882,	Start	Default	
-2,86084,0,1801758,-27,97559,	-2,478516,4,324219,-26,29688,	1,485352,2,10498,-30,89795,	0,909668,8,094727,-12,42773,	0,3333149,14,93937,-37,12318,	Start	Default	
-2,86084,0,1801758,-27,97559,	-2,478516,4,324219,-26,29688,	1,485352,2,10498,-30,89795,	0,909668,8,094727,-12,42773,	0,3324986,14,94029,-37,14154,	Start	Default	
-2,913574,0,1230469,-28,02393,	-2,377441,4,324219,-26,27051,	1,494141,2,096191,-30,89795,	0,909668,8,094727,-12,42773,	0,3313804,14,93967,-37,17569,	Start	Default	
-2,913574,0,1230469,-28,02393,	-2,377441,4,324219,-26,27051,	1,494141,2,096191,-30,89795,	0,909668,8,094727,-12,42773,	0,3307002,14,93898,-37,17796,	Start	Default	
-2,913574,0,1230469,-28,02393,	-2,377441,4,324219,-26,27051,	1,494141,2,096191,-30,89795,	0,909668,8,094727,-12,42773,	0,3299885,14,9405,-37,19388,	Start	Default	
-2,913574,0,1230469,-28,02393,	-2,377441,4,324219,-26,27051,	1,494141,2,096191,-30,89795,	0,909668,8,094727,-12,42773,	0,3310518,14,94196,-37,16275,	Start	Default	
-2,988281,0,06152344,-28,06787,	-2,293945,4,346191,-26,24414,	1,50293,2,083008,-30,89355,	0,909668,8,094727,-12,42773,	0,3317127,14,94331,-37,1562,	Start	Default	
-2,988281,0,06152344,-28,06787,	-2,293945,4,346191,-26,24414,	1,50293,2,083008,-30,89355,	0,909668,8,094727,-12,42773,	0,3330788,14,9429,-37,12858,	Start	Default	
-2,988281,0,06152344,-28,06787,	-2,293945,4,346191,-26,24414,	1,50293,2,083008,-30,89355,	0,909668,8,094727,-12,42773,	0,3341479,14,94364,-37,09276,	Start	Default	
-3,054199,0,07470703,-28,09863,	-2,280762,4,333008,-26,23535,	1,50293,2,074219,-30,88916,	0,909668,8,094727,-12,42773,	0,3360434,14,94623,-37,0362,	Start	Default	
-3,054199,0,07470703,-28,09863,	-2,280762,4,333008,-26,23535,	1,50293,2,074219,-30,88916,	0,909668,8,094727,-12,42773,	0,3374563,14,94942,-36,95993,	Start	Default	
-3,054199,0,07470703,-28,09863,	-2,280762,4,333008,-26,23535,	1,50293,2,074219,-30,88916,	0,909668,8,094727,-12,42773,	0,3380394,14,95189,-36,92525,	Start	Default	
-3,054199,0,07470703,-28,09863,	-2,280762,4,333008,-26,23535,	1,50293,2,074219,-30,88916,	0,909668,8,094727,-12,42773,	0,3347575,14,95232,-37,00518,	Start	Default	
-3,14209,0,04394531,-28,125,	-2,267578,4,337402,-26,23975,	1,511719,2,069824,-30,88477,	0,909668,8,094727,-12,42773,	0,3351201,14,95407,-36,84462,	Start	Default	
-3,14209,0,04394531,-28,125,	-2,267578,4,337402,-26,23975,	1,511719,2,069824,-30,88477,	0,909668,8,094727,-12,42773,	0,3449249,14,94224,-36,0836,	Start	Default	
-3,14209,0,04394531,-28,125,	-2,267578,4,337402,-26,23975,	1,511719,2,069824,-30,88477,	0,909668,8,094727,-12,42773,	0,3326782,14,8973,-37,10955,	Start	Default	
-3,159668,0,01757813,-28,15576,	-2,280762,4,333008,-26,23096,	1,516113,2,061035,-30,88477,	0,909668,8,094727,-12,42773,	0,3139316,14,84613,-37,52535,	Start	Default	
-3,159668,0,01757813,-28,15576,	-2,280762,4,333008,-26,23096,	1,516113,2,061035,-30,88477,	0,909668,8,094727,-12,42773,	0,27992,14,90595,-37,96827,	Start	Bottle	
-3,159668,0,01757813,-28,15576,	-2,280762,4,333008,-26,23096,	1,516113,2,061035,-30,88477,	0,909668,8,094727,-12,42773,	0,2938803,14,89106,-37,91233,	Start	Bottle	
-3,159668,0,01757813,-28,15576,	-2,280762,4,333008,-26,23096,	1,516113,2,061035,-30,88477,	0,909668,8,094727,-12,42773,	0,3341529,14,86536,-37,83625,	Start	Bottle	
-3,181641,0,004394531,-28,19531,	-2,254395,4,311035,-26,23975,	1,516113,2,06543,-30,88477,	0,909668,8,094727,-12,42773,	0,2961714,14,82689,-37,68409,	Start	Bottle	
-3,181641,0,004394531,-28,19531,	-2,254395,4,311035,-26,23975,	1,516113,2,06543,-30,88477,	0,909668,8,094727,-12,42773,	0,2859989,14,85499,-37,77143,	Start	Default	
-3,181641,0,004394531,-28,19531,	-2,254395,4,311035,-26,23975,	1,516113,2,06543,-30,88477,	0,909668,8,094727,-12,42773,	0,2876985,14,84299,-37,72933,	Start	Bottle	
-3,181641,0,004394531,-28,19531,	-2,254395,4,311035,-26,23975,	1,516113,2,06543,-30,88477,	0,909668,8,094727,-12,42773,	0,2923223,14,88842,-37,90273,	Start	Bottle	
-3,260742,-0,08349609,-28,23047,	-2,232422,4,297852,-26,23975,	1,520508,2,069824,-30,88916,	0,909668,8,094727,-12,42773,	0,3362042,14,87399,-37,86761,	Start	Bottle	
-3,260742,-0,08349609,-28,23047,	-2,232422,4,297852,-26,23975,	1,520508,2,069824,-30,88916,	0,909668,8,094727,-12,42773,	0,3089454,14,87423,-37,85777,	Start	Bottle	
-3,260742,-0,08349609,-28,23047,	-2,232422,4,297852,-26,23975,	1,520508,2,069824,-30,88916,	0,909668,8,094727,-12,42773,	0,3097425,14,87759,-37,86915,	Start	Bottle	
-3,260742,-0,08349609,-28,23047,	-2,232422,4,297852,-26,23975,	1,520508,2,069824,-30,88916,	0,909668,8,094727,-12,42773,	0,3080012,14,8828,-37,88788,	Start	Bottle	
-3,23877,-0,1669922,-28,32275,	-2,197266,4,328613,-26,22656,	1,524902,2,06543,-30,89355,	0,909668,8,094727,-12,42773,	0,3057163,14,88776,-37,90596,	Start	Bottle	
-3,23877,-0,1669922,-28,32275,	-2,197266,4,328613,-26,22656,	1,524902,2,06543,-30,89355,	0,909668,8,094727,-12,42773,	0,3027802,14,90456,-37,96601,	Start	Bottle	
-3,23877,-0,1669922,-28,32275,	-2,197266,4,328613,-26,22656,	1,524902,2,06543,-30,89355,	0,909668,8,094727,-12,42773,	0,301022,14,91495,-38,00341,	Start	Bottle	
-3,282715,-0,2724609,-28,45898,	-2,188477,4,381348,-26,20898,	1,529297,2,069824,-30,89355,	0,909668,8,094727,-12,42773,	0,305164,14,91489,-38,0034,	Start	Bottle	
-3,282715,-0,2724609,-28,45898,	-2,188477,4,381348,-26,20898,	1,529297,2,069824,-30,89355,	0,909668,8,094727,-12,42773,	0,2965506,14,87945,-37,88465,	Start	Default	
-3,282715,-0,2724609,-28,45898,	-2,188477,4,381348,-26,20898,	1,529297,2,069824,-30,89355,	0,909668,8,094727,-12,42773,	0,3766891,14,78623,-37,65121,	Start	Default	
-3,353027,-0,3164063,-28,55566,	-2,175293,4,438477,-26,1958,	1,529297,2,087402,-30,89355,	0,909668,8,094727,-12,42773,	0,3225957,14,89063,-37,96313,	Start	Default	
-3,353027,-0,3164063,-28,55566,	-2,175293,4,438477,-26,1958,	1,529297,2,087402,-30,89355,	0,909668,8,094727,-12,42773,	0,3432026,14,86997,-37,90636,	Start	Default	
-3,353027,-0,3164063,-28,55566,	-2,175293,4,438477,-26,1958,	1,529297,2,087402,-30,89355,	0,909668,8,094727,-12,42773,	0,3955615,14,82298,-37,79195,	Start	CupRight	
-3,353027,-0,3164063,-28,55566,	-2,175293,4,438477,-26,1958,	1,529297,2,087402,-30,89355,	0,909668,8,094727,-12,42773,	0,3885649,14,84273,-37,85513,	Start	CupRight	
-3,375,-0,3515625,-28,59521,	-2,126953,4,552734,-26,17383,	1,533691,2,109375,-30,89355,	0,909668,8,094727,-12,42773,	0,367872,14,86514,-37,91091,	Start	CupRight	
-3,375,-0,3515625,-28,59521,	-2,126953,4,552734,-26,17383,	1,533691,2,109375,-30,89355,	0,909668,8,094727,-12,42773,	0,3617511,14,87087,-37,92434,	Start	CupRight	
-3,375,-0,3515625,-28,59521,	-2,126953,4,552734,-26,17383,	1,533691,2,109375,-30,89355,	0,909668,8,094727,-12,42773,	0,3552929,14,87869,-37,94318,	Start	CupRight	
-3,375,-0,3515625,-28,59521,	-2,126953,4,552734,-26,17383,	1,533691,2,109375,-30,89355,	0,909668,8,094727,-12,42773,	0,3380166,14,89737,-37,99025,	Start	CupRight	
-3,383789,-0,4658203,-28,86768,	-2,10498,4,702148,-26,09033,	1,643555,2,307129,-30,84082,	0,909668,8,094727,-12,42773,	0,336704,14,89819,-37,99238,	Start	CupRight	
-3,383789,-0,4658203,-28,86768,	-2,10498,4,702148,-26,09033,	1,643555,2,307129,-30,84082,	0,909668,8,094727,-12,42773,	0,3327967,14,90246,-38,00262,	Start	CupRight	
-3,383789,-0,4658203,-28,86768,	-2,10498,4,702148,-26,09033,	1,643555,2,307129,-30,84082,	0,909668,8,094727,-12,42773,	0,3956389,14,78594,-37,71662,	Start	Default	
-3,383789,-0,4658203,-28,86768,	-2,10498,4,702148,-26,09033,	1,643555,2,307129,-30,84082,	0,909668,8,094727,-12,42773,	0,3580773,14,77214,-37,66581,	Start	Default	
-3,203613,1,094238,-29,20605,	-2,083008,4,245117,-26,00244,	2,083008,2,830078,-30,6958,	0,909668,8,094727,-12,42773,	0,3265263,14,87142,-37,92076,	Start	Bottle	
-3,203613,1,094238,-29,20605,	-2,083008,4,245117,-26,00244,	2,083008,2,830078,-30,6958,	0,909668,8,094727,-12,42773,	0,3273305,14,90464,-38,0041,	Start	Bottle	
-3,203613,1,094238,-29,20605,	-2,083008,4,245117,-26,00244,	2,083008,2,830078,-30,6958,	0,909668,8,094727,-12,42773,	0,3211004,14,90488,-38,00383,	Start	Bottle	
-2,280762,3,032227,-29,0083,	-1,419434,4,245117,-25,93213,	2,975098,3,713379,-30,35303,	0,909668,8,094727,-12,42773,	0,3051872,14,90497,-38,00257,	Start	Bottle	
