ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.65625:0.1538086:-28.34912	-2.285156:3.55957:-25.99365	1.599609:2.575195:-30.67383	1.032715:8.046387:-12.08936	0.2904856:14.89946:-37.94	Start	Default	
-3.65625:0.1538086:-28.34912	-2.285156:3.55957:-25.99365	1.599609:2.575195:-30.67383	1.032715:8.046387:-12.08936	0.2898409:14.89125:-37.90708	Start	Default	
-3.634277:0.1450195:-28.32275	-2.223633:3.541992:-25.98047	1.599609:2.57959:-30.66504	1.032715:8.046387:-12.08936	0.2873331:14.88648:-37.88626	Start	Default	
-3.634277:0.1450195:-28.32275	-2.223633:3.541992:-25.98047	1.599609:2.57959:-30.66504	1.032715:8.046387:-12.08936	0.2900973:14.8721:-37.82845	Start	Default	
-3.634277:0.1450195:-28.32275	-2.223633:3.541992:-25.98047	1.599609:2.57959:-30.66504	1.032715:8.046387:-12.08936	0.2975655:14.87285:-37.83417	Start	Default	
-3.634277:0.1450195:-28.32275	-2.223633:3.541992:-25.98047	1.599609:2.57959:-30.66504	1.032715:8.046387:-12.08936	0.3292535:14.84012:-37.73624	Start	Bottle	
-3.581543:0.1757813:-28.2832	-2.232422:3.563965:-25.96289	1.604004:2.588379:-30.65625	1.032715:8.046387:-12.08936	0.3300192:14.83492:-37.72025	Start	Bottle	
-3.581543:0.1757813:-28.2832	-2.232422:3.563965:-25.96289	1.604004:2.588379:-30.65625	1.032715:8.046387:-12.08936	0.3291416:14.83311:-37.71623	Start	Bottle	
-3.581543:0.1757813:-28.2832	-2.232422:3.563965:-25.96289	1.604004:2.588379:-30.65625	1.032715:8.046387:-12.08936	0.3301528:14.8233:-37.68013	Start	Bottle	
-3.537598:0.1582031:-28.2876	-2.267578:3.541992:-25.94092	1.604004:2.601563:-30.65186	1.032715:8.046387:-12.08936	0.3307116:14.81489:-37.64827	Start	Bottle	
-3.537598:0.1582031:-28.2876	-2.267578:3.541992:-25.94092	1.604004:2.601563:-30.65186	1.032715:8.046387:-12.08936	0.301994:14.82524:-37.63967	Start	Default	
-3.537598:0.1582031:-28.2876	-2.267578:3.541992:-25.94092	1.604004:2.601563:-30.65186	1.032715:8.046387:-12.08936	0.3051614:14.81704:-37.60918	Start	Default	
-3.537598:0.1582031:-28.2876	-2.267578:3.541992:-25.94092	1.604004:2.601563:-30.65186	1.032715:8.046387:-12.08936	0.292301:14.84572:-37.71329	Start	Default	
-3.555176:0.1713867:-28.31396	-2.276367:3.568359:-25.91895	1.604004:2.605957:-30.65625	1.032715:8.046387:-12.08936	0.2884664:14.84681:-37.70889	Start	Default	
-3.555176:0.1713867:-28.31396	-2.276367:3.568359:-25.91895	1.604004:2.605957:-30.65625	1.032715:8.046387:-12.08936	0.2893394:14.83504:-37.65495	Start	Default	
-3.555176:0.1713867:-28.31396	-2.276367:3.568359:-25.91895	1.604004:2.605957:-30.65625	1.032715:8.046387:-12.08936	0.2948931:14.83208:-37.65139	Start	Default	
-3.555176:0.1713867:-28.31396	-2.276367:3.568359:-25.91895	1.604004:2.605957:-30.65625	1.032715:8.046387:-12.08936	0.3080196:14.8283:-37.65595	Start	Default	
-3.546387:0.2548828:-28.31836	-2.307129:3.643066:-25.90576	1.608398:2.605957:-30.65186	1.032715:8.046387:-12.08936	0.3194452:14.9102:-37.98397	Start	Bottle	
-3.546387:0.2548828:-28.31836	-2.307129:3.643066:-25.90576	1.608398:2.605957:-30.65186	1.032715:8.046387:-12.08936	0.3178148:14.90921:-37.98581	Start	Bottle	
-3.546387:0.2548828:-28.31836	-2.307129:3.643066:-25.90576	1.608398:2.605957:-30.65186	1.032715:8.046387:-12.08936	0.3185484:14.89269:-37.93343	Start	Bottle	
-3.533203:0.3735352:-28.45459	-2.241211:3.75293:-25.85303	1.621582:2.649902:-30.65186	1.032715:8.046387:-12.08936	0.3012965:14.83518:-37.75788	Start	Bottle	
-3.533203:0.3735352:-28.45459	-2.241211:3.75293:-25.85303	1.621582:2.649902:-30.65186	1.032715:8.046387:-12.08936	0.239069:14.80705:-37.6496	Start	Default	
-3.533203:0.3735352:-28.45459	-2.241211:3.75293:-25.85303	1.621582:2.649902:-30.65186	1.032715:8.046387:-12.08936	0.2372692:14.90352:-37.98591	Start	Default	
-3.194824:1.155762:-29.49609	-2.184082:2.456543:-26.23535	2.302734:3.726563:-30.68701	1.032715:8.046387:-12.08936	0.120565:14.75858:-37.55722	Start	Default	
-3.194824:1.155762:-29.49609	-2.184082:2.456543:-26.23535	2.302734:3.726563:-30.68701	1.032715:8.046387:-12.08936	0.2176991:14.81946:-37.7873	Start	CupLeft	
-3.194824:1.155762:-29.49609	-2.184082:2.456543:-26.23535	2.302734:3.726563:-30.68701	1.032715:8.046387:-12.08936	0.2278003:14.82593:-37.81495	Start	CupLeft	
-3.194824:1.155762:-29.49609	-2.184082:2.456543:-26.23535	2.302734:3.726563:-30.68701	1.032715:8.046387:-12.08936	0.2190277:14.82194:-37.79991	Start	CupLeft	
-3.194824:1.155762:-29.49609	-2.184082:2.456543:-26.23535	2.302734:3.726563:-30.68701	1.032715:8.046387:-12.08936	0.2030747:14.83876:-37.80251	Start	Default	
-2.496094:2.337891:-30.17285	-1.683105:1.801758:-27.03955	3.546387:5.036133:-30.854	1.032715:8.046387:-12.08936	0.1808134:14.81348:-37.74298	Start	Default	
-2.496094:2.337891:-30.17285	-1.683105:1.801758:-27.03955	3.546387:5.036133:-30.854	1.032715:8.046387:-12.08936	0.1577317:14.78842:-37.66365	Start	Default	
-2.496094:2.337891:-30.17285	-1.683105:1.801758:-27.03955	3.546387:5.036133:-30.854	1.032715:8.046387:-12.08936	0.1644917:14.79611:-37.68646	Start	Default	
-0,9404297,4,275879,-30,68262,	-0,2636719,2,781738,-28,00635,	5,053711,6,28418,-31,021,	1,032715,8,046387,-12,08936,	0,1925447,14,8281,-37,79527,	Start	Default	
-0,9404297,4,275879,-30,68262,	-0,2636719,2,781738,-28,00635,	5,053711,6,28418,-31,021,	1,032715,8,046387,-12,08936,	0,1852725,14,81358,-37,74356,	Start	Default	
-0,9404297,4,275879,-30,68262,	-0,2636719,2,781738,-28,00635,	5,053711,6,28418,-31,021,	1,032715,8,046387,-12,08936,	0,176168,14,77097,-37,65681,	Start	CupLeft	
-0,9404297,4,275879,-30,68262,	-0,2636719,2,781738,-28,00635,	5,053711,6,28418,-31,021,	1,032715,8,046387,-12,08936,	0,2052521,14,80305,-37,73424,	Start	CupLeft	
0,5229492,6,064453,-30,65625,	0,9008789,4,161621,-28,24805,	6,499512,7,404785,-31,04736,	1,032715,8,046387,-12,08936,	0,1860264,14,77843,-37,68894,	Start	CupLeft	
0,5229492,6,064453,-30,65625,	0,9008789,4,161621,-28,24805,	6,499512,7,404785,-31,04736,	1,032715,8,046387,-12,08936,	0,1933857,14,77923,-37,6789,	Start	CupLeft	
0,5229492,6,064453,-30,65625,	0,9008789,4,161621,-28,24805,	6,499512,7,404785,-31,04736,	1,032715,8,046387,-12,08936,	0,2032238,14,75167,-37,59367,	Start	Default	
1,929199,7,835449,-29,83008,	2,271973,5,950195,-27,71191,	7,699219,8,103516,-30,52441,	1,032715,8,046387,-12,08936,	0,2641509,14,70226,-37,45727,	Start	Default	
1,929199,7,835449,-29,83008,	2,271973,5,950195,-27,71191,	7,699219,8,103516,-30,52441,	1,032715,8,046387,-12,08936,	0,3282889,14,72311,-37,521,	Start	Default	
1,929199,7,835449,-29,83008,	2,271973,5,950195,-27,71191,	7,699219,8,103516,-30,52441,	1,032715,8,046387,-12,08936,	0,3506902,14,55979,-37,06198,	Start	Bottle	
1,929199,7,835449,-29,83008,	2,271973,5,950195,-27,71191,	7,699219,8,103516,-30,52441,	1,032715,8,046387,-12,08936,	0,3416837,14,6323,-37,27512,	Start	Bottle	
1,929199,7,835449,-29,83008,	2,271973,5,950195,-27,71191,	7,699219,8,103516,-30,52441,	1,032715,8,046387,-12,08936,	0,2577171,14,89072,-37,96641,	Start	Default	
3,168457,9,320801,-27,78223,	3,375,7,800293,-25,80029,	8,314453,8,20459,-29,22363,	1,032715,8,046387,-12,08936,	0,2523939,14,86234,-37,88684,	Start	Default	
3,168457,9,320801,-27,78223,	3,375,7,800293,-25,80029,	8,314453,8,20459,-29,22363,	1,032715,8,046387,-12,08936,	0,2574784,14,89675,-37,98317,	Start	Default	
3,168457,9,320801,-27,78223,	3,375,7,800293,-25,80029,	8,314453,8,20459,-29,22363,	1,032715,8,046387,-12,08936,	0,2853533,14,77657,-37,6473,	Start	Default	
3,730957,10,07666,-24,81592,	4,671387,8,503418,-23,08447,	8,02002,8,077148,-27,35156,	1,032715,8,046387,-12,08936,	0,2790127,14,80513,-37,7184,	Start	Default	
3,730957,10,07666,-24,81592,	4,671387,8,503418,-23,08447,	8,02002,8,077148,-27,35156,	1,032715,8,046387,-12,08936,	0,2812363,14,79455,-37,69104,	Start	Default	
3,730957,10,07666,-24,81592,	4,671387,8,503418,-23,08447,	8,02002,8,077148,-27,35156,	1,032715,8,046387,-12,08936,	0,2713465,14,82864,-37,78178,	Start	Default	
3,730957,10,07666,-24,81592,	4,671387,8,503418,-23,08447,	8,02002,8,077148,-27,35156,	1,032715,8,046387,-12,08936,	0,2669304,14,84894,-37,84529,	Start	Default	
3.309082:9.522949:-22.21875	5.915039:8.85498:-19.87646	7.308105:7.743164:-25.21143	1.032715:8.046387:-12.08936	0.2893101:14.75657:-37.57035	Grasped	Default	
3.309082:9.522949:-22.21875	5.915039:8.85498:-19.87646	7.308105:7.743164:-25.21143	1.032715:8.046387:-12.08936	0.2639976:14.87225:-37.90945	Grasped	Default	
3.309082:9.522949:-22.21875	5.915039:8.85498:-19.87646	7.308105:7.743164:-25.21143	1.032715:8.046387:-12.08936	0.2595942:14.88433:-37.94415	Grasped	Default	
3.309082:9.522949:-22.21875	5.915039:8.85498:-19.87646	7.308105:7.743164:-25.21143	1.032715:8.046387:-12.08936	0.3268717:14.57711:-37.07169	Grasped	Default	
2.504883:8.600098:-20.46094	5.985352:8.094727:-17.47266	6.543457:6.943359:-23.26465	1.032715:8.046387:-12.08936	0.2830058:14.75217:-37.56068	Grasped	Bottle	
2.504883:8.600098:-20.46094	5.985352:8.094727:-17.47266	6.543457:6.943359:-23.26465	1.032715:8.046387:-12.08936	0.3125354:14.73343:-37.5601	Grasped	Default	
2.504883:8.600098:-20.46094	5.985352:8.094727:-17.47266	6.543457:6.943359:-23.26465	1.032715:8.046387:-12.08936	0.3616899:14.76296:-37.68806	Grasped	CupRight	
1.801758:7.773926:-18.82617	5.67334:7.07959:-15.63574	5.813965:6.095215:-21.70898	1.032715:8.046387:-12.08936	0.332635:14.83311:-37.85361	Grasped	Default	
1.801758:7.773926:-18.82617	5.67334:7.07959:-15.63574	5.813965:6.095215:-21.70898	1.032715:8.046387:-12.08936	0.3507803:14.80829:-37.79338	Grasped	CupRight	
1.801758:7.773926:-18.82617	5.67334:7.07959:-15.63574	5.813965:6.095215:-21.70898	1.032715:8.046387:-12.08936	0.3097182:14.85086:-37.89408	Grasped	CupRight	
1.801758:7.773926:-18.82617	5.67334:7.07959:-15.63574	5.813965:6.095215:-21.70898	1.032715:8.046387:-12.08936	0.3661948:14.80097:-37.7967	Grasped	CupRight	
1.283203:7.16748:-17.69678	5.282227:6.416016:-14.52393	5.176758:5.321777:-20.5708	1.032715:8.046387:-12.08936	0.2848623:14.89005:-37.98265	Grasped	CupRight	
1.283203:7.16748:-17.69678	5.282227:6.416016:-14.52393	5.176758:5.321777:-20.5708	1.032715:8.046387:-12.08936	0.3008898:14.87138:-37.94182	Grasped	CupRight	
1.283203:7.16748:-17.69678	5.282227:6.416016:-14.52393	5.176758:5.321777:-20.5708	1.032715:8.046387:-12.08936	0.3050792:14.86579:-37.93027	Grasped	CupRight	
0.8041992:6.732422:-17.05518	4.790039:6.033691:-13.81201	4.631836:4.710938:-19.82813	1.032715:8.046387:-12.08936	0.2843429:14.88792:-37.97798	Grasped	CupRight	
0.8041992:6.732422:-17.05518	4.790039:6.033691:-13.81201	4.631836:4.710938:-19.82813	1.032715:8.046387:-12.08936	0.283997:14.8877:-37.97435	Grasped	CupRight	
0.8041992:6.732422:-17.05518	4.790039:6.033691:-13.81201	4.631836:4.710938:-19.82813	1.032715:8.046387:-12.08936	0.2809336:14.8868:-37.97453	Grasped	CupRight	
0.8041992:6.732422:-17.05518	4.790039:6.033691:-13.81201	4.631836:4.710938:-19.82813	1.032715:8.046387:-12.08936	0.2785749:14.88537:-37.97148	Grasped	CupRight	
0.3427734:6.314941:-16.61133	4.284668:5.739258:-13.36816	4.144043:4.245117:-19.34473	1.032715:8.046387:-12.08936	0.306956:14.85141:-37.90225	Grasped	CupRight	
0.3427734:6.314941:-16.61133	4.284668:5.739258:-13.36816	4.144043:4.245117:-19.34473	1.032715:8.046387:-12.08936	0.3136542:14.84505:-37.88621	Grasped	CupRight	
0.3427734:6.314941:-16.61133	4.284668:5.739258:-13.36816	4.144043:4.245117:-19.34473	1.032715:8.046387:-12.08936	0.2858132:14.88348:-37.96808	Grasped	CupRight	
-0.09228516:5.866699:-16.24658	3.79248:5.493164:-13.07373	3.730957:3.880371:-19.01074	1.032715:8.046387:-12.08936	0.3737179:14.77412:-37.73782	Grasped	CupRight	
-0.09228516:5.866699:-16.24658	3.79248:5.493164:-13.07373	3.730957:3.880371:-19.01074	1.032715:8.046387:-12.08936	0.2974687:14.86644:-37.93108	Grasped	CupRight	
-0.09228516:5.866699:-16.24658	3.79248:5.493164:-13.07373	3.730957:3.880371:-19.01074	1.032715:8.046387:-12.08936	0.2806617:14.88276:-37.96452	Grasped	CupRight	
-0.09228516:5.866699:-16.24658	3.79248:5.493164:-13.07373	3.730957:3.880371:-19.01074	1.032715:8.046387:-12.08936	0.2805086:14.88115:-37.96319	Grasped	CupRight	
-0.09228516:5.866699:-16.24658	3.79248:5.493164:-13.07373	3.730957:3.880371:-19.01074	1.032715:8.046387:-12.08936	0.2810238:14.88135:-37.96199	Grasped	CupRight	
-0.4614258:5.238281:-15.79834	3.247559:5.194336:-12.76611	3.361816:3.612305:-18.70313	1.032715:8.046387:-12.08936	0.3857137:14.75029:-37.68718	Grasped	CupRight	
-0.4614258:5.238281:-15.79834	3.247559:5.194336:-12.76611	3.361816:3.612305:-18.70313	1.032715:8.046387:-12.08936	0.309269:14.84915:-37.89271	Grasped	CupRight	
-0.4614258:5.238281:-15.79834	3.247559:5.194336:-12.76611	3.361816:3.612305:-18.70313	1.032715:8.046387:-12.08936	0.3835171:14.75051:-37.68933	Grasped	CupRight	
-0.7470703:4.535156:-15.22705	2.794922:4.82959:-12.46729	3.049805:3.366211:-18.40869	1.032715:8.046387:-12.08936	0.3811949:14.75617:-37.70572	Grasped	CupRight	
-0.7470703:4.535156:-15.22705	2.794922:4.82959:-12.46729	3.049805:3.366211:-18.40869	1.032715:8.046387:-12.08936	0.4394107:14.68465:-37.5542	Grasped	CupRight	
-0.7470703:4.535156:-15.22705	2.794922:4.82959:-12.46729	3.049805:3.366211:-18.40869	1.032715:8.046387:-12.08936	0.7044854:14.35575:-36.84687	Grasped	CupRight	
-0.7470703:4.535156:-15.22705	2.794922:4.82959:-12.46729	3.049805:3.366211:-18.40869	1.032715:8.046387:-12.08936	0.3094244:14.85207:-37.89026	Grasped	CupRight	
-0.9316406:4.007813:-14.84473	2.355469:4.398926:-12.23438	2.790527:3.071777:-18.16699	1.02832:8.041992:-12.07178	0.3173552:14.84257:-37.86852	Grasped	CupRight	
-0.9316406:4.007813:-14.84473	2.355469:4.398926:-12.23438	2.790527:3.071777:-18.16699	1.02832:8.041992:-12.07178	0.3223724:14.82939:-37.85117	Grasped	CupRight	
-0.9316406:4.007813:-14.84473	2.355469:4.398926:-12.23438	2.790527:3.071777:-18.16699	1.02832:8.041992:-12.07178	0.6253487:14.46251:-37.05289	Grasped	CupRight	
-0.9316406:4.007813:-14.84473	2.355469:4.398926:-12.23438	2.790527:3.071777:-18.16699	1.02832:8.041992:-12.07178	0.3319078:14.82021:-37.82093	Grasped	CupRight	
-0.9624023:3.594727:-14.43164	2.175293:4.078125:-12.03223	2.614746:2.856445:-17.96045	0.984375:8.033203:-12.02344	0.6956913:14.34999:-36.82688	Grasped	CupRight	
