ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-4.064941:-0.5317383:-30.73096	-3.577148:-1.87207:-27.05273	1.674316:2.452148:-30.91992	0.8305664:8.055176:-12.14209	0.3303165:14.91392:-38.00504	Start	Bottle	
-4.064941:-0.5317383:-30.73096	-3.577148:-1.87207:-27.05273	1.674316:2.452148:-30.91992	0.8305664:8.055176:-12.14209	0.3305475:14.91454:-38.00489	Start	Bottle	
-4.064941:-0.5317383:-30.73096	-3.577148:-1.87207:-27.05273	1.674316:2.452148:-30.91992	0.8305664:8.055176:-12.14209	0.2737271:14.89746:-37.93793	Start	Bottle	
-4.078125:-0.5273438:-30.73535	-3.550781:-1.599609:-30.73535	1.669922:2.456543:-30.91992	0.8305664:8.055176:-12.14209	0.2697039:14.91531:-38.0041	Start	Default	
-4.078125:-0.5273438:-30.73535	-3.550781:-1.599609:-30.73535	1.669922:2.456543:-30.91992	0.8305664:8.055176:-12.14209	0.2725007:14.90808:-37.97437	Start	Default	
-4.078125:-0.5273438:-30.73535	-3.550781:-1.599609:-30.73535	1.669922:2.456543:-30.91992	0.8305664:8.055176:-12.14209	0.2890767:14.87976:-37.87174	Start	Bottle	
-4.078125:-0.5273438:-30.73535	-3.550781:-1.599609:-30.73535	1.669922:2.456543:-30.91992	0.8305664:8.055176:-12.14209	0.2934332:14.87883:-37.8748	Start	Bottle	
-4.117676:-0.4790039:-30.7749	-3.528809:-1.379883:-30.7749	1.678711:2.465332:-30.91992	0.8305664:8.055176:-12.14209	0.2900115:14.89359:-37.92619	Start	Bottle	
-4.117676:-0.4790039:-30.7749	-3.528809:-1.379883:-30.7749	1.678711:2.465332:-30.91992	0.8305664:8.055176:-12.14209	0.2918968:14.90688:-37.97562	Start	Bottle	
-4.117676:-0.4790039:-30.7749	-3.528809:-1.379883:-30.7749	1.678711:2.465332:-30.91992	0.8305664:8.055176:-12.14209	0.2924981:14.91483:-38.00361	Start	Bottle	
-4.117676:-0.4790039:-30.7749	-3.528809:-1.379883:-30.7749	1.678711:2.465332:-30.91992	0.8305664:8.055176:-12.14209	0.2946184:14.91506:-38.00363	Start	Bottle	
-4.113281:-0.4394531:-30.81006	-3.51123:-1.305176:-27.01318	1.678711:2.478516:-30.92871	0.8305664:8.055176:-12.14209	0.2946938:14.91516:-38.00352	Start	Bottle	
-4.113281:-0.4394531:-30.81006	-3.51123:-1.305176:-27.01318	1.678711:2.478516:-30.92871	0.8305664:8.055176:-12.14209	0.2935105:14.91496:-38.00336	Start	Bottle	
-4.113281:-0.4394531:-30.81006	-3.51123:-1.305176:-27.01318	1.678711:2.478516:-30.92871	0.8305664:8.055176:-12.14209	0.2937171:14.91483:-38.00339	Start	Bottle	
-4.100098:-0.4526367:-30.86279	-3.396973:-1.125:-26.98242	1.6875:2.500488:-30.94189	0.8305664:8.055176:-12.14209	0.2945069:14.91475:-38.00312	Start	Bottle	
-4.100098:-0.4526367:-30.86279	-3.396973:-1.125:-26.98242	1.6875:2.500488:-30.94189	0.8305664:8.055176:-12.14209	0.2966498:14.90513:-37.96672	Start	Bottle	
-4.100098:-0.4526367:-30.86279	-3.396973:-1.125:-26.98242	1.6875:2.500488:-30.94189	0.8305664:8.055176:-12.14209	0.2971858:14.89923:-37.94544	Start	Bottle	
-4.100098:-0.4526367:-30.86279	-3.396973:-1.125:-26.98242	1.6875:2.500488:-30.94189	0.8305664:8.055176:-12.14209	0.2959607:14.90767:-37.97604	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.2948743:14.91259:-37.99391	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.2957396:14.89026:-37.91363	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.295921:14.88324:-37.88791	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.2931239:14.89045:-37.91433	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.2946995:14.88411:-37.89218	Start	Bottle	
-4.113281:-0.5053711:-30.89795	-3.295898:-0.9272461:-26.98682	1.691895:2.526855:-30.95068	0.8305664:8.055176:-12.14209	0.292388:14.89088:-37.91802	Start	Bottle	
-4.201172:-0.2504883:-31.03857	-3.295898:-0.7075195:-27.02197	1.854492:3.102539:-30.90234	0.8305664:8.055176:-12.14209	0.3425291:14.71472:-37.30236	Start	Bottle	
-4.201172:-0.2504883:-31.03857	-3.295898:-0.7075195:-27.02197	1.854492:3.102539:-30.90234	0.8305664:8.055176:-12.14209	0.3130468:14.81559:-37.71593	Start	Bottle	
-4.201172:-0.2504883:-31.03857	-3.295898:-0.7075195:-27.02197	1.854492:3.102539:-30.90234	0.8305664:8.055176:-12.14209	0.3025495:14.84244:-37.81887	Start	Default	
-3.366211:3.55957:-30.48926	-2.337891:4.104492:-27.74268	3.273926:5.216309:-30.23877	0.8305664:8.055176:-12.14209	0.2898567:14.83316:-37.8071	Start	Default	
-3.366211:3.55957:-30.48926	-2.337891:4.104492:-27.74268	3.273926:5.216309:-30.23877	0.8305664:8.055176:-12.14209	0.265241:14.81375:-37.77432	Start	Default	
-3.366211:3.55957:-30.48926	-2.337891:4.104492:-27.74268	3.273926:5.216309:-30.23877	0.8305664:8.055176:-12.14209	0.2177137:14.79404:-37.76107	Start	CupLeft	
-1,933594,5,879883,-29,21045,	-0,637207,6,697266,-26,46387,	4,381348,6,495117,-29,43896,	0,8305664,8,055176,-12,14209,	0,2140367,14,79651,-37,78529,	Grasped	CupLeft	
-1,933594,5,879883,-29,21045,	-0,637207,6,697266,-26,46387,	4,381348,6,495117,-29,43896,	0,8305664,8,055176,-12,14209,	0,2460408,14,84257,-37,88974,	Grasped	CupLeft	
-1,933594,5,879883,-29,21045,	-0,637207,6,697266,-26,46387,	4,381348,6,495117,-29,43896,	0,8305664,8,055176,-12,14209,	0,1936477,14,76243,-37,71605,	Grasped	CupLeft	
-1,933594,5,879883,-29,21045,	-0,637207,6,697266,-26,46387,	4,381348,6,495117,-29,43896,	0,8305664,8,055176,-12,14209,	0,2009744,14,78147,-37,74474,	Grasped	CupLeft	
-1,933594,5,879883,-29,21045,	-0,637207,6,697266,-26,46387,	4,381348,6,495117,-29,43896,	0,8305664,8,055176,-12,14209,	0,2022876,14,8224,-37,81689,	Grasped	CupLeft	
-0,5009766,7,281738,-26,98242,	0,8085938,7,866211,-24,55225,	5,299805,7,211426,-28,16016,	0,8305664,8,055176,-12,14209,	0,1124176,14,67867,-37,4772,	Grasped	CupLeft	
-0,5009766,7,281738,-26,98242,	0,8085938,7,866211,-24,55225,	5,299805,7,211426,-28,16016,	0,8305664,8,055176,-12,14209,	0,1535885,14,74167,-37,63393,	Grasped	CupLeft	
-0,5009766,7,281738,-26,98242,	0,8085938,7,866211,-24,55225,	5,299805,7,211426,-28,16016,	0,8305664,8,055176,-12,14209,	0,1681688,14,76537,-37,67508,	Grasped	CupLeft	
0,7294922,8,028809,-24,42041,	2,39502,8,182617,-21,83203,	5,980957,7,277344,-26,25732,	0,8305664,8,055176,-12,14209,	0,1285775,14,71606,-37,54743,	Grasped	CupLeft	
0,7294922,8,028809,-24,42041,	2,39502,8,182617,-21,83203,	5,980957,7,277344,-26,25732,	0,8305664,8,055176,-12,14209,	0,1446743,14,72087,-37,5711,	Grasped	CupLeft	
0,7294922,8,028809,-24,42041,	2,39502,8,182617,-21,83203,	5,980957,7,277344,-26,25732,	0,8305664,8,055176,-12,14209,	0,15586,14,75207,-37,64501,	Grasped	CupLeft	
0,7294922,8,028809,-24,42041,	2,39502,8,182617,-21,83203,	5,980957,7,277344,-26,25732,	0,8305664,8,055176,-12,14209,	0,1345349,14,71088,-37,5394,	Grasped	CupLeft	
1.538086:8.050781:-22.00781	3.933105:7.365234:-18.8877	6.477539:6.785156:-24.22266	0.8305664:8.055176:-12.14209	0.1440271:14.70611:-37.53484	Grasped	CupLeft	
1.538086:8.050781:-22.00781	3.933105:7.365234:-18.8877	6.477539:6.785156:-24.22266	0.8305664:8.055176:-12.14209	0.1567376:14.74698:-37.64196	Grasped	CupLeft	
1.538086:8.050781:-22.00781	3.933105:7.365234:-18.8877	6.477539:6.785156:-24.22266	0.8305664:8.055176:-12.14209	0.1597803:14.73892:-37.63416	Grasped	CupLeft	
1.538086:8.050781:-22.00781	3.933105:7.365234:-18.8877	6.477539:6.785156:-24.22266	0.8305664:8.055176:-12.14209	0.1310602:14.69755:-37.51672	Grasped	CupLeft	
1.770996:7.391602:-19.96875	4.768066:6.407227:-16.33008	6.561035:6.121582:-22.33301	0.8305664:8.055176:-12.14209	0.2201175:14.84439:-37.86666	Grasped	CupLeft	
1.770996:7.391602:-19.96875	4.768066:6.407227:-16.33008	6.561035:6.121582:-22.33301	0.8305664:8.055176:-12.14209	0.1996689:14.80057:-37.77399	Grasped	CupLeft	
