ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3,581543,-0,4570313,-29,29834,	-2,228027,4,579102,-26,14746,	1,516113,1,973145,-30,83643,	1,063477,7,993652,-11,71582,	0,3442009,14,86118,-37,34565,	Grasped	Default	
-3,599121,-0,5009766,-29,39941,	-2,131348,4,63623,-26,07715,	1,529297,1,990723,-30,84082,	1,063477,7,989258,-11,71582,	0,33232,14,89429,-37,65176,	Grasped	Default	
-3,599121,-0,5009766,-29,39941,	-2,131348,4,63623,-26,07715,	1,529297,1,990723,-30,84082,	1,063477,7,989258,-11,71582,	0,3287674,14,89955,-37,7143,	Grasped	Default	
-3,599121,-0,5009766,-29,39941,	-2,131348,4,63623,-26,07715,	1,529297,1,990723,-30,84082,	1,063477,7,989258,-11,71582,	0,2968473,14,93542,-38,00937,	Grasped	Default	
-3,590332,-0,4746094,-29,45215,	-2,10498,4,662598,-26,06396,	1,529297,1,999512,-30,84521,	1,063477,7,993652,-11,71582,	0,2951422,14,93512,-38,00945,	Grasped	Default	
-3,590332,-0,4746094,-29,45215,	-2,10498,4,662598,-26,06396,	1,529297,1,999512,-30,84521,	1,063477,7,993652,-11,71582,	0,3552928,14,84646,-37,24662,	Grasped	Default	
-3,590332,-0,4746094,-29,45215,	-2,10498,4,662598,-26,06396,	1,529297,1,999512,-30,84521,	1,063477,7,993652,-11,71582,	0,3422815,14,87085,-36,68096,	Grasped	Default	
-3,616699,-0,5361328,-29,46973,	-2,122559,4,658203,-26,05078,	1,529297,2,008301,-30,84521,	1,063477,7,993652,-11,71582,	0,4110441,14,93054,-34,73262,	Grasped	Default	
-3,616699,-0,5361328,-29,46973,	-2,122559,4,658203,-26,05078,	1,529297,2,008301,-30,84521,	1,063477,7,993652,-11,71582,	0,3797572,14,89751,-36,21237,	Grasped	Default	
-3,616699,-0,5361328,-29,46973,	-2,122559,4,658203,-26,05078,	1,529297,2,008301,-30,84521,	1,063477,7,993652,-11,71582,	0,3392507,14,92814,-37,25814,	Grasped	Default	
-3,616699,-0,5361328,-29,46973,	-2,122559,4,658203,-26,05078,	1,529297,2,008301,-30,84521,	1,063477,7,993652,-11,71582,	0,3204534,14,93425,-37,43467,	Grasped	Default	
-3,621094,-0,5888672,-29,46533,	-2,118164,4,658203,-26,04639,	1,533691,2,01709,-30,84082,	1,063477,7,993652,-11,71582,	0,3070135,14,93722,-37,42928,	Grasped	Default	
-3,621094,-0,5888672,-29,46533,	-2,118164,4,658203,-26,04639,	1,533691,2,01709,-30,84082,	1,063477,7,993652,-11,71582,	0,3040144,14,9382,-37,47176,	Grasped	Default	
-3,621094,-0,5888672,-29,46533,	-2,118164,4,658203,-26,04639,	1,533691,2,01709,-30,84082,	1,063477,7,993652,-11,71582,	0,29431,14,94025,-37,62021,	Grasped	Default	
-3,647461,-0,5625,-29,44775,	-2,087402,4,658203,-26,04199,	1,538086,2,012695,-30,83203,	1,063477,7,993652,-11,71582,	0,2855367,14,94262,-37,81138,	Grasped	Default	
-3,647461,-0,5625,-29,44775,	-2,087402,4,658203,-26,04199,	1,538086,2,012695,-30,83203,	1,063477,7,993652,-11,71582,	0,2898779,14,9413,-37,69599,	Grasped	Default	
-3,647461,-0,5625,-29,44775,	-2,087402,4,658203,-26,04199,	1,538086,2,012695,-30,83203,	1,063477,7,993652,-11,71582,	0,2867697,14,94183,-37,7573,	Grasped	Default	
