ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-4,17041,-0,1845703,-28,09424,	-2,15332,4,21875,-26,14307,	1,801758,2,355469,-30,44531,	0,918457,7,949707,-11,45215,	0,369446,14,93565,-36,52681,	Start	Default	
-4,17041,-0,1845703,-28,09424,	-2,15332,4,21875,-26,14307,	1,801758,2,355469,-30,44531,	0,918457,7,949707,-11,45215,	0,3763009,14,9381,-36,43149,	Start	Default	
-4,17041,-0,1845703,-28,09424,	-2,15332,4,21875,-26,14307,	1,801758,2,355469,-30,44531,	0,918457,7,949707,-11,45215,	0,3866292,14,93721,-36,18845,	Start	Default	
-4,17041,-0,1845703,-28,09424,	-2,15332,4,21875,-26,14307,	1,801758,2,355469,-30,44531,	0,918457,7,949707,-11,45215,	0,3937793,14,93927,-36,05154,	Start	Default	
-4,152832,-0,1274414,-28,07666,	-2,157715,4,201172,-26,14746,	1,810547,2,342285,-30,44092,	0,918457,7,949707,-11,45215,	0,3829939,14,93919,-36,26447,	Start	Default	
-4,152832,-0,1274414,-28,07666,	-2,157715,4,201172,-26,14746,	1,810547,2,342285,-30,44092,	0,918457,7,949707,-11,45215,	0,3745539,14,94187,-36,42476,	Start	Default	
-4,152832,-0,1274414,-28,07666,	-2,157715,4,201172,-26,14746,	1,810547,2,342285,-30,44092,	0,918457,7,949707,-11,45215,	0,3742233,14,94435,-36,42418,	Start	Default	
-4,113281,-0,1582031,-28,03711,	-2,170898,4,196777,-26,16064,	1,810547,2,34668,-30,43652,	0,918457,7,949707,-11,45215,	0,3773396,14,94264,-36,36123,	Start	Default	
-4,113281,-0,1582031,-28,03711,	-2,170898,4,196777,-26,16064,	1,810547,2,34668,-30,43652,	0,918457,7,949707,-11,45215,	0,3678485,14,94191,-36,53903,	Start	Default	
-4,113281,-0,1582031,-28,03711,	-2,170898,4,196777,-26,16064,	1,810547,2,34668,-30,43652,	0,918457,7,949707,-11,45215,	0,3728742,14,94574,-36,39048,	Start	Default	
