ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.700195:2.241211:-28.53369	-0.9711914:3.537598:-26.38916	1.182129:2.302734:-30.65186	1.138184:8.125488:-12.375	0.1448256:14.92414:-37.7925	Start	Default	
-3.700195:2.241211:-28.53369	-0.9711914:3.537598:-26.38916	1.182129:2.302734:-30.65186	1.138184:8.125488:-12.375	0.1469175:14.92395:-37.77059	Start	Default	
-3.708984:2.48291:-28.51611	-0.9667969:3.568359:-26.40674	1.204102:2.311523:-30.64307	1.138184:8.125488:-12.375	0.1525428:14.92177:-37.59356	Start	Default	
-3.708984:2.48291:-28.51611	-0.9667969:3.568359:-26.40674	1.204102:2.311523:-30.64307	1.138184:8.125488:-12.375	0.1636611:14.9206:-37.65258	Start	Default	
-3.708984:2.48291:-28.51611	-0.9667969:3.568359:-26.40674	1.204102:2.311523:-30.64307	1.138184:8.125488:-12.375	0.1804173:14.9231:-37.8265	Start	Default	
-3.708984:2.48291:-28.51611	-0.9667969:3.568359:-26.40674	1.204102:2.311523:-30.64307	1.138184:8.125488:-12.375	0.1811414:14.92312:-37.8264	Start	Default	
-3.726563:2.636719:-28.53369	-0.9755859:3.577148:-26.45508	1.217285:2.329102:-30.63428	1.138184:8.125488:-12.375	0.1812905:14.92298:-37.82646	Start	Default	
-3.726563:2.636719:-28.53369	-0.9755859:3.577148:-26.45508	1.217285:2.329102:-30.63428	1.138184:8.125488:-12.375	0.179034:14.92298:-37.82647	Start	Default	
-3.726563:2.636719:-28.53369	-0.9755859:3.577148:-26.45508	1.217285:2.329102:-30.63428	1.138184:8.125488:-12.375	0.1487315:14.92441:-37.82655	Start	Default	
-3.823242:2.737793:-28.55127	-0.9799805:3.599121:-26.50342	1.226074:2.34668:-30.62988	1.138184:8.125488:-12.375	0.1533407:14.92434:-37.82642	Start	Default	
-3.823242:2.737793:-28.55127	-0.9799805:3.599121:-26.50342	1.226074:2.34668:-30.62988	1.138184:8.125488:-12.375	0.1758754:14.92314:-37.82628	Start	Default	
-3.823242:2.737793:-28.55127	-0.9799805:3.599121:-26.50342	1.226074:2.34668:-30.62988	1.138184:8.125488:-12.375	0.1791165:14.92248:-37.82619	Start	Default	
-3.823242:2.737793:-28.55127	-0.9799805:3.599121:-26.50342	1.226074:2.34668:-30.62988	1.138184:8.125488:-12.375	0.1803913:14.92241:-37.82621	Start	Default	
-3.823242:2.737793:-28.55127	-0.9799805:3.599121:-26.50342	1.226074:2.34668:-30.62988	1.138184:8.125488:-12.375	0.1788265:14.92238:-37.82622	Start	Default	
-3.871582:2.816895:-28.56445	-0.9755859:3.577148:-26.54297	1.22168:2.337891:-30.62988	1.138184:8.125488:-12.375	0.1690493:14.92293:-37.82601	Start	Default	
-3.871582:2.816895:-28.56445	-0.9755859:3.577148:-26.54297	1.22168:2.337891:-30.62988	1.138184:8.125488:-12.375	0.1776642:14.91294:-37.82658	Start	Default	
-3.871582:2.816895:-28.56445	-0.9755859:3.577148:-26.54297	1.22168:2.337891:-30.62988	1.138184:8.125488:-12.375	0.1792883:14.90493:-37.82801	Start	Default	
-3.897949:2.900391:-28.5249	-0.9975586:3.541992:-26.57813	1.217285:2.333496:-30.62549	1.138184:8.125488:-12.375	0.1799572:14.89866:-37.82937	Start	Bottle	
-3.897949:2.900391:-28.5249	-0.9975586:3.541992:-26.57813	1.217285:2.333496:-30.62549	1.138184:8.125488:-12.375	0.1819774:14.87398:-37.73909	Start	Bottle	
