ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.335449:3.005859:-26.75391	-1.709473:3.036621:-25.35645	1.353516:2.197266:-30.92432	1.349121:8.121094:-12.36621	-0.01959025:14.82011:-37.17435	Start	Default	
-3.335449:3.005859:-26.75391	-1.709473:3.036621:-25.35645	1.353516:2.197266:-30.92432	1.349121:8.121094:-12.36621	-0.005408682:14.80258:-36.83166	Start	Default	
-3.335449:3.005859:-26.75391	-1.709473:3.036621:-25.35645	1.353516:2.197266:-30.92432	1.349121:8.121094:-12.36621	-0.01455698:14.81593:-37.11325	Start	Default	
-3.273926:2.953125:-26.75391	-1.643555:3.067383:-25.36084	1.344727:2.210449:-30.92871	1.349121:8.121094:-12.36621	-0.0177759:14.82048:-37.20964	Start	Default	
-3.273926:2.953125:-26.75391	-1.643555:3.067383:-25.36084	1.344727:2.210449:-30.92871	1.349121:8.121094:-12.36621	-0.0157588:14.81855:-37.15368	Start	Default	
-3.273926:2.953125:-26.75391	-1.643555:3.067383:-25.36084	1.344727:2.210449:-30.92871	1.349121:8.121094:-12.36621	-0.00882059:14.81008:-36.98337	Start	Default	
-3.273926:2.953125:-26.75391	-1.643555:3.067383:-25.36084	1.344727:2.210449:-30.92871	1.349121:8.121094:-12.36621	0.006000139:14.78975:-36.586	Start	Default	
-3.208008:2.931152:-26.7627	-1.617188:3.076172:-25.35205	1.335938:2.214844:-30.9375	1.349121:8.121094:-12.36621	0.00850695:14.78532:-36.50457	Start	Default	
-3.208008:2.931152:-26.7627	-1.617188:3.076172:-25.35205	1.335938:2.214844:-30.9375	1.349121:8.121094:-12.36621	0.006588537:14.78585:-36.5446	Start	Default	
-3.208008:2.931152:-26.7627	-1.617188:3.076172:-25.35205	1.335938:2.214844:-30.9375	1.349121:8.121094:-12.36621	-0.0151648:14.81507:-37.14278	Start	Default	
-3.159668:2.917969:-26.75391	-1.612793:3.036621:-25.37402	1.331543:2.214844:-30.94629	1.349121:8.121094:-12.36621	-0.001273192:14.79603:-36.78695	Start	Default	
-3.159668:2.917969:-26.75391	-1.612793:3.036621:-25.37402	1.331543:2.214844:-30.94629	1.349121:8.121094:-12.36621	-0.02338568:14.83962:-37.64553	Start	Default	
-3.159668:2.917969:-26.75391	-1.612793:3.036621:-25.37402	1.331543:2.214844:-30.94629	1.349121:8.121094:-12.36621	-0.01124792:14.85097:-38.01347	Start	Default	
-3.168457:2.90918:-26.7583	-1.625977:3.023438:-25.37402	1.331543:2.214844:-30.95068	1.349121:8.121094:-12.36621	0.01318464:14.76995:-37.70094	Start	Default	
-3.168457:2.90918:-26.7583	-1.625977:3.023438:-25.37402	1.331543:2.214844:-30.95068	1.349121:8.121094:-12.36621	0.03144995:14.66608:-37.50683	Start	Bottle	
-3.168457:2.90918:-26.7583	-1.625977:3.023438:-25.37402	1.331543:2.214844:-30.95068	1.349121:8.121094:-12.36621	-0.003661527:14.80738:-37.97205	Start	Bottle	
-3.168457:2.90918:-26.7583	-1.625977:3.023438:-25.37402	1.331543:2.214844:-30.95068	1.349121:8.121094:-12.36621	0.01622718:14.72125:-37.72378	Start	Bottle	
-3.155273:2.878418:-26.7583	-1.625977:3.014648:-25.38721	1.331543:2.210449:-30.95068	1.349121:8.121094:-12.36621	-0.03637723:14.79243:-37.91198	Start	Bottle	
-3.155273:2.878418:-26.7583	-1.625977:3.014648:-25.38721	1.331543:2.210449:-30.95068	1.349121:8.121094:-12.36621	-0.05302268:14.82112:-38.00149	Start	Bottle	
-3.155273:2.878418:-26.7583	-1.625977:3.014648:-25.38721	1.331543:2.210449:-30.95068	1.349121:8.121094:-12.36621	-0.03477111:14.80478:-37.95558	Start	Bottle	
-3.155273:2.878418:-26.7583	-1.625977:3.014648:-25.38721	1.331543:2.210449:-30.95068	1.349121:8.121094:-12.36621	-0.03491548:14.79306:-37.92114	Start	Bottle	
-3.124512:2.953125:-26.73633	-1.634766:3.04541:-25.40039	1.327148:2.214844:-30.94189	1.349121:8.121094:-12.36621	-0.03174759:14.74457:-37.76315	Start	Bottle	
-3.124512:2.953125:-26.73633	-1.634766:3.04541:-25.40039	1.327148:2.214844:-30.94189	1.349121:8.121094:-12.36621	-0.01284609:14.73482:-37.75077	Start	Bottle	
-3.124512:2.953125:-26.73633	-1.634766:3.04541:-25.40039	1.327148:2.214844:-30.94189	1.349121:8.121094:-12.36621	0.001374595:14.7149:-37.694	Start	Bottle	
-3.146484:3.071777:-26.69678	-1.718262:3.071777:-25.43994	1.318359:2.25:-30.90674	1.349121:8.121094:-12.36621	-0.0351299:14.80755:-37.96321	Start	Bottle	
-3.146484:3.071777:-26.69678	-1.718262:3.071777:-25.43994	1.318359:2.25:-30.90674	1.349121:8.121094:-12.36621	0.01476385:14.69111:-37.63861	Start	Bottle	
-3.146484:3.071777:-26.69678	-1.718262:3.071777:-25.43994	1.318359:2.25:-30.90674	1.349121:8.121094:-12.36621	0.01128981:14.74748:-37.83049	Start	Bottle	
-3.146484:3.071777:-26.69678	-1.718262:3.071777:-25.43994	1.318359:2.25:-30.90674	1.349121:8.121094:-12.36621	0.009151737:14.72232:-37.75653	Start	Bottle	
-3.04541:3.638672:-26.60449	-1.806152:2.979492:-25.45313	1.204102:2.416992:-30.75293	1.349121:8.121094:-12.36621	-0.01028429:14.82679:-38.03369	Start	Bottle	
-3.04541:3.638672:-26.60449	-1.806152:2.979492:-25.45313	1.204102:2.416992:-30.75293	1.349121:8.121094:-12.36621	-0.01226831:14.81901:-38.03656	Start	Bottle	
-3.04541:3.638672:-26.60449	-1.806152:2.979492:-25.45313	1.204102:2.416992:-30.75293	1.349121:8.121094:-12.36621	-0.01195489:14.81968:-38.03527	Start	Bottle	
-2.8125:3.638672:-26.46826	-1.867676:2.8125:-25.20703	1.067871:2.742188:-30.49365	1.349121:8.121094:-12.36621	-0.006242025:14.79043:-37.96762	Start	Bottle	
-2.8125:3.638672:-26.46826	-1.867676:2.8125:-25.20703	1.067871:2.742188:-30.49365	1.349121:8.121094:-12.36621	0.07679409:14.27933:-36.55376	Start	Bottle	
-2.8125:3.638672:-26.46826	-1.867676:2.8125:-25.20703	1.067871:2.742188:-30.49365	1.349121:8.121094:-12.36621	0.06340875:14.37247:-36.77079	Start	Bottle	
-2.8125:3.638672:-26.46826	-1.867676:2.8125:-25.20703	1.067871:2.742188:-30.49365	1.349121:8.121094:-12.36621	0.01033753:14.63297:-37.53618	Start	Bottle	
-2.430176:3.51123:-25.97168	-1.814941:2.746582:-24.54785	1.023926:3.287109:-29.87842	1.349121:8.121094:-12.36621	0.01846609:14.6461:-37.58988	Start	Bottle	
-2.430176:3.51123:-25.97168	-1.814941:2.746582:-24.54785	1.023926:3.287109:-29.87842	1.349121:8.121094:-12.36621	-0.02611863:14.81128:-38.00969	Start	Bottle	
-2.430176:3.51123:-25.97168	-1.814941:2.746582:-24.54785	1.023926:3.287109:-29.87842	1.349121:8.121094:-12.36621	-0.02820693:14.78895:-37.94503	Start	Bottle	
-2.430176:3.51123:-25.97168	-1.814941:2.746582:-24.54785	1.023926:3.287109:-29.87842	1.349121:8.121094:-12.36621	-0.04743301:14.82181:-38.02751	Start	Bottle	
-2.078613:3.295898:-25.12354	-1.696289:2.94873:-23.71729	1.037109:4.020996:-29.04785	1.349121:8.121094:-12.36621	-0.04326107:14.81797:-38.02154	Start	Bottle	
-2.078613:3.295898:-25.12354	-1.696289:2.94873:-23.71729	1.037109:4.020996:-29.04785	1.349121:8.121094:-12.36621	-0.02791653:14.81455:-38.01484	Start	Bottle	
-2.078613:3.295898:-25.12354	-1.696289:2.94873:-23.71729	1.037109:4.020996:-29.04785	1.349121:8.121094:-12.36621	-0.02158003:14.74401:-37.8097	Start	Bottle	
-1.83252:3.353027:-24.08643	-1.634766:3.291504:-22.71973	1.081055:4.737305:-28.05469	1.349121:8.121094:-12.36621	-0.03724729:14.75766:-37.83576	Start	Bottle	
-1.83252:3.353027:-24.08643	-1.634766:3.291504:-22.71973	1.081055:4.737305:-28.05469	1.349121:8.121094:-12.36621	-0.05534954:14.77571:-37.89231	Start	Bottle	
-1.83252:3.353027:-24.08643	-1.634766:3.291504:-22.71973	1.081055:4.737305:-28.05469	1.349121:8.121094:-12.36621	-0.07675429:14.79982:-37.94892	Start	Bottle	
-1.83252:3.353027:-24.08643	-1.634766:3.291504:-22.71973	1.081055:4.737305:-28.05469	1.349121:8.121094:-12.36621	-0.07100503:14.76086:-37.83041	Start	Bottle	
-1.498535:3.480469:-22.82959	-1.371094:3.665039:-21.52881	1.142578:5.24707:-27.02197	1.349121:8.121094:-12.36621	-0.07557657:14.80168:-37.97442	ReachForBottle	Bottle	
-1.498535:3.480469:-22.82959	-1.371094:3.665039:-21.52881	1.142578:5.24707:-27.02197	1.349121:8.121094:-12.36621	-0.07044378:14.7515:-37.8456	ReachForBottle	Bottle	
-1.498535:3.480469:-22.82959	-1.371094:3.665039:-21.52881	1.142578:5.24707:-27.02197	1.349121:8.121094:-12.36621	-0.07222446:14.77929:-37.91084	ReachForBottle	Bottle	
-1.22168:3.774902:-21.52881	-0.9755859:4.130859:-20.19287	1.243652:5.506348:-25.82666	1.349121:8.121094:-12.36621	-0.04231578:14.80974:-38.00363	ReachForBottle	Bottle	
-1.22168:3.774902:-21.52881	-0.9755859:4.130859:-20.19287	1.243652:5.506348:-25.82666	1.349121:8.121094:-12.36621	-0.0238817:14.77513:-37.91708	ReachForBottle	Bottle	
-1.22168:3.774902:-21.52881	-0.9755859:4.130859:-20.19287	1.243652:5.506348:-25.82666	1.349121:8.121094:-12.36621	-0.03883293:14.8004:-37.98468	ReachForBottle	Bottle	
-1.22168:3.774902:-21.52881	-0.9755859:4.130859:-20.19287	1.243652:5.506348:-25.82666	1.349121:8.121094:-12.36621	-0.041751:14.78947:-37.95645	ReachForBottle	Bottle	
-0.9316406:4.333008:-20.00391	-0.3735352:4.614258:-18.73828	1.335938:5.567871:-24.61816	1.349121:8.121094:-12.36621	-0.03813511:14.77324:-37.91624	ReachForBottle	Bottle	
-0.9316406:4.333008:-20.00391	-0.3735352:4.614258:-18.73828	1.335938:5.567871:-24.61816	1.349121:8.121094:-12.36621	-0.02711152:14.71308:-37.74959	ReachForBottle	Bottle	
-0.9316406:4.333008:-20.00391	-0.3735352:4.614258:-18.73828	1.335938:5.567871:-24.61816	1.349121:8.121094:-12.36621	-0.08501217:14.79231:-37.94628	ReachForBottle	Bottle	
-0.9316406:4.333008:-20.00391	-0.3735352:4.614258:-18.73828	1.335938:5.567871:-24.61816	1.349121:8.121094:-12.36621	-0.08811262:14.77813:-37.89991	ReachForBottle	Bottle	
-0.7426758:4.864746:-18.69434	0.5053711:5.102051:-17.43311	1.397461:5.646973:-23.47119	1.349121:8.121094:-12.36621	-0.05321971:14.63544:-37.53312	ReachForBottle	Bottle	
-0.7426758:4.864746:-18.69434	0.5053711:5.102051:-17.43311	1.397461:5.646973:-23.47119	1.349121:8.121094:-12.36621	-0.006371135:14.69229:-37.71986	ReachForBottle	Bottle	
-0.7426758:4.864746:-18.69434	0.5053711:5.102051:-17.43311	1.397461:5.646973:-23.47119	1.349121:8.121094:-12.36621	-0.001027023:14.66213:-37.64283	ReachForBottle	Bottle	
-0.7382813:5.405273:-17.53418	1.410645:5.660156:-16.35645	1.441406:5.774414:-22.46484	1.349121:8.121094:-12.36621	-0.02100523:14.81435:-38.00967	ReachForBottle	Bottle	
-0.7382813:5.405273:-17.53418	1.410645:5.660156:-16.35645	1.441406:5.774414:-22.46484	1.349121:8.121094:-12.36621	-0.004559064:14.68448:-37.69318	ReachForBottle	Bottle	
-0.7382813:5.405273:-17.53418	1.410645:5.660156:-16.35645	1.441406:5.774414:-22.46484	1.349121:8.121094:-12.36621	-0.02240019:14.81436:-38.00622	ReachForBottle	Bottle	
-0.8569336:5.866699:-16.59375	2.109375:6.029297:-15.52148	1.45459:5.90625:-21.60352	1.349121:8.121094:-12.36621	-0.006147061:14.67186:-37.66789	ReachForBottle	Bottle	
