ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.922363:3.309082:-26.81982	-1.234863:2.742188:-25.42236	1.397461:1.894043:-31.13965	1.195313:8.099121:-12.23877	-0.0142395:14.84093:-37.72274	Start	Default	
-2.891602:3.322266:-26.81104	-1.239258:2.724609:-25.36523	1.388672:1.894043:-31.14404	1.195313:8.099121:-12.24316	0.005436944:14.8366:-37.71159	Start	Default	
-2.891602:3.322266:-26.81104	-1.239258:2.724609:-25.36523	1.388672:1.894043:-31.14404	1.195313:8.099121:-12.24316	0.008671087:14.83492:-37.68078	Start	Default	
-2.891602:3.322266:-26.81104	-1.239258:2.724609:-25.36523	1.388672:1.894043:-31.14404	1.195313:8.099121:-12.24316	0.01841168:14.8171:-37.4319	Start	Default	
-2.891602:3.322266:-26.81104	-1.239258:2.724609:-25.36523	1.388672:1.894043:-31.14404	1.195313:8.099121:-12.24316	0.01815298:14.81455:-37.38705	Start	Default	
-2.856445:3.339844:-26.79346	-1.243652:2.707031:-25.33447	1.384277:1.902832:-31.14404	1.195313:8.099121:-12.24316	0.01904117:14.81549:-37.40319	Start	Default	
-2.856445:3.339844:-26.79346	-1.243652:2.707031:-25.33447	1.384277:1.902832:-31.14404	1.195313:8.099121:-12.24316	0.006437078:14.81991:-37.43905	Start	Default	
-2.856445:3.339844:-26.79346	-1.243652:2.707031:-25.33447	1.384277:1.902832:-31.14404	1.195313:8.099121:-12.24316	-0.01674255:14.82637:-37.47087	Start	Default	
-2.8125:3.353027:-26.77588	-1.199707:2.733398:-25.29053	1.371094:1.902832:-31.14844	1.195313:8.103516:-12.24316	-0.0184833:14.82868:-37.51009	Start	Default	
-2.8125:3.353027:-26.77588	-1.199707:2.733398:-25.29053	1.371094:1.902832:-31.14844	1.195313:8.103516:-12.24316	-0.01834584:14.8282:-37.50456	Start	Default	
-2.8125:3.353027:-26.77588	-1.199707:2.733398:-25.29053	1.371094:1.902832:-31.14844	1.195313:8.103516:-12.24316	-0.02100123:14.83092:-37.53951	Start	Default	
-2.759766:3.322266:-26.77148	-1.186523:2.750977:-25.28174	1.375488:1.911621:-31.14844	1.195313:8.099121:-12.23877	-0.02169677:14.83164:-37.54887	Start	Default	
-2.759766:3.322266:-26.77148	-1.186523:2.750977:-25.28174	1.375488:1.911621:-31.14844	1.195313:8.099121:-12.23877	-0.04998245:14.84644:-37.77023	Start	Default	
-2.759766:3.322266:-26.77148	-1.186523:2.750977:-25.28174	1.375488:1.911621:-31.14844	1.195313:8.099121:-12.23877	-0.06719743:14.85395:-37.93292	Start	Default	
-2.759766:3.322266:-26.77148	-1.186523:2.750977:-25.28174	1.375488:1.911621:-31.14844	1.195313:8.099121:-12.23877	-0.05961767:14.86008:-37.84424	Start	Default	
-2.720215:3.322266:-26.76709	-1.155762:2.742188:-25.29053	1.375488:1.924805:-31.15283	1.195313:8.099121:-12.23877	-0.05221857:14.84286:-37.85439	Start	Default	
-2.720215:3.322266:-26.76709	-1.155762:2.742188:-25.29053	1.375488:1.924805:-31.15283	1.195313:8.099121:-12.23877	-0.06407168:14.84307:-38.02149	Start	Default	
-2.720215:3.322266:-26.76709	-1.155762:2.742188:-25.29053	1.375488:1.924805:-31.15283	1.195313:8.099121:-12.23877	-0.04074384:14.78635:-37.83853	Start	Bottle	
-2.720215:3.322266:-26.76709	-1.155762:2.742188:-25.29053	1.375488:1.924805:-31.15283	1.195313:8.099121:-12.23877	0.008647266:14.75157:-37.79869	Start	Bottle	
