ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.199707:4.007813:-25.93213	-1.230469:3.212402:-25.66406	0.8305664:2.271973:-30.19482	0.9931641:7.984863:-11.44336	-0.4731048:14.93305:-37.54839	Start	Default	
-1.199707:4.007813:-25.93213	-1.230469:3.212402:-25.66406	0.8305664:2.271973:-30.19482	0.9931641:7.984863:-11.44336	-0.4657767:14.92365:-37.64771	Start	Default	
-1.168945:4.078125:-25.89258	-1.252441:3.172852:-25.68164	0.8305664:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.4660023:14.91936:-37.669	Start	Default	
-1.168945:4.078125:-25.89258	-1.252441:3.172852:-25.68164	0.8305664:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.4692439:14.92161:-37.70795	Start	Default	
-1.168945:4.078125:-25.89258	-1.252441:3.172852:-25.68164	0.8305664:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.5105593:14.93261:-37.69338	Start	Default	
-1.142578:4.113281:-25.86182	-1.27002:3.164063:-25.67725	0.8217773:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.5167389:14.93701:-37.68541	Start	Default	
-1.142578:4.113281:-25.86182	-1.27002:3.164063:-25.67725	0.8217773:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.5129249:14.93823:-37.66647	Start	Default	
-1.142578:4.113281:-25.86182	-1.27002:3.164063:-25.67725	0.8217773:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.4952086:14.93663:-37.64684	Start	Default	
-1.142578:4.113281:-25.86182	-1.27002:3.164063:-25.67725	0.8217773:2.263184:-30.19482	0.9887695:7.984863:-11.44336	-0.4801386:14.93444:-37.6411	Start	Default	
-1.098633:4.152832:-25.83545	-1.278809:3.177246:-25.66406	0.8129883:2.258789:-30.19043	0.9887695:7.984863:-11.44336	-0.4803473:14.93127:-37.65365	Start	Default	
-1.098633:4.152832:-25.83545	-1.278809:3.177246:-25.66406	0.8129883:2.258789:-30.19043	0.9887695:7.984863:-11.44336	-0.4634972:14.92945:-37.61517	Start	Default	
-1.098633:4.152832:-25.83545	-1.278809:3.177246:-25.66406	0.8129883:2.258789:-30.19043	0.9887695:7.984863:-11.44336	-0.4533568:14.92913:-37.58226	Start	Default	
-1.054688:4.174805:-25.82227	-1.265625:3.199219:-25.68164	0.8129883:2.254395:-30.18604	0.9931641:7.984863:-11.44336	-0.450201:14.92604:-37.58759	Start	Default	
-1.054688:4.174805:-25.82227	-1.265625:3.199219:-25.68164	0.8129883:2.254395:-30.18604	0.9931641:7.984863:-11.44336	-0.4488109:14.92577:-37.59501	Start	Default	
-1.054688:4.174805:-25.82227	-1.265625:3.199219:-25.68164	0.8129883:2.254395:-30.18604	0.9931641:7.984863:-11.44336	-0.4545019:14.92509:-37.613	Start	Default	
-1.054688:4.174805:-25.82227	-1.265625:3.199219:-25.68164	0.8129883:2.254395:-30.18604	0.9931641:7.984863:-11.44336	-0.4890534:14.93035:-37.44266	Start	Default	
-0.9887695:4.183594:-25.7915	-1.291992:3.208008:-25.7168	0.8129883:2.263184:-30.18164	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
-0.9887695:4.183594:-25.7915	-1.291992:3.208008:-25.7168	0.8129883:2.263184:-30.18164	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
-0.9887695:4.183594:-25.7915	-1.291992:3.208008:-25.7168	0.8129883:2.263184:-30.18164	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
-0.9404297:4.179199:-25.7915	-1.300781:3.19043:-25.72998	0.8085938:2.263184:-30.17725	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
-0.9404297:4.179199:-25.7915	-1.300781:3.19043:-25.72998	0.8085938:2.263184:-30.17725	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
-0.9404297:4.179199:-25.7915	-1.300781:3.19043:-25.72998	0.8085938:2.263184:-30.17725	0.9931641:7.984863:-11.44336	-0.5550297:14.89779:-37.65501	Start	Default	
