ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.3911133:2.456543:-25.04004	0.7734375:1.239258:-23.91064	0.9580078:2.003906:-30.19482	0.9887695:8.072754:-12.12012	-0.3577062:14.86476:-37.0594	Start	Default	
-0.3911133:2.456543:-25.04004	0.7734375:1.239258:-23.91064	0.9580078:2.003906:-30.19482	0.9887695:8.072754:-12.12012	-0.3532091:14.85781:-37.00681	Start	Default	
-0.3955078:2.447754:-25.06201	0.7954102:1.278809:-23.89746	0.9624023:1.999512:-30.19482	0.9887695:8.072754:-12.12012	-0.3574316:14.8552:-37.04517	Start	Default	
-0.3955078:2.447754:-25.06201	0.7954102:1.278809:-23.89746	0.9624023:1.999512:-30.19482	0.9887695:8.072754:-12.12012	-0.3592381:14.85581:-37.03308	Start	Default	
-0.3955078:2.447754:-25.06201	0.7954102:1.278809:-23.89746	0.9624023:1.999512:-30.19482	0.9887695:8.072754:-12.12012	-0.3644308:14.86031:-37.12366	Start	Default	
-0.3955078:2.447754:-25.06201	0.7954102:1.278809:-23.89746	0.9624023:1.999512:-30.19482	0.9887695:8.072754:-12.12012	-0.3610773:14.85869:-37.08389	Start	Default	
-0.4130859:2.390625:-25.11035	0.7910156:1.287598:-23.89307	0.9667969:1.995117:-30.19043	0.9931641:8.072754:-12.12012	-0.3620449:14.85738:-37.10294	Start	Default	
-0.4130859:2.390625:-25.11035	0.7910156:1.287598:-23.89307	0.9667969:1.995117:-30.19043	0.9931641:8.072754:-12.12012	-0.3625402:14.85747:-37.0902	Start	Default	
-0.4130859:2.390625:-25.11035	0.7910156:1.287598:-23.89307	0.9667969:1.995117:-30.19043	0.9931641:8.072754:-12.12012	-0.3630548:14.853:-37.07705	Start	Default	
-0.4130859:2.355469:-25.13672	0.8041992:1.296387:-23.87109	0.9624023:1.986328:-30.19482	0.9887695:8.072754:-12.12012	-0.3652815:14.85414:-37.11138	Start	Default	
-0.4130859:2.355469:-25.13672	0.8041992:1.296387:-23.87109	0.9624023:1.986328:-30.19482	0.9887695:8.072754:-12.12012	-0.3689068:14.85791:-37.18124	Start	Default	
-0.4130859:2.355469:-25.13672	0.8041992:1.296387:-23.87109	0.9624023:1.986328:-30.19482	0.9887695:8.072754:-12.12012	-0.3681878:14.85765:-37.1735	Start	Default	
-0.4130859:2.355469:-25.13672	0.8041992:1.296387:-23.87109	0.9624023:1.986328:-30.19482	0.9887695:8.072754:-12.12012	-0.36801:14.85647:-37.16383	Start	Default	
-0.4262695:2.337891:-25.21143	0.8041992:1.349121:-23.84033	0.9580078:1.990723:-30.19482	0.9887695:8.072754:-12.12012	-0.368932:14.85695:-37.17743	Start	Default	
-0.4262695:2.337891:-25.21143	0.8041992:1.349121:-23.84033	0.9580078:1.990723:-30.19482	0.9887695:8.072754:-12.12012	-0.3678692:14.85808:-37.19189	Start	Default	
-0.4262695:2.337891:-25.21143	0.8041992:1.349121:-23.84033	0.9580078:1.990723:-30.19482	0.9887695:8.072754:-12.12012	-0.3665517:14.85863:-37.20913	Start	Default	
-0.4482422:2.293945:-25.29492	0.7998047:1.384277:-23.83594	0.9580078:1.990723:-30.19922	0.9887695:8.072754:-12.12012	-0.3746578:14.86484:-37.34132	Start	Default	
-0.4482422:2.293945:-25.29492	0.7998047:1.384277:-23.83594	0.9580078:1.990723:-30.19922	0.9887695:8.072754:-12.12012	-0.3729184:14.80875:-37.26038	Start	Default	
-0.4482422:2.293945:-25.29492	0.7998047:1.384277:-23.83594	0.9580078:1.990723:-30.19922	0.9887695:8.072754:-12.12012	-0.3449641:14.69956:-37.06297	Start	Default	
-0.4482422:2.293945:-25.29492	0.7998047:1.384277:-23.83594	0.9580078:1.990723:-30.19922	0.9887695:8.072754:-12.12012	-0.3348463:14.63884:-36.99121	Start	Default	
