ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1,520508,2,799316,-26,16504,	-0,06152344,3,854004,-26,16064,	1,023926,2,206055,-30,16846,	1,07666,8,072754,-12,03223,	0,385293,14,89062,-38,11678,	Start	Default	
-1,520508,2,799316,-26,16504,	-0,06152344,3,854004,-26,16064,	1,023926,2,206055,-30,16846,	1,07666,8,072754,-12,03223,	0,4164803,14,8978,-38,11261,	ReachForBottle	Default	
-1,450195,2,702637,-26,1958,	-0,04833984,3,884766,-26,14307,	1,015137,2,214844,-30,16846,	1,07666,8,072754,-12,03223,	0,3969976,14,89318,-38,1156,	ReachForBottle	Default	
-1,450195,2,702637,-26,1958,	-0,04833984,3,884766,-26,14307,	1,015137,2,214844,-30,16846,	1,07666,8,072754,-12,03223,	0,3985287,14,89353,-38,11546,	ReachForBottle	Default	
-1,450195,2,702637,-26,1958,	-0,04833984,3,884766,-26,14307,	1,015137,2,214844,-30,16846,	1,07666,8,072754,-12,03223,	0,3793139,14,88986,-38,11815,	ReachForBottle	Default	
-1,415039,2,698242,-26,20459,	-0,02197266,3,880371,-26,13867,	1,015137,2,214844,-30,16846,	1,07666,8,072754,-12,03223,	0,3795475,14,88907,-38,11796,	ReachForBottle	Default	
-1,415039,2,698242,-26,20459,	-0,02197266,3,880371,-26,13867,	1,015137,2,214844,-30,16846,	1,07666,8,072754,-12,03223,	0,4059677,14,89424,-38,11493,	ReachForBottle	Default	
-1,415039,2,693848,-26,20459,	0,004394531,3,858398,-26,13867,	1,019531,2,228027,-30,16846,	1,07666,8,072754,-12,03223,	0,3976503,14,88918,-38,03494,	ReachForBottle	Default	
-1,415039,2,693848,-26,20459,	0,004394531,3,858398,-26,13867,	1,019531,2,228027,-30,16846,	1,07666,8,072754,-12,03223,	0,3913148,14,89033,-38,0993,	ReachForBottle	Default	
-1,415039,2,693848,-26,20459,	0,004394531,3,858398,-26,13867,	1,019531,2,228027,-30,16846,	1,07666,8,072754,-12,03223,	0,4017328,14,89352,-38,1159,	ReachForBottle	Default	
-1,415039,2,693848,-26,20459,	0,004394531,3,858398,-26,13867,	1,019531,2,228027,-30,16846,	1,07666,8,072754,-12,03223,	0,3908821,14,89114,-38,11743,	ReachForBottle	Default	
-1,384277,2,685059,-26,20898,	0,01757813,3,827637,-26,14746,	1,023926,2,228027,-30,17285,	1,07666,8,072754,-12,03223,	0,3881121,14,89074,-38,11774,	ReachForBottle	Default	
-1,384277,2,685059,-26,20898,	0,01757813,3,827637,-26,14746,	1,023926,2,228027,-30,17285,	1,07666,8,072754,-12,03223,	0,4183963,14,897,-38,11416,	ReachForBottle	Default	
-1,384277,2,685059,-26,20898,	0,01757813,3,827637,-26,14746,	1,023926,2,228027,-30,17285,	1,07666,8,072754,-12,03223,	0,4222719,14,89793,-38,11357,	ReachForBottle	Default	
-1,384277,2,685059,-26,20898,	0,01757813,3,827637,-26,14746,	1,023926,2,228027,-30,17285,	1,07666,8,072754,-12,03223,	0,4061686,14,89469,-38,11545,	ReachForBottle	Default	
-1,331543,2,759766,-26,17822,	0,02636719,3,805664,-26,14746,	1,019531,2,223633,-30,17285,	1,07666,8,072754,-12,03223,	0,3940369,14,89215,-38,117,	ReachForBottle	Default	
-1,331543,2,759766,-26,17822,	0,02636719,3,805664,-26,14746,	1,019531,2,223633,-30,17285,	1,07666,8,072754,-12,03223,	0,4096431,14,89456,-38,07941,	ReachForBottle	Default	
-1,331543,2,759766,-26,17822,	0,02636719,3,805664,-26,14746,	1,019531,2,223633,-30,17285,	1,07666,8,072754,-12,03223,	0,4383779,14,90154,-38,11186,	ReachForBottle	Default	
-1,252441,2,733398,-26,1167,	0,03955078,3,80127,-26,13867,	1,015137,2,206055,-30,18164,	1,07666,8,072754,-12,03223,	0,4181355,14,89704,-38,11423,	ReachForBottle	Default	
-1,252441,2,733398,-26,1167,	0,03955078,3,80127,-26,13867,	1,015137,2,206055,-30,18164,	1,07666,8,072754,-12,03223,	0,3840895,14,88913,-38,11671,	ReachForBottle	Default	
-1,252441,2,733398,-26,1167,	0,03955078,3,80127,-26,13867,	1,015137,2,206055,-30,18164,	1,07666,8,072754,-12,03223,	0,3838051,14,88358,-38,0279,	ReachForBottle	Default	
-1,252441,2,733398,-26,1167,	0,03955078,3,80127,-26,13867,	1,015137,2,206055,-30,18164,	1,07666,8,072754,-12,03223,	0,3565566,14,83086,-37,6361,	ReachForBottle	Default	
-1,182129,2,742188,-26,02002,	0,04394531,3,80127,-26,12549,	1,015137,2,20166,-30,18164,	1,07666,8,072754,-12,03223,	0,3277096,14,73779,-37,51794,	ReachForBottle	Default	
-1,182129,2,742188,-26,02002,	0,04394531,3,80127,-26,12549,	1,015137,2,20166,-30,18164,	1,07666,8,072754,-12,03223,	0,3201075,14,7466,-37,70119,	ReachForBottle	Default	
-1,182129,2,742188,-26,02002,	0,04394531,3,80127,-26,12549,	1,015137,2,20166,-30,18164,	1,07666,8,072754,-12,03223,	0,3474079,14,80184,-37,91249,	ReachForBottle	Default	
-1,182129,2,742188,-26,02002,	0,04394531,3,80127,-26,12549,	1,015137,2,20166,-30,18164,	1,07666,8,072754,-12,03223,	0,3487452,14,8046,-37,91035,	ReachForBottle	Default	
-1,217285,2,66748,-25,94092,	0,0703125,3,814453,-26,09912,	1,006348,2,197266,-30,18604,	1,07666,8,072754,-12,03223,	0,3274366,14,75949,-37,75112,	ReachForBottle	Default	
-1,217285,2,66748,-25,94092,	0,0703125,3,814453,-26,09912,	1,006348,2,197266,-30,18604,	1,07666,8,072754,-12,03223,	0,4156072,14,81153,-37,83817,	ReachForBottle	Default	
-1,217285,2,66748,-25,94092,	0,0703125,3,814453,-26,09912,	1,006348,2,197266,-30,18604,	1,07666,8,072754,-12,03223,	0,3978965,14,74172,-37,55655,	ReachForBottle	Default	
-1,230469,2,66748,-25,84424,	0,1054688,3,823242,-26,07275,	1,006348,2,197266,-30,19922,	1,07666,8,072754,-12,03223,	0,3563967,14,57345,-36,88002,	ReachForBottle	Default	
-1,230469,2,66748,-25,84424,	0,1054688,3,823242,-26,07275,	1,006348,2,197266,-30,19922,	1,07666,8,072754,-12,03223,	0,3166169,14,61913,-37,1531,	ReachForBottle	Default	
-1,230469,2,66748,-25,84424,	0,1054688,3,823242,-26,07275,	1,006348,2,197266,-30,19922,	1,07666,8,072754,-12,03223,	0,3712704,14,8336,-37,9961,	ReachForBottle	Default	
-1,230469,2,66748,-25,84424,	0,1054688,3,823242,-26,07275,	1,006348,2,197266,-30,19922,	1,07666,8,072754,-12,03223,	0,3647901,14,86441,-38,12867,	ReachForBottle	Default	
-1,138184,2,71582,-25,67285,	0,08349609,3,805664,-26,05078,	1,006348,2,188477,-30,20361,	1,07666,8,072754,-12,03223,	0,274989,14,71925,-37,83134,	ReachForBottle	CupLeft	
-1,138184,2,71582,-25,67285,	0,08349609,3,805664,-26,05078,	1,006348,2,188477,-30,20361,	1,07666,8,072754,-12,03223,	0,2402737,14,67908,-37,87521,	ReachForBottle	Default	
-1,138184,2,71582,-25,67285,	0,08349609,3,805664,-26,05078,	1,006348,2,188477,-30,20361,	1,07666,8,072754,-12,03223,	0,1926242,14,58292,-37,71585,	ReachForBottle	Default	
-0,9755859,2,623535,-25,50146,	0,09667969,3,757324,-26,00244,	1,023926,2,20166,-30,20361,	1,07666,8,072754,-12,03223,	0,1881731,14,56992,-37,70804,	ReachForBottle	Default	
-0,9755859,2,623535,-25,50146,	0,09667969,3,757324,-26,00244,	1,023926,2,20166,-30,20361,	1,07666,8,072754,-12,03223,	0,1769093,14,55679,-37,63755,	ReachForBottle	Default	
-0,9755859,2,623535,-25,50146,	0,09667969,3,757324,-26,00244,	1,023926,2,20166,-30,20361,	1,07666,8,072754,-12,03223,	0,1459411,14,48897,-37,52577,	ReachForBottle	Default	
-0,9755859,2,623535,-25,50146,	0,09667969,3,757324,-26,00244,	1,023926,2,20166,-30,20361,	1,07666,8,072754,-12,03223,	0,1328018,14,45928,-37,5155,	ReachForBottle	Default	
-1,07666,2,324707,-25,56738,	0,1669922,3,317871,-25,875,	1,164551,2,522461,-30,10254,	1,07666,8,072754,-12,03223,	0,07302874,14,3811,-37,35556,	ReachForBottle	Default	
-1,07666,2,324707,-25,56738,	0,1669922,3,317871,-25,875,	1,164551,2,522461,-30,10254,	1,07666,8,072754,-12,03223,	0,274076,14,7071,-37,89667,	ReachForBottle	Default	
-1,07666,2,324707,-25,56738,	0,1669922,3,317871,-25,875,	1,164551,2,522461,-30,10254,	1,07666,8,072754,-12,03223,	0,3622137,14,84953,-38,14362,	ReachForBottle	Default	
-1,07666,2,324707,-25,56738,	0,1669922,3,317871,-25,875,	1,164551,2,522461,-30,10254,	1,07666,8,072754,-12,03223,	0,2455401,14,66412,-37,82953,	ReachForBottle	Default	
-0,769043,2,856445,-26,31445,	0,5537109,2,913574,-25,49268,	1,467773,3,164063,-29,77295,	1,07666,8,072754,-12,03223,	0,3011892,14,76031,-37,99189,	ReachForBottle	Default	
-0,769043,2,856445,-26,31445,	0,5537109,2,913574,-25,49268,	1,467773,3,164063,-29,77295,	1,07666,8,072754,-12,03223,	0,3614804,14,85192,-38,14034,	ReachForBottle	Default	
-0,769043,2,856445,-26,31445,	0,5537109,2,913574,-25,49268,	1,467773,3,164063,-29,77295,	1,07666,8,072754,-12,03223,	0,3324506,14,81204,-38,0715,	ReachForBottle	Default	
-0,215332,3,88916,-26,34082,	1,450195,3,687012,-24,4248,	1,902832,4,249512,-28,88525,	1,07666,8,072754,-12,03223,	0,3302818,14,76702,-37,98254,	ReachForBottle	Default	
-0,215332,3,88916,-26,34082,	1,450195,3,687012,-24,4248,	1,902832,4,249512,-28,88525,	1,07666,8,072754,-12,03223,	0,3429199,14,72384,-37,8527,	ReachForBottle	Default	
-0,215332,3,88916,-26,34082,	1,450195,3,687012,-24,4248,	1,902832,4,249512,-28,88525,	1,07666,8,072754,-12,03223,	0,3884586,14,73912,-37,82934,	ReachForBottle	Bottle	
0,4526367,4,96582,-24,68408,	2,38623,5,040527,-23,07129,	2,206055,5,378906,-27,62842,	1,07666,8,072754,-12,03223,	0,3887223,14,77083,-37,90773,	ReachForBottle	Bottle	
0,4526367,4,96582,-24,68408,	2,38623,5,040527,-23,07129,	2,206055,5,378906,-27,62842,	1,07666,8,072754,-12,03223,	0,3948165,14,76953,-37,88219,	ReachForBottle	Bottle	
