ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-3.47168:1.243652:-26.97363	0.09667969:3.60791:-26.36279	1.204102:1.937988:-30.66504	0.7734375:8.129883:-12.42334	0.1374007:14.92274:-37.81395	Start	Default	
-3.528809:1.287598:-26.99561	0.05712891:3.647461:-26.34082	1.199707:1.911621:-30.66943	0.7734375:8.129883:-12.42334	0.1378143:14.92281:-37.79336	Start	Default	
-3.528809:1.287598:-26.99561	0.05712891:3.647461:-26.34082	1.199707:1.911621:-30.66943	0.7734375:8.129883:-12.42334	0.1370813:14.92315:-37.81729	Start	Default	
-3.528809:1.287598:-26.99561	0.05712891:3.647461:-26.34082	1.199707:1.911621:-30.66943	0.7734375:8.129883:-12.42334	0.1441918:14.91924:-37.57219	Start	Default	
-3.528809:1.287598:-26.99561	0.05712891:3.647461:-26.34082	1.199707:1.911621:-30.66943	0.7734375:8.129883:-12.42334	0.1368413:14.92335:-37.81731	Start	Default	
-3.502441:1.256836:-27.0791	0.0703125:3.695801:-26.354	1.199707:1.902832:-30.68262	0.7734375:8.129883:-12.42334	0.1428736:14.91856:-37.57075	Start	Default	
-3.502441:1.256836:-27.0791	0.0703125:3.695801:-26.354	1.199707:1.902832:-30.68262	0.7734375:8.129883:-12.42334	0.1475756:14.91463:-37.40346	Start	Default	
-3.502441:1.256836:-27.0791	0.0703125:3.695801:-26.354	1.199707:1.902832:-30.68262	0.7734375:8.129883:-12.42334	0.1432024:14.92249:-37.59679	Start	Default	
-3.454102:1.217285:-27.10107	0.1054688:3.708984:-26.36719	1.199707:1.902832:-30.69141	0.7734375:8.129883:-12.42334	0.1470827:14.92052:-37.38325	Start	Default	
-3.454102:1.217285:-27.10107	0.1054688:3.708984:-26.36719	1.199707:1.902832:-30.69141	0.7734375:8.129883:-12.42334	0.1422028:14.92377:-37.62951	Start	Default	
-3.454102:1.217285:-27.10107	0.1054688:3.708984:-26.36719	1.199707:1.902832:-30.69141	0.7734375:8.129883:-12.42334	0.1270561:14.92166:-37.62588	Start	Default	
-3.322266:1.17334:-27.09668	0.140625:3.748535:-26.354	1.204102:1.911621:-30.6958	0.7734375:8.129883:-12.42334	0.1309306:14.92262:-37.62586	Start	Default	
-3.322266:1.17334:-27.09668	0.140625:3.748535:-26.354	1.204102:1.911621:-30.6958	0.7734375:8.129883:-12.42334	0.1309604:14.92408:-37.67515	Start	Default	
-3.322266:1.17334:-27.09668	0.140625:3.748535:-26.354	1.204102:1.911621:-30.6958	0.7734375:8.129883:-12.42334	0.1198883:14.922:-37.66985	Start	Default	
-3.322266:1.17334:-27.09668	0.140625:3.748535:-26.354	1.204102:1.911621:-30.6958	0.7734375:8.129883:-12.42334	0.1192437:14.9223:-37.70251	Start	Default	
-3.04541:1.023926:-30.7002	0.1274414:3.774902:-26.34521	1.199707:1.911621:-30.7002	0.7734375:8.129883:-12.42334	0.116867:14.92163:-37.68983	Start	Default	
-3.04541:1.023926:-30.7002	0.1274414:3.774902:-26.34521	1.199707:1.911621:-30.7002	0.7734375:8.129883:-12.42334	0.1083199:14.92036:-37.69599	Start	Default	
-3.04541:1.023926:-30.7002	0.1274414:3.774902:-26.34521	1.199707:1.911621:-30.7002	0.7734375:8.129883:-12.42334	0.1058599:14.92045:-37.71468	Start	Default	
-3.04541:1.023926:-30.7002	0.1274414:3.774902:-26.34521	1.199707:1.911621:-30.7002	0.7734375:8.129883:-12.42334	0.1063086:14.91971:-37.68942	Start	Default	
-2.878418:0.9272461:-27.05713	0.1494141:3.757324:-26.31885	1.199707:1.916016:-30.7002	0.7734375:8.129883:-12.42334	0.130443:14.9236:-37.66127	Start	Default	
-2.878418:0.9272461:-27.05713	0.1494141:3.757324:-26.31885	1.199707:1.916016:-30.7002	0.7734375:8.129883:-12.42334	0.1345786:14.92446:-37.62733	Start	Default	
-2.878418:0.9272461:-27.05713	0.1494141:3.757324:-26.31885	1.199707:1.916016:-30.7002	0.7734375:8.129883:-12.42334	0.1344159:14.92361:-37.61168	Start	Default	
-2.671875:0.6899414:-27.05273	0.2768555:3.739746:-26.29688	1.199707:1.92041:-30.6958	0.7734375:8.129883:-12.42334	0.1301984:14.92288:-37.67723	Start	Default	
