ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.9931641:3.757324:-26.16064	2.188477:2.091797:-25.62012	0.84375:2.293945:-31.05176	1.177734:8.085938:-12.07178	-0.4951752:14.41743:-36.55943	Start	Bottle	
-0.9887695:3.700195:-26.10352	2.188477:2.096191:-25.6333	0.8393555:2.285156:-31.05615	1.177734:8.085938:-12.07178	-0.5280855:14.54877:-37.20264	Start	Bottle	
-0.9887695:3.700195:-26.10352	2.188477:2.096191:-25.6333	0.8393555:2.285156:-31.05615	1.177734:8.085938:-12.07178	-0.4942874:14.28392:-36.28429	Start	Bottle	
-0.9887695:3.700195:-26.10352	2.188477:2.096191:-25.6333	0.8393555:2.285156:-31.05615	1.177734:8.085938:-12.07178	-0.4936884:14.31933:-36.43578	Start	Bottle	
-0.9975586:3.647461:-26.05518	2.197266:2.096191:-25.65088	0.8349609:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4727941:14.34477:-36.56508	Start	Bottle	
-0.9975586:3.647461:-26.05518	2.197266:2.096191:-25.65088	0.8349609:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4235041:13.96411:-35.30194	Start	Bottle	
-0.9975586:3.647461:-26.05518	2.197266:2.096191:-25.65088	0.8349609:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4399719:14.07483:-35.66981	Start	Bottle	
-1.037109:3.638672:-26.0376	2.223633:2.083008:-25.68164	0.8305664:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4319448:14.04186:-35.54286	Start	Bottle	
-1.037109:3.638672:-26.0376	2.223633:2.083008:-25.68164	0.8305664:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4254338:14.00406:-35.41817	Start	Bottle	
-1.037109:3.638672:-26.0376	2.223633:2.083008:-25.68164	0.8305664:2.280762:-31.05176	1.177734:8.085938:-12.07178	-0.4161811:14.04643:-35.59321	Start	Bottle	
-1.054688:3.603516:-26.0332	2.192871:2.100586:-25.69922	0.8261719:2.271973:-31.05615	1.177734:8.085938:-12.07178	-0.4006792:13.97046:-35.35197	Start	Bottle	
-1.054688:3.603516:-26.0332	2.192871:2.100586:-25.69922	0.8261719:2.271973:-31.05615	1.177734:8.085938:-12.07178	-0.3750061:13.81122:-34.84664	Start	Bottle	
-1.054688:3.603516:-26.0332	2.192871:2.100586:-25.69922	0.8261719:2.271973:-31.05615	1.177734:8.085938:-12.07178	-0.3775003:13.83484:-34.92494	Start	Bottle	
-1.054688:3.603516:-26.0332	2.192871:2.100586:-25.69922	0.8261719:2.271973:-31.05615	1.177734:8.085938:-12.07178	-0.3848711:13.86726:-35.02134	Start	Bottle	
-1.054688:3.616699:-26.02002	2.192871:2.100586:-25.7124	0.8261719:2.271973:-31.06055	1.177734:8.085938:-12.07178	-0.3628172:13.7219:-34.53477	Start	Bottle	
-1.054688:3.616699:-26.02002	2.192871:2.100586:-25.7124	0.8261719:2.271973:-31.06055	1.177734:8.085938:-12.07178	-0.3788825:13.79952:-34.80511	Start	Bottle	
-1.054688:3.616699:-26.02002	2.192871:2.100586:-25.7124	0.8261719:2.271973:-31.06055	1.177734:8.085938:-12.07178	-0.3938699:13.85835:-35.01412	Start	Bottle	
-1.050293:3.643066:-26.02002	2.188477:2.069824:-25.7124	0.8217773:2.258789:-31.06055	1.177734:8.085938:-12.07178	-0.4055738:13.96945:-35.38489	Start	Bottle	
