ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.4438477:3.893555:-26.05518	2.724609:1.753418:-25.38281	1.032715:2.228027:-30.87598	0.8964844:8.151855:-12.55078	-0.4614775:14.45065:-36.9645	Start	Bottle	
-0.4438477:3.893555:-26.05518	2.724609:1.753418:-25.38281	1.032715:2.228027:-30.87598	0.8964844:8.151855:-12.55078	-0.4780321:14.45739:-36.9764	Start	Bottle	
-0.4438477:3.893555:-26.05518	2.724609:1.753418:-25.38281	1.032715:2.228027:-30.87598	0.8964844:8.151855:-12.55078	-0.4957443:14.4532:-36.9435	Start	Bottle	
-0.4438477:3.893555:-26.05518	2.724609:1.753418:-25.38281	1.032715:2.228027:-30.87598	0.8964844:8.151855:-12.55078	-0.4941233:14.47235:-37.01862	Start	Bottle	
-0.4482422:3.906738:-26.06836	2.711426:1.740234:-25.35205	1.032715:2.245605:-30.86719	0.8964844:8.151855:-12.55518	-0.4782369:14.46989:-37.02625	Start	Bottle	
-0.4482422:3.906738:-26.06836	2.711426:1.740234:-25.35205	1.032715:2.245605:-30.86719	0.8964844:8.151855:-12.55518	-0.4773352:14.49935:-37.13071	Start	Bottle	
-0.4482422:3.906738:-26.06836	2.711426:1.740234:-25.35205	1.032715:2.245605:-30.86719	0.8964844:8.151855:-12.55518	-0.4786393:14.49886:-37.12546	Start	Bottle	
-0.4262695:3.950684:-26.09912	2.680664:1.73584:-25.33008	1.02832:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-0.4867881:14.5143:-37.18312	Start	Bottle	
-0.4262695:3.950684:-26.09912	2.680664:1.73584:-25.33008	1.02832:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-0.4912383:14.52612:-37.21608	Start	Bottle	
-0.4262695:3.950684:-26.09912	2.680664:1.73584:-25.33008	1.02832:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-0.4915755:14.52551:-37.21468	Start	Bottle	
-0.421875:3.994629:-26.13428	2.66748:1.678711:-25.29053	1.02832:2.254395:-30.87158	0.8964844:8.151855:-12.55518	-0.4407765:14.43103:-36.9432	Start	Bottle	
-0.421875:3.994629:-26.13428	2.66748:1.678711:-25.29053	1.02832:2.254395:-30.87158	0.8964844:8.151855:-12.55518	-0.4391627:14.44701:-37.01135	Start	Bottle	
-0.421875:3.994629:-26.13428	2.66748:1.678711:-25.29053	1.02832:2.254395:-30.87158	0.8964844:8.151855:-12.55518	-0.4516274:14.47258:-37.08025	Start	Bottle	
-0.4130859:4.03418:-26.15186	2.645508:1.630371:-25.23779	1.032715:2.258789:-30.86719	0.8964844:8.151855:-12.55078	-0.4764205:14.50539:-37.16452	Start	Bottle	
-0.4130859:4.03418:-26.15186	2.645508:1.630371:-25.23779	1.032715:2.258789:-30.86719	0.8964844:8.151855:-12.55078	-0.6510841:13.85412:-35.48442	Start	Default	
-0.4130859:4.03418:-26.15186	2.645508:1.630371:-25.23779	1.032715:2.258789:-30.86719	0.8964844:8.151855:-12.55078	-0.6855217:14.48033:-37.40656	Start	Default	
-0.3911133:4.078125:-26.17383	2.641113:1.630371:-25.22021	1.032715:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-0.9079541:14.11526:-36.75272	Start	CupLeft	
-0.3911133:4.078125:-26.17383	2.641113:1.630371:-25.22021	1.032715:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-1.663587:12.66715:-33.61271	Start	CupLeft	
-0.3911133:4.078125:-26.17383	2.641113:1.630371:-25.22021	1.032715:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-1.158237:13.67583:-35.78144	Start	CupLeft	
-0.3911133:4.078125:-26.17383	2.641113:1.630371:-25.22021	1.032715:2.254395:-30.86719	0.8964844:8.151855:-12.55518	-1.149816:13.75764:-35.9837	Start	CupLeft	
-0.3823242:4.100098:-26.16943	2.658691:1.617188:-25.20703	1.037109:2.254395:-30.86279	0.8964844:8.151855:-12.55518	-0.9327809:14.17307:-36.88557	Start	CupLeft	
-0.3823242:4.100098:-26.16943	2.658691:1.617188:-25.20703	1.037109:2.254395:-30.86279	0.8964844:8.151855:-12.55518	-1.165784:13.68765:-35.8196	Start	CupLeft	
-0.3823242:4.100098:-26.16943	2.658691:1.617188:-25.20703	1.037109:2.254395:-30.86279	0.8964844:8.151855:-12.55518	-1.01203:13.99088:-36.47634	Start	CupLeft	
-0.3823242:4.100098:-26.16943	2.658691:1.617188:-25.20703	1.037109:2.254395:-30.86279	0.8964844:8.151855:-12.55518	-0.9012467:14.21275:-36.92439	Start	CupLeft	
-0.3251953:4.249512:-26.16943	2.614746:1.599609:-25.25977	1.107422:2.34668:-30.8584	0.8964844:8.151855:-12.55518	-1.098325:13.83412:-36.12115	Start	CupLeft	
-0.3251953:4.249512:-26.16943	2.614746:1.599609:-25.25977	1.107422:2.34668:-30.8584	0.8964844:8.151855:-12.55518	-0.9108388:14.17895:-36.9034	Start	CupLeft	
-0.3251953:4.249512:-26.16943	2.614746:1.599609:-25.25977	1.107422:2.34668:-30.8584	0.8964844:8.151855:-12.55518	-0.8912364:13.82682:-35.92245	Start	Default	
