ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.63916:4.293457:-25.88818	0.4394531:1.656738:-25.21143	0.9755859:1.880859:-30.10254	1.120605:8.01123:-11.68506	-0.1121302:13.61638:-38.01383	Start	Default	
-1.63916:4.293457:-25.88818	0.4394531:1.656738:-25.21143	0.9755859:1.880859:-30.10254	1.120605:8.01123:-11.68506	-0.114605:13.61534:-38.02958	Start	Default	
-1.63916:4.236328:-25.81348	0.4702148:1.78418:-25.25537	0.9580078:1.814941:-30.15527	1.120605:8.01123:-11.68506	-0.1152743:13.61585:-38.03137	Start	Default	
-1.63916:4.236328:-25.81348	0.4702148:1.78418:-25.25537	0.9580078:1.814941:-30.15527	1.120605:8.01123:-11.68506	-0.1155029:13.61592:-38.03397	Start	Default	
-1.63916:4.236328:-25.81348	0.4702148:1.78418:-25.25537	0.9580078:1.814941:-30.15527	1.120605:8.01123:-11.68506	-0.160036:13.61682:-38.02921	Start	Default	
-1.63916:4.236328:-25.81348	0.4702148:1.78418:-25.25537	0.9580078:1.814941:-30.15527	1.120605:8.01123:-11.68506	-0.1644733:13.61724:-38.02715	Start	Default	
-1.643555:4.187988:-25.75635	0.4658203:1.792969:-25.26416	0.9360352:1.814941:-30.19482	1.120605:8.01123:-11.68506	-0.1708529:13.61785:-38.02549	Start	Default	
-1.643555:4.187988:-25.75635	0.4658203:1.792969:-25.26416	0.9360352:1.814941:-30.19482	1.120605:8.01123:-11.68506	-0.1703191:13.61762:-38.02386	Start	Default	
-1.643555:4.187988:-25.75635	0.4658203:1.792969:-25.26416	0.9360352:1.814941:-30.19482	1.120605:8.01123:-11.68506	-0.1694613:13.61861:-38.01781	Start	Default	
-1.647949:4.201172:-25.72559	0.4614258:1.801758:-25.25977	0.9272461:1.82373:-30.19922	1.116211:8.01123:-11.68506	-0.1702298:13.61736:-38.01635	Start	Default	
-1.647949:4.201172:-25.72559	0.4614258:1.801758:-25.25977	0.9272461:1.82373:-30.19922	1.116211:8.01123:-11.68506	-0.1700868:13.61788:-38.01056	Start	Default	
-1.647949:4.201172:-25.72559	0.4614258:1.801758:-25.25977	0.9272461:1.82373:-30.19922	1.116211:8.01123:-11.68506	-0.1703434:13.61774:-38.01799	Start	Default	
-1.656738:4.249512:-25.67725	0.4570313:1.801758:-25.25537	0.9272461:1.82373:-30.19922	1.120605:8.01123:-11.68506	-0.1690957:13.61751:-38.01131	Start	Default	
-1.656738:4.249512:-25.67725	0.4570313:1.801758:-25.25537	0.9272461:1.82373:-30.19922	1.120605:8.01123:-11.68506	-0.1673215:13.61707:-38.00937	Start	Default	
-1.656738:4.249512:-25.67725	0.4570313:1.801758:-25.25537	0.9272461:1.82373:-30.19922	1.120605:8.01123:-11.68506	-0.1535893:13.61926:-38.00372	Start	Default	
-1.656738:4.249512:-25.67725	0.4570313:1.801758:-25.25537	0.9272461:1.82373:-30.19922	1.120605:8.01123:-11.68506	-0.1424122:13.62101:-38.00245	Start	Default	
-1.630371:4.297852:-25.58496	0.4482422:1.78418:-25.25098	0.918457:1.836914:-30.19922	1.120605:8.01123:-11.68506	-0.1432425:13.62128:-38.0015	Start	Default	
-1.630371:4.297852:-25.58496	0.4482422:1.78418:-25.25098	0.918457:1.836914:-30.19922	1.120605:8.01123:-11.68506	-0.1551788:13.62088:-37.9986	Start	Default	
-1.630371:4.297852:-25.58496	0.4482422:1.78418:-25.25098	0.918457:1.836914:-30.19922	1.120605:8.01123:-11.68506	-0.1676452:13.6201:-37.99342	Start	Default	
-1.630371:4.297852:-25.58496	0.4482422:1.78418:-25.25098	0.918457:1.836914:-30.19922	1.120605:8.01123:-11.68506	-0.1051442:13.62641:-37.94484	Start	Default	
-1.577637:4.346191:-25.51025	0.4394531:1.779785:-25.229	0.918457:1.845703:-30.20801	1.120605:8.01123:-11.68506	-0.1062737:13.62092:-37.93648	Start	Default	
-1.577637:4.346191:-25.51025	0.4394531:1.779785:-25.229	0.918457:1.845703:-30.20801	1.120605:8.01123:-11.68506	-0.132359:13.58808:-37.99701	Start	Default	
-1.577637:4.346191:-25.51025	0.4394531:1.779785:-25.229	0.918457:1.845703:-30.20801	1.120605:8.01123:-11.68506	-0.1098881:13.54994:-37.56862	Start	Default	
-1.577637:4.346191:-25.51025	0.4394531:1.779785:-25.229	0.918457:1.845703:-30.20801	1.120605:8.01123:-11.68506	-0.1203419:13.52853:-37.95932	Start	Default	
-1.599609:4.508789:-25.38721	0.4702148:1.806152:-25.19385	0.918457:1.850098:-30.2124	1.120605:8.01123:-11.68506	-0.1254384:13.52937:-38.02209	Start	Default	
-1.599609:4.508789:-25.38721	0.4702148:1.806152:-25.19385	0.918457:1.850098:-30.2124	1.120605:8.01123:-11.68506	-0.122649:13.52036:-38.00858	Start	Default	
-1.599609:4.508789:-25.38721	0.4702148:1.806152:-25.19385	0.918457:1.850098:-30.2124	1.120605:8.01123:-11.68506	-0.1139224:13.49078:-37.96264	Start	Default	
-1.604004:4.359375:-25.48828	0.5932617:1.964355:-25.02246	0.9228516:1.876465:-30.20361	1.116211:8.01123:-11.68506	-0.1116085:13.49182:-38.02188	Start	Default	
-1.604004:4.359375:-25.48828	0.5932617:1.964355:-25.02246	0.9228516:1.876465:-30.20361	1.116211:8.01123:-11.68506	-0.1148675:13.484:-37.96616	Start	Default	
-1.604004:4.359375:-25.48828	0.5932617:1.964355:-25.02246	0.9228516:1.876465:-30.20361	1.116211:8.01123:-11.68506	-0.1277778:13.48732:-37.98182	Start	Default	
-1.604004:4.359375:-25.48828	0.5932617:1.964355:-25.02246	0.9228516:1.876465:-30.20361	1.116211:8.01123:-11.68506	-0.1206728:13.48065:-37.96017	Start	Default	
-1.573242:3.867188:-25.97168	0.7602539:2.742188:-24.38965	1.085449:2.614746:-29.69824	1.116211:8.01123:-11.68506	-0.1584586:13.48254:-37.95525	Start	Bottle	
-1.573242:3.867188:-25.97168	0.7602539:2.742188:-24.38965	1.085449:2.614746:-29.69824	1.116211:8.01123:-11.68506	-0.1666356:13.48625:-37.96202	Start	Bottle	
-1.573242:3.867188:-25.97168	0.7602539:2.742188:-24.38965	1.085449:2.614746:-29.69824	1.116211:8.01123:-11.68506	-0.1656898:13.48891:-37.96668	Start	Bottle	
-1.573242:3.867188:-25.97168	0.7602539:2.742188:-24.38965	1.085449:2.614746:-29.69824	1.116211:8.01123:-11.68506	-0.1670587:13.4879:-37.96679	Start	Bottle	
-1.779785:3.537598:-25.60693	1.151367:4.271484:-23.52832	1.195313:3.805664:-28.73584	1.120605:8.01123:-11.68506	-0.1668131:13.4888:-37.96635	Start	Bottle	
-1.779785:3.537598:-25.60693	1.151367:4.271484:-23.52832	1.195313:3.805664:-28.73584	1.120605:8.01123:-11.68506	-0.1672802:13.48929:-37.96933	Start	Bottle	
-1.779785:3.537598:-25.60693	1.151367:4.271484:-23.52832	1.195313:3.805664:-28.73584	1.120605:8.01123:-11.68506	-0.1671273:13.49054:-37.9722	Start	Bottle	
-1.907227:4.245117:-24.36768	1.731445:5.901855:-22.30225	1.463379:5.053711:-27.34277	1.120605:8.01123:-11.68506	-0.1672064:13.49265:-37.98187	ReachForBottle	Bottle	
-1.907227:4.245117:-24.36768	1.731445:5.901855:-22.30225	1.463379:5.053711:-27.34277	1.120605:8.01123:-11.68506	-0.1673255:13.49465:-37.9854	ReachForBottle	Bottle	
-1.907227:4.245117:-24.36768	1.731445:5.901855:-22.30225	1.463379:5.053711:-27.34277	1.120605:8.01123:-11.68506	-0.1681465:13.49595:-37.98999	ReachForBottle	Bottle	
-1.907227:4.245117:-24.36768	1.731445:5.901855:-22.30225	1.463379:5.053711:-27.34277	1.120605:8.01123:-11.68506	-0.170578:13.4923:-37.99004	ReachForBottle	Bottle	
-1.691895:5.150391:-22.49121	2.364258:6.960938:-20.84326	1.727051:5.668945:-25.65527	1.116211:8.01123:-11.68506	-0.1698499:13.50045:-38.00259	ReachForBottle	Bottle	
-1.691895:5.150391:-22.49121	2.364258:6.960938:-20.84326	1.727051:5.668945:-25.65527	1.116211:8.01123:-11.68506	-0.1693836:13.50076:-38.01259	ReachForBottle	Bottle	
-1.691895:5.150391:-22.49121	2.364258:6.960938:-20.84326	1.727051:5.668945:-25.65527	1.116211:8.01123:-11.68506	-0.1679089:13.4985:-37.99892	ReachForBottle	Bottle	
-1.511719:5.972168:-20.52686	2.882813:7.677246:-19.14697	1.83252:5.963379:-23.77441	1.116211:8.01123:-11.68506	-0.1682023:13.49828:-37.99951	ReachForBottle	Bottle	
-1.511719:5.972168:-20.52686	2.882813:7.677246:-19.14697	1.83252:5.963379:-23.77441	1.116211:8.01123:-11.68506	-0.1705887:13.49634:-37.97958	ReachForBottle	Bottle	
-1.511719:5.972168:-20.52686	2.882813:7.677246:-19.14697	1.83252:5.963379:-23.77441	1.116211:8.01123:-11.68506	-0.1705131:13.50174:-37.99625	ReachForBottle	Bottle	
-1.511719:5.972168:-20.52686	2.882813:7.677246:-19.14697	1.83252:5.963379:-23.77441	1.116211:8.01123:-11.68506	-0.170502:13.49718:-37.97562	ReachForBottle	Bottle	
-1.322754:6.525879:-18.58447	3.23877:8.125488:-17.45508	1.819336:6.130371:-21.95947	1.116211:8.01123:-11.68506	-0.1728753:13.50182:-37.99792	ReachForBottle	Bottle	
