ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.630371:3.867188:-26.21777	0.5053711:1.709473:-25.14111	1.186523:1.973145:-30.22559	0.9931641:8.072754:-12.11133	-0.1523634:13.60455:-37.94371	Start	Default	
-1.630371:3.867188:-26.21777	0.5053711:1.709473:-25.14111	1.186523:1.973145:-30.22559	0.9931641:8.072754:-12.11133	-0.1524396:13.60405:-37.94153	Start	Default	
-1.630371:3.867188:-26.21777	0.5053711:1.709473:-25.14111	1.186523:1.973145:-30.22559	0.9931641:8.072754:-12.11133	-0.1523095:13.60339:-37.94348	Start	Default	
-1.617188:3.915527:-26.18701	0.5141602:1.727051:-25.11914	1.177734:1.96875:-30.22998	0.9975586:8.072754:-12.11572	-0.1507195:13.6033:-37.94348	Start	Default	
-1.617188:3.915527:-26.18701	0.5141602:1.727051:-25.11914	1.177734:1.96875:-30.22998	0.9975586:8.072754:-12.11572	-0.1469743:13.60368:-37.93816	Start	Default	
-1.617188:3.915527:-26.18701	0.5141602:1.727051:-25.11914	1.177734:1.96875:-30.22998	0.9975586:8.072754:-12.11572	-0.1445163:13.6026:-37.94139	Start	Default	
-1.59082:3.928711:-26.12549	0.5185547:1.722656:-25.10156	1.168945:1.96875:-30.22559	0.9975586:8.072754:-12.11572	-0.1424189:13.60313:-37.93151	Start	Default	
-1.59082:3.928711:-26.12549	0.5185547:1.722656:-25.10156	1.168945:1.96875:-30.22559	0.9975586:8.072754:-12.11572	-0.1432935:13.60277:-37.936	Start	Default	
-1.59082:3.928711:-26.12549	0.5185547:1.722656:-25.10156	1.168945:1.96875:-30.22559	0.9975586:8.072754:-12.11572	-0.1452606:13.60223:-37.9364	Start	Default	
-1.59082:3.928711:-26.12549	0.5185547:1.722656:-25.10156	1.168945:1.96875:-30.22559	0.9975586:8.072754:-12.11572	-0.1478306:13.60222:-37.9406	Start	Default	
-1.564453:3.9375:-26.07275	0.5053711:1.727051:-25.08838	1.160156:1.964355:-30.22559	0.9975586:8.072754:-12.11572	-0.1506401:13.6026:-37.94487	Start	Default	
-1.564453:3.9375:-26.07275	0.5053711:1.727051:-25.08838	1.160156:1.964355:-30.22559	0.9975586:8.072754:-12.11572	-0.1521325:13.60225:-37.94463	Start	Default	
-1.564453:3.9375:-26.07275	0.5053711:1.727051:-25.08838	1.160156:1.964355:-30.22559	0.9975586:8.072754:-12.11572	-0.1551772:13.60435:-37.9248	Start	Default	
-1.582031:3.999023:-26.00684	0.5009766:1.744629:-25.05762	1.164551:1.977539:-30.23438	0.9931641:8.077148:-12.11133	-0.2113843:13.57508:-37.88477	Start	Default	
-1.582031:3.999023:-26.00684	0.5009766:1.744629:-25.05762	1.164551:1.977539:-30.23438	0.9931641:8.077148:-12.11133	-0.2303404:13.536:-37.98943	Start	Default	
-1.582031:3.999023:-26.00684	0.5009766:1.744629:-25.05762	1.164551:1.977539:-30.23438	0.9931641:8.077148:-12.11133	-0.2308581:13.50578:-37.99629	Start	Default	
