ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-2.236816:1.951172:-26.56934	0.05712891:1.810547:-25.44434	1.006348:1.937988:-30.30029	1.010742:8.081543:-12.19043	-0.1441084:13.62704:-37.94519	Start	Default	
-2.20166:1.959961:-26.56055	0.05712891:1.819336:-25.44434	1.006348:1.942383:-30.2959	1.010742:8.081543:-12.19043	-0.1485094:13.62754:-37.94615	Start	Default	
-2.20166:1.959961:-26.56055	0.05712891:1.819336:-25.44434	1.006348:1.942383:-30.2959	1.010742:8.081543:-12.19043	-0.1507266:13.62705:-37.95404	Start	Default	
-2.20166:1.959961:-26.56055	0.05712891:1.819336:-25.44434	1.006348:1.942383:-30.2959	1.010742:8.081543:-12.19043	-0.1501522:13.62671:-37.95474	Start	Default	
-2.175293:2.069824:-26.49463	0.08349609:1.814941:-25.44434	1.006348:1.937988:-30.28271	1.010742:8.081543:-12.19043	-0.1869786:13.6297:-37.96706	Start	Default	
-2.175293:2.069824:-26.49463	0.08349609:1.814941:-25.44434	1.006348:1.937988:-30.28271	1.010742:8.081543:-12.19043	-0.1874251:13.6296:-37.96746	Start	Default	
-2.175293:2.069824:-26.49463	0.08349609:1.814941:-25.44434	1.006348:1.937988:-30.28271	1.010742:8.081543:-12.19043	-0.1867696:13.63022:-37.96646	Start	Default	
-2.166504:2.047852:-26.49023	0.09667969:1.810547:-25.43994	1.010742:1.937988:-30.26514	1.010742:8.081543:-12.19043	-0.1878793:13.62978:-37.97424	Start	Default	
-2.166504:2.047852:-26.49023	0.09667969:1.810547:-25.43994	1.010742:1.937988:-30.26514	1.010742:8.081543:-12.19043	-0.1689092:13.6251:-37.97775	Start	Default	
-2.166504:2.047852:-26.49023	0.09667969:1.810547:-25.43994	1.010742:1.937988:-30.26514	1.010742:8.081543:-12.19043	-0.105055:13.61903:-37.98818	Start	Default	
-2.166504:2.047852:-26.49023	0.09667969:1.810547:-25.43994	1.010742:1.937988:-30.26514	1.010742:8.081543:-12.19043	-0.1077404:13.61988:-37.98375	Start	Default	
-2.140137:2.021484:-26.47266	0.08789063:1.819336:-25.43115	1.010742:1.937988:-30.24756	1.010742:8.085938:-12.19043	-0.1177626:13.62511:-37.93417	Start	Default	
-2.140137:2.021484:-26.47266	0.08789063:1.819336:-25.43115	1.010742:1.937988:-30.24756	1.010742:8.085938:-12.19043	-0.09670731:13.5996:-37.97387	Start	Default	
-2.140137:2.021484:-26.47266	0.08789063:1.819336:-25.43115	1.010742:1.937988:-30.24756	1.010742:8.085938:-12.19043	-0.1017465:13.55866:-37.98841	Start	Default	
-2.140137:2.021484:-26.47266	0.08789063:1.819336:-25.43115	1.010742:1.937988:-30.24756	1.010742:8.085938:-12.19043	-0.1104089:13.52299:-38.08679	Start	Default	
-2.126953:2.039063:-26.44189	0.1010742:1.828125:-25.43994	1.006348:1.942383:-30.24316	1.010742:8.085938:-12.19043	-0.1105871:13.51934:-38.08778	Start	Default	
-2.126953:2.039063:-26.44189	0.1010742:1.828125:-25.43994	1.006348:1.942383:-30.24316	1.010742:8.085938:-12.19043	-0.1050913:13.5112:-38.06277	Start	Default	
-2.126953:2.039063:-26.44189	0.1010742:1.828125:-25.43994	1.006348:1.942383:-30.24316	1.010742:8.085938:-12.19043	-0.1032477:13.48747:-37.99663	Start	Default	
-2.087402:2.087402:-26.41992	0.1054688:1.83252:-25.42676	1.010742:1.937988:-30.24316	1.010742:8.085938:-12.19043	-0.1029468:13.48641:-37.99574	Start	Default	
-2.087402:2.087402:-26.41992	0.1054688:1.83252:-25.42676	1.010742:1.937988:-30.24316	1.010742:8.085938:-12.19043	-0.1553254:13.4892:-37.98726	Start	Bottle	
-2.087402:2.087402:-26.41992	0.1054688:1.83252:-25.42676	1.010742:1.937988:-30.24316	1.010742:8.085938:-12.19043	-0.1585422:13.48937:-37.98661	Start	Bottle	
-2.087402:2.087402:-26.41992	0.1054688:1.83252:-25.42676	1.010742:1.937988:-30.24316	1.010742:8.085938:-12.19043	-0.1616357:13.48974:-37.9865	Start	Bottle	
-2.096191:2.509277:-26.32764	0.3867188:1.850098:-25.15869	1.067871:2.025879:-30.14209	1.015137:8.085938:-12.19043	-0.1616487:13.49208:-37.99298	Start	Bottle	
-2.096191:2.509277:-26.32764	0.3867188:1.850098:-25.15869	1.067871:2.025879:-30.14209	1.015137:8.085938:-12.19043	-0.159521:13.48861:-37.9808	Start	Bottle	
-2.096191:2.509277:-26.32764	0.3867188:1.850098:-25.15869	1.067871:2.025879:-30.14209	1.015137:8.085938:-12.19043	-0.1609811:13.492:-37.98946	Start	Bottle	
-1.858887:3.555176:-26.45068	1.054688:1.977539:-24.37646	1.335938:2.76416:-29.4126	1.015137:8.085938:-12.19043	-0.1629333:13.49212:-37.98941	Start	Bottle	
-1.858887:3.555176:-26.45068	1.054688:1.977539:-24.37646	1.335938:2.76416:-29.4126	1.015137:8.085938:-12.19043	-0.1644457:13.49158:-37.98308	Start	Bottle	
-1.858887:3.555176:-26.45068	1.054688:1.977539:-24.37646	1.335938:2.76416:-29.4126	1.015137:8.085938:-12.19043	-0.1631631:13.49438:-37.99224	Start	Bottle	
-1.858887:3.555176:-26.45068	1.054688:1.977539:-24.37646	1.335938:2.76416:-29.4126	1.015137:8.085938:-12.19043	-0.1636067:13.49343:-37.98674	Start	Bottle	
-1.858887:3.555176:-26.45068	1.054688:1.977539:-24.37646	1.335938:2.76416:-29.4126	1.015137:8.085938:-12.19043	-0.1653044:13.49538:-37.98741	Start	Bottle	
-1.516113:3.79248:-25.73438	2.01709:3.005859:-23.08008	1.740234:3.999023:-28.24805	1.010742:8.085938:-12.19043	-0.1686335:13.50172:-38.00959	Start	Bottle	
-1.516113:3.79248:-25.73438	2.01709:3.005859:-23.08008	1.740234:3.999023:-28.24805	1.010742:8.085938:-12.19043	-0.1703122:13.50203:-38.00708	Start	Bottle	
-1.516113:3.79248:-25.73438	2.01709:3.005859:-23.08008	1.740234:3.999023:-28.24805	1.010742:8.085938:-12.19043	-0.1701839:13.50142:-38.00578	Start	Bottle	
-1.243652:4.376953:-24.06006	2.610352:4.565918:-21.55078	2.140137:5.053711:-26.81982	1.010742:8.085938:-12.19043	-0.1708306:13.50323:-38.00817	ReachForBottle	Bottle	
-1.243652:4.376953:-24.06006	2.610352:4.565918:-21.55078	2.140137:5.053711:-26.81982	1.010742:8.085938:-12.19043	-0.1699527:13.50229:-38.00583	ReachForBottle	Bottle	
