ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-0.6152344:5.813965:-25.12793	1.375488:2.20166:-25.76514	1.212891:2.157715:-30.66504	0.8789063:8.099121:-12.15088	-0.5357506:14.89987:-37.90115	Start	Default	
-0.6152344:5.813965:-25.12793	1.375488:2.20166:-25.76514	1.212891:2.157715:-30.66504	0.8789063:8.099121:-12.15088	-0.5514225:14.90068:-37.90195	Start	Default	
-0.5581055:6.060059:-24.85547	1.384277:2.206055:-25.82666	1.208496:2.144531:-30.67822	0.8789063:8.099121:-12.15088	-0.5664535:14.90383:-37.90417	Start	Default	
-0.5581055:6.060059:-24.85547	1.384277:2.206055:-25.82666	1.208496:2.144531:-30.67822	0.8789063:8.099121:-12.15088	-0.5714311:14.90403:-37.90574	Start	Default	
-0.5581055:6.060059:-24.85547	1.384277:2.206055:-25.82666	1.208496:2.144531:-30.67822	0.8789063:8.099121:-12.15088	-0.5644124:14.90382:-37.91016	Start	Default	
-0.4614258:6.174316:-24.6709	1.371094:2.188477:-25.89697	1.204102:2.131348:-30.69141	0.8789063:8.099121:-12.15088	-0.5487819:14.90468:-37.91694	Start	Default	
-0.4614258:6.174316:-24.6709	1.371094:2.188477:-25.89697	1.204102:2.131348:-30.69141	0.8789063:8.099121:-12.15088	-0.5449522:14.90519:-37.91979	Start	Default	
-0.4614258:6.174316:-24.6709	1.371094:2.188477:-25.89697	1.204102:2.131348:-30.69141	0.8789063:8.099121:-12.15088	-0.5417255:14.90563:-37.92349	Start	Default	
-0.4614258:6.174316:-24.6709	1.371094:2.188477:-25.89697	1.204102:2.131348:-30.69141	0.8789063:8.099121:-12.15088	-0.5374796:14.90518:-37.92325	Start	Default	
-0.4130859:6.227051:-24.63135	1.366699:2.184082:-25.91895	1.204102:2.118164:-30.70898	0.8789063:8.099121:-12.15088	-0.5394058:14.90494:-37.91754	Start	Default	
-0.4130859:6.227051:-24.63135	1.366699:2.184082:-25.91895	1.204102:2.118164:-30.70898	0.8789063:8.099121:-12.15088	-0.5421059:14.90443:-37.91621	Start	Default	
-0.4130859:6.227051:-24.63135	1.366699:2.184082:-25.91895	1.204102:2.118164:-30.70898	0.8789063:8.099121:-12.15088	-0.5422595:14.90487:-37.91285	Start	Default	
-0.3164063:6.28418:-24.61377	1.353516:2.175293:-25.93213	1.208496:2.109375:-30.71338	0.8789063:8.099121:-12.15088	-0.5410513:14.90498:-37.92003	Start	Default	
-0.3164063:6.28418:-24.61377	1.353516:2.175293:-25.93213	1.208496:2.109375:-30.71338	0.8789063:8.099121:-12.15088	-0.5393173:14.90486:-37.92286	Start	Default	
-0.3164063:6.28418:-24.61377	1.353516:2.175293:-25.93213	1.208496:2.109375:-30.71338	0.8789063:8.099121:-12.15088	-0.5255284:14.90168:-37.92422	Start	Default	
-0.3164063:6.28418:-24.61377	1.353516:2.175293:-25.93213	1.208496:2.109375:-30.71338	0.8789063:8.099121:-12.15088	-0.4785027:14.90035:-37.92268	Start	Default	
-0.2592773:6.249023:-24.67529	1.331543:2.15332:-25.93652	1.204102:2.100586:-30.71338	0.8789063:8.099121:-12.15088	-0.4832878:14.90495:-37.95803	Start	Default	
-0.2592773:6.249023:-24.67529	1.331543:2.15332:-25.93652	1.204102:2.100586:-30.71338	0.8789063:8.099121:-12.15088	-0.5228732:14.9027:-37.94985	Start	Default	
-0.2592773:6.249023:-24.67529	1.331543:2.15332:-25.93652	1.204102:2.100586:-30.71338	0.8789063:8.099121:-12.15088	-0.575554:14.89729:-37.88923	Start	Default	
-0.2768555:6.174316:-24.86865	1.291992:2.15332:-25.89258	1.199707:2.10498:-30.70459	0.8789063:8.099121:-12.15088	-0.5809911:14.89654:-37.94441	Start	Default	
