ThumbPosition	IndexPosition	PalmPosition	ObjectPosition	GazePosition	Annotations	GazeAnnotations	
-1.256836:5.181152:-26.54736	0.4438477:2.562012:-25.37842	1.30957:1.990723:-30.48486	1.107422:8.081543:-12.0498	-0.4640491:14.89752:-37.99661	Start	Default	
-1.256836:5.181152:-26.54736	0.4438477:2.562012:-25.37842	1.30957:1.990723:-30.48486	1.107422:8.081543:-12.0498	-0.4694487:14.90189:-38.00074	Start	Default	
-1.256836:5.181152:-26.54736	0.4438477:2.562012:-25.37842	1.30957:1.990723:-30.48486	1.107422:8.081543:-12.0498	-0.4907114:14.90036:-38.00766	Start	Default	
-1.195313:5.19873:-26.50342	0.4702148:2.592773:-25.36963	1.305176:1.995117:-30.48486	1.107422:8.081543:-12.0498	-0.4867567:14.90133:-37.99813	Start	Default	
-1.195313:5.19873:-26.50342	0.4702148:2.592773:-25.36963	1.305176:1.995117:-30.48486	1.107422:8.081543:-12.0498	-0.4954748:14.90053:-37.98563	Start	Default	
-1.195313:5.19873:-26.50342	0.4702148:2.592773:-25.36963	1.305176:1.995117:-30.48486	1.107422:8.081543:-12.0498	-0.4903915:14.8993:-37.96242	Start	Default	
-1.195313:5.19873:-26.50342	0.4702148:2.592773:-25.36963	1.305176:1.995117:-30.48486	1.107422:8.081543:-12.0498	-0.4999998:14.89986:-37.95773	Start	Default	
-1.252441:5.150391:-26.42432	0.5229492:2.636719:-25.33887	1.300781:1.990723:-30.49365	1.107422:8.081543:-12.0498	-0.5134726:14.90053:-37.9604	Start	Default	
-1.252441:5.150391:-26.42432	0.5229492:2.636719:-25.33887	1.300781:1.990723:-30.49365	1.107422:8.081543:-12.0498	-0.5272662:14.90084:-37.96683	Start	Default	
-1.252441:5.150391:-26.42432	0.5229492:2.636719:-25.33887	1.300781:1.990723:-30.49365	1.107422:8.081543:-12.0498	-0.5296888:14.89966:-37.95922	Start	Default	
-1.256836:5.128418:-26.33643	0.5712891:2.66748:-25.31689	1.296387:1.990723:-30.50684	1.107422:8.081543:-12.0498	-0.5336289:14.90026:-37.9744	Start	Default	
-1.256836:5.128418:-26.33643	0.5712891:2.66748:-25.31689	1.296387:1.990723:-30.50684	1.107422:8.081543:-12.0498	-0.5369986:14.90123:-37.97853	Start	Default	
-1.256836:5.128418:-26.33643	0.5712891:2.66748:-25.31689	1.296387:1.990723:-30.50684	1.107422:8.081543:-12.0498	-0.5390734:14.90205:-37.96381	Start	Default	
-1.256836:5.128418:-26.33643	0.5712891:2.66748:-25.31689	1.296387:1.990723:-30.50684	1.107422:8.081543:-12.0498	-0.5401648:14.90071:-37.95314	Start	Default	
-1.22168:5.088867:-26.1123	0.6064453:2.614746:-25.29932	1.300781:1.995117:-30.51563	1.107422:8.081543:-12.0498	-0.4993325:14.89901:-37.96767	Start	Default	
-1.22168:5.088867:-26.1123	0.6064453:2.614746:-25.29932	1.300781:1.995117:-30.51563	1.107422:8.081543:-12.0498	-0.4756046:14.89615:-37.98235	Start	Default	
